sampling_rank,selected_bucket,selected_model_kind,A_Cell_D,C_Barrier_Thx,F_ThermalResin_Thx,G_CoolantLPM,B_Barrier_Type,discrete_combo_id,p_tp,p_notp,boundary_score,clf_uncertainty_raw,clf_uncertainty_scaled,tmax_pred_given_notp,tmax_std_given_notp,notp_window_score,local_sparsity,combo_priority,acq_boundary,acq_notp_high_tmax,acq_uncertainty_sparse,acq_misclass_repair,MaxT_Adj_pred_given_notp,MaxT_Adj_std_given_notp,CellD_x_Resin
1,boundary,hybrid,10.650202358064737,1.341619709047489,2.069315480096096,21.126651550547273,ETI,combo_001,0.5107081327214011,0.48929186727859886,0.9785837345571977,0.20494428275343357,0.7556276841686153,145.4486759661768,1.6509005035529727,0.0,0.2293070196235805,0.9999997119999997,0.8496075458448741,0.5615998218748942,0.3530679818356455,0.2654544360980225,145.4486759661768,1.6509005035529727,22.0386286056993
2,boundary,hybrid,15.754739033948587,1.5778029247356455,2.192853068886607,26.903078741536824,ETI,combo_001,0.4946964440766983,0.5053035559233017,0.9893928881533967,0.1663303055876257,0.6132263949438843,136.7650632614936,1.6293005527156383,0.0,0.12890409731585675,0.9999997119999997,0.8232555933401834,0.4095495510656815,0.27408439959460845,0.2599055576313811,136.7650632614936,1.6293005527156383,34.547827840101775
3,boundary,hybrid,15.412066216215777,1.497978116802321,1.3815444850986935,20.27020940059011,ETI,combo_001,0.49563710008793826,0.5043628999120617,0.9912742001758765,0.16354328945605578,0.602948388911988,136.57793481506747,1.6241697553738517,0.0,0.1265405205614642,0.9999997119999997,0.8227717843354556,0.4061480459440272,0.2690390695797657,0.2335140984171893,136.57793481506747,1.6241697553738517,21.292455084988795
4,boundary,hybrid,15.106503848672205,1.4917825129062088,1.859885515927355,15.814783748017408,ETI,combo_001,0.5128201234007435,0.48717987659925654,0.9743597531985131,0.17868716139139973,0.658796220338085,139.02784857789223,1.6090849285159037,0.0,0.10603645266418628,0.9999997119999997,0.8163140024513221,0.44368686152015796,0.28592081113143225,0.5031028129805931,139.02784857789223,1.6090849285159037,28.09636770444628
5,boundary,hybrid,14.656232296879958,1.4692168556324177,1.8023395842395766,12.267727183603373,ETI,combo_001,0.49106365765165094,0.5089363423483491,0.9821273153033019,0.1613553953687686,0.5948798354610179,139.64956602719636,1.6065405175646863,0.0,0.0763048614409491,0.9999997119999997,0.8085478304595093,0.45078916552991766,0.25417912023453854,0.26335525317174185,139.64956602719636,1.6065405175646863,26.41550762447728
6,boundary,hybrid,12.889686821220618,1.3625926799338393,1.2767111492912429,15.868317784856783,ETI,combo_001,0.5015714405661327,0.4984285594338673,0.9968571188677346,0.1259036476348129,0.46414027033133487,140.8551711320511,1.6340736037601966,0.0,0.12478306465664783,0.9999997119999997,0.805760149675361,0.4759047886849494,0.21405498336910755,0.21711029459306702,140.8551711320511,1.6340736037601966,16.456406875524763
7,boundary,hybrid,13.857113847257644,1.4539754567947258,1.620151768770948,23.527870365001284,ETI,combo_001,0.5112310936800455,0.4887689063199545,0.977537812639909,0.14320284493767035,0.5279365477233778,139.22059509885472,1.6088172690819553,0.0,0.13261836797819604,0.9999997119999997,0.8023703937080608,0.44948039241349796,0.23886925455390998,0.4939334373829125,139.22059509885472,1.6088172690819553,22.450627509694865
8,boundary,hybrid,15.598047714804252,1.519266405365604,1.5307111679876868,21.259344711419207,ETI,combo_001,0.48534908173424185,0.5146509182657582,0.9706981634684837,0.1589310171213213,0.5859391716562391,136.6164716666677,1.621597958214183,0.0,0.09931854078925054,0.9999997119999997,0.8018834128050447,0.40399609603291886,0.2565597051817662,0.30010582996920576,136.6164716666677,1.621597958214183,23.876105835855686
9,boundary,hybrid,13.322585790743318,1.4710043053569042,2.2022880897875803,26.902551111396075,ETI,combo_001,0.5440730739970263,0.4559269260029737,0.9118538520059474,0.21798180870917738,0.8037076966580506,140.71416661092331,1.6030173861837664,0.0,0.043138599855793346,0.9999997119999997,0.7848707340546182,0.4647440485085413,0.33076017743413555,0.25551821121629303,140.71416661092331,1.6030173861837664,29.340172012127262
10,boundary,hybrid,12.96655387762487,1.383609483288305,1.675593870610831,11.521252318288784,ETI,combo_001,0.46732569271731705,0.532674307282683,0.9346513854346341,0.13234842824647558,0.487907443133311,142.4561082240836,1.6146815881395065,0.0,0.18878263529023442,0.9999997119999997,0.7725415284460246,0.507960623623444,0.23461784398882293,0.16047358467641826,142.4561082240836,1.6146815881395065,21.726678200293335
