sampling_rank,selected_bucket,selected_model_kind,A_Cell_D,C_Barrier_Thx,E_Barrier_Outer_Thx,F_ThermalResin_Thx,B_Barrier_Type,D_Barrier_Outer_Type,discrete_combo_id,p_tp,p_notp,boundary_score,clf_uncertainty_raw,clf_uncertainty_scaled,tmax_pred_given_notp,tmax_std_given_notp,notp_window_score,local_sparsity,combo_priority,acq_boundary,acq_notp_high_tmax,acq_uncertainty_sparse,acq_misclass_repair,CellD_x_Resin,Barrier_x_Outer
1,boundary,hybrid,14.600800570112437,0.7663368144953682,2.9426777652356306,1.6693066530694427,Si1,PU,combo_001,0.48663852171223354,0.5133614782877665,0.9732770434244671,0.2762500641381437,0.9957682145374976,299.0271308131507,5.177281999010653,0.0,0.2489009183585754,0.9999998799999998,0.8850141295915036,0.3977359181025069,0.5488662006763061,0.21494312404909247,24.373213531828803,2.255082304697022
2,boundary,hybrid,14.147260633787381,0.6662719917024179,2.9545505762546336,1.4336486546272118,Si1,PU,combo_001,0.4938491553133275,0.5061508446866725,0.987698310626655,0.22482963085210675,0.8104080351251134,296.9515686048716,5.286027351905904,0.0,0.3394401368946004,0.9999998799999998,0.8817503591807444,0.4008002818879823,0.4992510831808602,0.1339843842440381,20.282201174289796,1.9685342970267012
3,boundary,hybrid,16.265840122910564,0.8068223366620987,2.5377906875410803,1.5576124073959554,Si1,Si1,combo_002,0.49043856725045387,0.5095614327495461,0.9808771345009077,0.2305083819374735,0.8308787751160905,309.28641493095523,4.861145109801432,0.0,0.28021804985146936,0.9999998819999999,0.8724905873048165,0.4314505855336037,0.49096830657653645,0.20218594883420443,25.33587439216445,2.0475462124812083
4,boundary,hybrid,18.358778828481746,0.9879141570535247,2.0603009456176684,0.521691974841934,Si1,PU,combo_001,0.4759925544552459,0.5240074455447541,0.9519851089104918,0.25701060945337245,0.9264139025594609,296.93441644756365,5.46423884826306,0.0,0.26180182825283566,0.9999998799999998,0.8647782741817882,0.3937696389088489,0.5309606709480007,0.09011978330137216,9.577627582716929,2.035400471966459
5,boundary,hybrid,13.685250292154494,0.406944568549419,2.6032040290860152,0.9186876168480005,Si1,Si1,combo_002,0.5071845498513134,0.49281545014868655,0.9856309002973731,0.21335562949795087,0.769046599336477,297.5791556740646,4.838194751465619,0.0,0.20896036986443772,0.9999998819999999,0.858109592229686,0.3877317104794883,0.45828382124358813,0.2799540639548007,12.572469976867815,1.0593597404625177
6,boundary,hybrid,19.7220863642656,1.0673356751616228,2.206193717747873,0.6824687982572082,Si1,Si1,combo_002,0.49324468090735607,0.5067553190926439,0.9864893618147121,0.21080860930277914,0.7598651107691258,296.913552510025,5.055752423352211,0.0,0.19598208952284005,0.9999998819999999,0.8557539501138607,0.3853195131439626,0.4564847178241789,0.35443258336903327,13.459708580145216,2.3547492612697565
7,boundary,hybrid,18.99804530806918,1.290644760046324,1.123803373362397,1.105338791927481,Si1,Si1,combo_002,0.4936067996837519,0.5063932003162481,0.9872135993675037,0.2022998971734333,0.7291929381312465,307.6242110160881,5.428756971790359,0.0,0.17704967866389393,0.9999998819999999,0.8497688260348715,0.4184581415686266,0.44867233362129055,0.3479596310526899,20.99927644980474,1.4504309351525604
8,boundary,hybrid,18.749814717662602,1.2440825043315256,1.326760658874815,1.2164611431867387,Si1,Si1,combo_002,0.4978947011346948,0.5021052988653052,0.9957894022693896,0.19703935413198767,0.7102297528825973,309.39313400147245,5.13231201277887,0.0,0.15542473142793498,0.9999998819999999,0.849728654769895,0.4205008698241116,0.43421154706354304,0.3778467943659505,22.808421045987387,1.6505997231415248
9,boundary,hybrid,18.276429636762227,1.1102661412869275,1.3780605019404635,0.6069022646017606,Si1,PU,combo_001,0.5098495194084585,0.49015048059154154,0.9803009611830831,0.18533631235643805,0.6680426730670803,297.4673818005347,5.493183805230255,0.0,0.24354934507034354,0.9999998799999998,0.8463622630566487,0.39373342332218464,0.438240053577418,0.15298850873919598,11.092006535385728,1.5300139159493649
10,boundary,hybrid,16.43276091866919,0.7415954883759202,2.5148800038958696,1.2072647077378287,Si1,Si1,combo_002,0.49736789175482965,0.5026321082451704,0.9947357835096593,0.1709239150577932,0.6160889189207728,306.94415786657794,4.779518336525647,0.0,0.22305582104874627,0.9999998819999999,0.8457910251977137,0.41807318012771677,0.40595642886160443,0.2154281527228325,19.83869230780277,1.8650236646959935
11,boundary,hybrid,19.5298383705977,1.08004029414605,2.3075637500069863,0.5590792462341475,Si1,PU,combo_001,0.5252120719819118,0.4747879280180882,0.9495758560361764,0.21151754747470333,0.7624206883545803,297.84537724802675,5.401063959217665,0.0,0.2844258943280905,0.9999998799999998,0.8451307492638981,0.39859266844741553,0.4759806347485731,0.05709405613125698,10.918727315308494,2.492261831318308
12,boundary,hybrid,17.51115897470541,1.0204888058800186,2.053755120143916,1.0497799863791029,Si1,PU,combo_001,0.5075635341495328,0.4924364658504672,0.9848729317009344,0.18876543841288518,0.6804039734379841,303.51919133974997,4.97540545428999,0.0,0.1973471663815707,0.9999998799999998,0.8447060776620511,0.40569128805359195,0.4276367596101163,0.15399517528404763,18.38286422994855,2.095834110125639
13,boundary,hybrid,13.113164559240454,0.7143885926514655,2.607407118089737,1.5116903712711713,Si1,PU,combo_001,0.4838086260167813,0.5161913739832187,0.9676172520335626,0.17729062917138882,0.6390396253801814,287.8670914961042,5.532615701270657,0.0,0.3062363073374292,0.9999998799999998,0.8430813504346825,0.37025184835737923,0.43810123473605744,0.2320883539501439,19.823044601098168,1.8627019015615407
14,notp_high_tmax,hybrid,19.91579894842331,1.4428374600019875,2.536954169396412,2.2651574027176236,Si1,PU,combo_001,0.4710082540112097,0.5289917459887903,0.9420165080224194,0.062293918921580864,0.2244999281908423,323.0616914291084,5.0170362299388165,0.0,0.21687931782166184,0.9999998799999998,0.7623703079784832,0.4687426972073965,0.2716433416131726,0.03711627221963856,45.11241941905692,3.6604125099133715
15,notp_high_tmax,hybrid,16.52472645431979,0.8844858223851518,2.071977415687501,1.3916771573608533,Si1,Si1,combo_002,0.46952387489135816,0.5304761251086418,0.9390477497827163,0.16568611604457195,0.5972077212572684,307.9245274162118,4.93806220280255,0.0,0.32008002704920463,0.9999998819999999,0.8220778765568082,0.4315312713054653,0.41635106577487624,0.21194574577849007,22.997084338113456,1.8326346484778206
16,misclass_repair,hybrid,16.742911458518165,0.7448811978521681,2.5213508580460626,0.575322724185827,Si1,PU,combo_001,0.2347814042734626,0.7652185957265374,0.4695628085469252,0.1775298287267194,0.6399018910138606,298.78148443897766,4.790482117431256,0.8985426951564174,0.038226938156699905,0.9999998799999998,0.5044647118713816,0.37419544344804007,0.3867360214133482,0.714972031637844,9.632577431116768,1.878106847346943
17,uncertainty_sparse,hybrid,19.965849204086695,0.29179772976275226,1.110159408561826,1.5851271692796687,Si1,Si1,combo_002,0.9998588057250117,0.00014119427498826553,0.00028238854997653107,0.057161636891706204,0.20599909774158098,414.7794418913359,23.464555601990064,0.0,0.5698968112564324,0.9999998819999999,0.2318567646832533,0.871360862827359,0.6031258274992223,0.012590808627538879,31.648410031138667,0.32394199509310057
18,random_check,hybrid,14.856760604643537,0.8152998798925093,1.7366492221746594,2.2669129052473207,Si1,PU,combo_001,0.9999043563564101,9.564364358993771e-05,0.00019128728717987542,0.0010985224293064433,0.003902999146679913,326.9021004707008,6.800321165344677,0.0,0.13460179772755335,0.9999998799999998,0.1488766008928187,0.4803572700011131,0.20964366854008115,0.045661907813673,33.67898234483642,1.4158899022544196
