sampling_rank,selected_bucket,selected_model_kind,A_Cell_D,C_Barrier_Thx,E_Barrier_Outer_Thx,F_ThermalResin_Thx,B_Barrier_Type,D_Barrier_Outer_Type,discrete_combo_id,p_tp,p_notp,boundary_score,clf_uncertainty_raw,clf_uncertainty_scaled,tmax_pred_given_notp,tmax_std_given_notp,notp_window_score,local_sparsity,combo_priority,acq_boundary,acq_notp_high_tmax,acq_uncertainty_sparse
1,boundary,gp,11.689586494183825,1.3044076020757884,1.8740041825424032,1.7221919577708205,A2,Si3,combo_014,0.504765178053983,0.495234821946017,0.990469643892034,0.18097180957075776,0.6553591123236592,371.7493548701029,1.5123378501305458,0.0,0.35246006059744683,0.5625,0.8042907126904835,0.47452355776233945,0.3823182597364626
2,boundary,gp,11.657838184063383,1.27657709942763,1.96028620517632,1.2483939444017307,A2,Si3,combo_014,0.48633064594942965,0.5136693540505703,0.9726612918988593,0.19751228437897841,0.7159429642020022,369.0710816451099,1.4763855261052297,0.0,0.3561286956214966,0.5625,0.8032500720018625,0.46525322957214693,0.3998231037912613
3,boundary,gp,11.011605940174586,1.3548241008835349,1.1173444729833444,0.6628931895289234,Si2,PU,combo_003,0.4996725455410084,0.5003274544589916,0.9993450910820167,0.11024091396349568,0.39628855042158023,346.4486016308974,1.9874792083439734,0.0,0.642573447846578,0.5,0.7997317263574757,0.43376306193954944,0.3819503808886591
4,boundary,gp,12.638435108176576,0.6150193822990383,2.8516207948460672,1.4864244958963448,A1,Si3,combo_010,0.504045091474806,0.49595490852519397,0.9919098170503879,0.13004575555821143,0.4688290066998955,388.47043843762947,1.772659559605014,0.0,0.4885495019640449,0.59375,0.7985038786503809,0.5526359451617758,0.3729053641210828
5,boundary,gp,8.267799827881046,1.268303004193028,1.6081428605554005,1.7155820065329264,A1,Si3,combo_010,0.48531899507156595,0.514681004928434,0.9706379901431319,0.1903809936455855,0.6898227308651363,317.0682314571369,1.5611569529201899,0.0,0.32408068113274974,0.59375,0.7980264256093594,0.3044914741197656,0.4005818558923441
6,boundary,gp,14.20575468237952,0.8268024663677933,1.8596721485832282,0.6558079550326106,Si2,Si2,combo_004,0.49187808697587343,0.5081219130241266,0.9837561739517469,0.09714826243743706,0.34833326074904475,408.34562404681316,1.9589499913473927,0.0,0.6840997347303777,0.5625,0.7965263787917691,0.6378635399752767,0.37739763288012407
7,boundary,gp,15.408044162505565,1.469480261484511,1.1281849548317342,1.7490555146672004,A2,PU,combo_011,0.5030197338225806,0.4969802661774194,0.9939605323548388,0.12374156081569099,0.4457382305933193,416.3820603890672,1.6801938340922313,0.0,0.6055354653634342,0.46875,0.7952386481739648,0.6364915737638434,0.3526914347255594
8,boundary,gp,13.675424507923353,0.6659261992503462,2.3422034421083113,1.9057441304391474,A1,Si3,combo_010,0.5061762495892541,0.4938237504107459,0.9876475008214918,0.14070768038534026,0.5078811186830271,406.8081682303114,1.5924961076777464,0.0,0.42233711986726513,0.59375,0.7933835385743179,0.5976007436642066,0.35534525007796935
9,boundary,gp,8.903067287702134,1.2168033343111957,1.5789832415541512,1.7552185085772314,A1,Si3,combo_010,0.49563157404470104,0.504368425955299,0.9912631480894021,0.1709710186318134,0.6187285775937764,328.6352227736901,1.5138129666528153,0.0,0.25652532033681885,0.59375,0.7910209630952051,0.3325142737682905,0.3599692299427475
10,boundary,gp,15.73170297048663,1.3818736048244842,1.2714020475958046,1.663708178609986,A2,Si1,combo_012,0.48701429814795816,0.5129857018520418,0.9740285962959163,0.19135821184717677,0.6934020502900299,422.7174017740485,1.7018091903168049,0.0,0.3426835514477999,0.5,0.7909994751491691,0.6339855655409616,0.4071885607186028
11,boundary,gp,15.161459878791906,0.8280951154327609,2.0289076638416024,0.9641255277785559,Si3,PU,combo_005,0.5018722806437634,0.49812771935623656,0.9962554387124731,0.1719831905063,0.6224359240654052,423.95074070940825,1.5274496732978335,0.0,0.2884128816001561,0.53125,0.7906443920477522,0.6296735595268397,0.35828688312788126
12,boundary,gp,15.312019894739027,0.9583282575816846,1.7998619806704184,1.920680788692013,Si3,PU,combo_005,0.5095971425819172,0.49040285741808276,0.9808057148361655,0.14923651095247917,0.5391202102911,427.73205075665425,1.5983095277201638,0.0,0.44594901825259553,0.53125,0.7890403066983893,0.6597122731212344,0.3611329010910922
13,boundary,gp,11.969066889400057,0.727888161325919,2.7470477559262796,0.5900346457667034,A1,Si3,combo_010,0.5108306287031326,0.48916937129686744,0.9783387425937349,0.1064567514159577,0.3824280569398773,370.96957180783113,1.947179135457581,0.0,0.5703926389522592,0.59375,0.7879039468506668,0.5116754801495923,0.3755708551870804
14,boundary,gp,8.2291904979537,1.2990954215202983,1.2409953952012323,2.302406520589831,A1,Si1,combo_008,0.4639264114107391,0.5360735885892609,0.9278528228214782,0.16593514717619545,0.600283370072049,318.3356821014814,1.8999136743172247,0.0,0.5160510759973452,0.625,0.7875989472792484,0.3422404785431919,0.4427693943374099
