sampling_rank,selected_bucket,selected_model_kind,A_Cell_D,C_Barrier_Thx,E_Barrier_Outer_Thx,F_ThermalResin_Thx,B_Barrier_Type,D_Barrier_Outer_Type,discrete_combo_id,p_tp,p_notp,boundary_score,clf_uncertainty_raw,clf_uncertainty_scaled,tmax_pred_given_notp,tmax_std_given_notp,notp_window_score,local_sparsity,combo_priority,acq_boundary,acq_notp_high_tmax,acq_uncertainty_sparse
1,boundary,gp,8.036615673727518,1.1636899626819004,2.1770390349206825,1.8173280699834036,Si3,PU,combo_005,0.49837163342785384,0.5016283665721462,0.9967432668557077,0.17785264216578225,0.8213676500381674,324.2393288041655,2.046880205241689,0.0,0.6712792929480685,0.9375,0.9213867511357499,0.42260577834565993,0.6306852826514018
2,boundary,gp,8.03344045265634,1.5061060856188464,2.3432816124943736,1.6134628180108719,A2,PU,combo_011,0.50679915882702,0.49320084117298,0.98640168234596,0.18109295464052108,0.8364837155543658,312.4318371427378,2.1951067417118595,0.0,0.5604325332397965,0.9375,0.9033679563170751,0.37748957276854167,0.6286380591047961
3,boundary,gp,8.153696019063334,1.4054423817465962,2.386487158357955,1.6950774712371783,A2,Si2,combo_013,0.5034877508371691,0.4965122491628309,0.9930244983256618,0.15622197261881748,0.7204605243889619,318.5598592780773,2.052700948517108,0.0,0.622299161497711,0.9375,0.897793048253071,0.400166019707679,0.5883855474937563
4,boundary,gp,8.541569106340384,1.0594816651840717,2.754170003070381,0.7624499434901622,Si3,PU,combo_005,0.4968972736361996,0.5031027263638004,0.9937945472723992,0.15044703371594764,0.6935204204673919,321.94400384199974,2.4965659276475507,0.0,0.6114373963512795,0.9375,0.8928253367319744,0.41754185193219506,0.6051436969482885
5,boundary,gp,12.7122008045834,1.026155054598282,1.1111857315340552,2.359871810154162,A1,Si2,combo_009,0.4990190351836501,0.5009809648163499,0.9980380703673002,0.11719645717682851,0.5384064006513839,394.60273891194305,2.8144380642880567,0.0,0.6824114562841819,0.9375,0.8811323226424844,0.6560797185398588,0.5814205392905667
6,boundary,gp,15.832543977132708,0.6854477249967513,2.5484465237680527,1.0433974449305696,A1,Si1,combo_008,0.5011564544893337,0.49884354551066634,0.9976870910213327,0.12391093057354176,0.5697294352546037,423.11333931600325,2.4758833560557556,0.0,0.6446640594518362,0.9375,0.8808091520259925,0.7348247518444463,0.56550470127744
7,boundary,gp,10.476360554064108,1.4100053617933046,2.3524415552235984,0.7008871298242467,A2,PU,combo_011,0.5156139648895746,0.48438603511042544,0.9687720702208509,0.145469121480582,0.6702984478736105,340.4551683560671,1.980604391992745,0.0,0.5828181606358241,0.9375,0.8708047144435154,0.46295517622553445,0.5603884715884278
8,boundary,gp,10.066165608201958,1.6845204132098908,1.5405203321799381,1.2196072956777408,A2,Si1,combo_012,0.5014088827451499,0.49859111725485006,0.9971822345097001,0.1262209862612034,0.5805058506136116,332.9301603459171,2.5710069366011217,0.0,0.5500353760675354,0.9375,0.870060067573924,0.4468682520722964,0.5610434172880783
9,boundary,gp,11.217601629300907,1.057895718869502,1.5786367830366494,0.9792475334357038,Si3,Si3,combo_006,0.5008205245907102,0.49917947540928975,0.9983589508185795,0.10915696253437136,0.5009021387384016,370.0365639983738,2.069304632875663,0.0,0.6290249867685477,0.9375,0.8688908323608048,0.5610727144354234,0.5135895179715777
10,boundary,gp,10.484132967590897,0.795896948916452,2.9367891207015195,1.25145850394171,Si3,PU,combo_005,0.49486470498789004,0.50513529501211,0.9897294099757801,0.12225869557024197,0.5620217549760068,360.1745903409676,2.0561957738314756,0.0,0.5959916444525797,0.9375,0.8687124468496941,0.5268937592017311,0.5292048668754965
