discrete_combo_id,B_Barrier_Type,D_Barrier_Outer_Type,n_total,n_notp,n_tp,notp_ratio,tp_ratio,notp_tmax_min,notp_tmax_mean,notp_tmax_max
combo_001,Si1,PU,131,56,75,0.42748091603053434,0.5725190839694656,212.714978,284.2778426517857,323.6695681
combo_002,Si1,Si1,127,56,71,0.4409448818897638,0.5590551181102362,223.556,285.4390213857143,320.7654914
