sampling_rank,selected_bucket,selected_model_kind,A_Cell_D,C_Barrier_Thx,E_Barrier_Outer_Thx,F_ThermalResin_Thx,B_Barrier_Type,D_Barrier_Outer_Type,discrete_combo_id,p_tp,p_notp,boundary_score,clf_uncertainty_raw,clf_uncertainty_scaled,tmax_pred_given_notp,tmax_std_given_notp,notp_window_score,local_sparsity,combo_priority,acq_boundary,acq_notp_high_tmax,acq_uncertainty_sparse,acq_misclass_repair,CellD_x_Resin,Barrier_x_Outer
1,boundary,hybrid,12.517028786478951,0.9980135028212621,2.3806179600639283,2.4239642979696305,Si1,PU,combo_001,0.49218608776666883,0.5078139122333312,0.9843721755333377,0.1872135685611751,0.72832228428159,281.65287067541783,8.40992749190511,0.0,0.30219010576486416,0.9999998699999999,0.8642758946738678,0.3941999037583281,0.5101934274553719,0.1019251514306911,30.34083089508311,2.3758888692026088
2,boundary,hybrid,12.175325540175947,0.93700874345093,2.998615252242681,2.477399277435778,Si1,PU,combo_001,0.5052088853992238,0.4947911146007762,0.9895822292015524,0.19442229595125596,0.7563777092305678,278.84042260084954,9.46579423675926,0.0,0.20435122820224746,0.9999998699999999,0.8582840853674618,0.3790733025129729,0.5221050611503592,0.08835076642143821,30.163142695777267,2.809728709596708
3,boundary,hybrid,15.786832002223491,0.9657224302074189,2.04098950980862,2.0704451235907158,Si1,Si1,combo_002,0.527832158173112,0.472167841826888,0.944335683653776,0.1924920401241418,0.7488654058017484,305.0586898097283,5.086561582612965,0.0,0.29679338128846955,0.9999998739999999,0.8418044620730034,0.4629148236627266,0.46379612004127224,0.19231583343197287,32.68576933594948,1.9710293494402291
4,boundary,hybrid,14.140526991016179,0.31256256072434585,2.7879900054829507,0.5818067881245221,Si1,Si1,combo_002,0.48063178012472463,0.5193682198752754,0.9612635602494493,0.21337985721637956,0.8301580602563484,297.5055635588689,5.775601696315812,0.0,0.11656760633185215,0.9999998739999999,0.8390535986300982,0.42080386293986155,0.4761572289414653,0.29670209802386416,8.227054591031237,0.8714212953876341
5,boundary,hybrid,19.609987255999382,1.4144636570194482,2.1173947416214407,2.2788420529527245,Si1,Si1,combo_002,0.4866095271524955,0.5133904728475045,0.973219054304991,0.14869424986930757,0.5784101297267583,302.86153365317614,5.906119283480295,0.0,0.24079716601718568,0.9999998739999999,0.8301327731524755,0.45311723403272736,0.40875261807608565,0.06555906081060033,44.6880636168384,2.994977909587613
6,boundary,hybrid,16.95316434649706,0.5837100524768624,2.6784934918660994,0.5429897104230685,Si1,Si1,combo_002,0.4952686607944141,0.5047313392055859,0.9905373215888282,0.1335006830755134,0.5192787532958634,297.30936729604616,5.838357728609414,0.0,0.21565173047789443,0.9999998739999999,0.8297869468768968,0.4302901049664103,0.3832087095718486,0.06395865655299111,9.205393799259129,1.5634635766960951
7,boundary,hybrid,19.851317077577527,1.0664974622420642,2.6268974703306958,0.7025237157531141,Si1,PU,combo_001,0.49364063310153483,0.5063593668984652,0.9872812662030697,0.13188705982069346,0.512998742460134,308.00496672627406,5.512548246964955,0.0,0.22780234146082573,0.9999998699999999,0.8285798123339734,0.4685643768052009,0.3776591637149571,0.04960770304943748,13.946021035933015,2.8015794856777854
8,boundary,hybrid,19.578310329993716,1.3649504630526896,1.1639231433313333,0.8658100587346711,Si1,PU,combo_001,0.4552005468330833,0.5447994531669167,0.9104010936661666,0.1804516722181767,0.7020058673749393,297.90429985915495,5.997786411488589,0.0,0.3955756897369427,0.9999998699999999,0.8279803046553253,0.45114950393255954,0.476683656572384,0.15833816691772667,16.951098016737475,1.5886974334478454
9,boundary,hybrid,19.190939439105843,1.4483045307150342,1.1333489710614575,1.35465449215062,Si1,PU,combo_001,0.4731522276858371,0.5268477723141629,0.9463044553716742,0.1839805046162595,0.7157396219122742,298.60776897119206,5.741744109477949,0.0,0.20963831148186848,0.9999998699999999,0.8273474611988174,0.43392868712873356,0.44953369326879256,0.1461927674106197,25.99709231977523,1.641434449669531
10,boundary,hybrid,18.954256931315754,1.2965616765668762,1.4033064660516716,1.1064356420789894,Si1,PU,combo_001,0.4818500517083848,0.5181499482916152,0.9637001034167696,0.14619183877733735,0.5686710727776964,302.5644634861458,5.391045842354932,0.0,0.2627283979478746,0.9999998699999999,0.8259388400802534,0.4519028895817293,0.4004538257382718,0.29672894457770743,20.971665437930483,1.8194733843610935
