sampling_rank,selected_bucket,selected_model_kind,A_Cell_D,C_Barrier_Thx,E_Barrier_Outer_Thx,F_ThermalResin_Thx,B_Barrier_Type,D_Barrier_Outer_Type,discrete_combo_id,p_tp,p_notp,boundary_score,clf_uncertainty_raw,clf_uncertainty_scaled,tmax_pred_given_notp,tmax_std_given_notp,notp_window_score,local_sparsity,combo_priority,acq_boundary,acq_notp_high_tmax,acq_uncertainty_sparse,acq_misclass_repair,CellD_x_Resin,Barrier_x_Outer
1,boundary,gp,13.856164572949815,0.39521621427886455,2.9335163818754677,0.5501385455168404,Si1,Si1,combo_002,0.49883979067714757,0.5011602093228524,0.9976795813542951,0.20394094376899555,0.5957502187457485,289.63571363999927,10.061244535189402,0.0,0.46630110965577143,0.9999999509999999,0.8807780665210164,0.6326830237974514,0.49649366388554006,0.05581152980743454,7.622810224604583,1.1593732389698543
2,boundary,gp,16.677392127214738,1.4850832046742342,1.1050842076621374,2.4730671667224104,Si1,PU,combo_001,0.5036712339619749,0.4963287660380251,0.9926575320760502,0.1862989821428095,0.5441157218342674,281.6288969988203,9.720168965198356,0.0,0.49623427145304183,0.9999999369999999,0.8756296340644111,0.5833801349570208,0.46654882158080613,0.034387012343110104,41.24431089636958,1.641141996549774
3,boundary,gp,15.828134520066365,0.7716477321446688,2.9489499939307784,1.35991289734639,Si1,Si1,combo_002,0.5103574402171738,0.4896425597828262,0.9792851195656525,0.24599926728495897,0.7188465286517673,295.39160246078586,9.295614611871455,0.0,0.36087244026528303,0.9999999509999999,0.869753537003546,0.6458793639517476,0.4870327842926905,0.0124280517505937,21.524884274771864,2.27555057502472
4,boundary,gp,15.486384504011909,1.2986171351212148,1.1833699778239746,2.414526019141965,Si1,PU,combo_001,0.5113002400476105,0.48869975995238946,0.9773995199047789,0.20491045329111882,0.5985877794142528,284.7090399647703,9.33638797358718,0.0,0.39752793583289725,0.9999999369999999,0.8594491615815255,0.5865684546046501,0.45239660329751996,0.06458870677758402,37.39227832737369,1.5367445303902254
5,boundary,gp,19.183799912839305,1.9358302818480038,1.1307394149954635,2.4700471706271125,Si1,PU,combo_001,0.4953813648275762,0.5046186351724238,0.9907627296551524,0.12491889717785926,0.36446847655033465,268.4915809991703,11.885289407197167,0.0,0.5277198226276806,0.9999999369999999,0.8577223267833292,0.5380704927554325,0.5122644869007906,0.005925444596648393,47.38489069658537,2.188919600427315
6,boundary,gp,18.934883169906012,1.7923546748620656,1.1059532997778203,2.383745899578812,Si1,Si1,combo_002,0.5030845991640547,0.4969154008359453,0.9938308016718906,0.12485202041849476,0.364272741637289,272.7206383920357,11.0837375190591,0.0,0.5075740813246886,0.9999999509999999,0.8569270831417336,0.550221807463607,0.47072051457827646,0.0004367155045086284,45.13595011526731,1.9822605670359037
7,boundary,gp,12.075951012958802,0.6730068567042288,2.209542808049716,1.4652330893191101,Si1,PU,combo_001,0.5244541734711419,0.47554582652885813,0.9510916530577163,0.20896803392744315,0.6104635072541431,281.72311666147596,9.389409725595803,0.0,0.46992637563870676,0.9999999369999999,0.8541549772233288,0.5767760593703161,0.4699565366145372,0.041843485269531085,17.694083009183863,1.4870374599989744
8,boundary,gp,18.943786902369702,1.6739087849319871,1.206161228954596,1.8044838378785077,Si1,PU,combo_001,0.5002208519255951,0.49977914807440493,0.9995582961488099,0.11296380391110646,0.32947830712142245,274.13833245149647,10.119076128051777,0.0,0.4867260278759898,0.9999999369999999,0.8536568672649929,0.5433463804658065,0.4091366400916874,0.020103222497215342,34.18375729354069,2.01900387719146
9,boundary,gp,17.251483924835377,0.8976645148565922,2.6970818182409344,1.3770892338214973,Si1,PU,combo_001,0.5161662856816847,0.48383371431831534,0.9676674286366307,0.2648016870264219,0.7738774546134187,299.9513580231119,9.098052564940174,0.0,0.23758725609609418,0.9999999369999999,0.8526320225731931,0.6579623763621273,0.47832299792682687,0.2733528719579998,23.756832780335426,2.421074641899784
10,boundary,gp,19.908267466498707,1.9746007965616454,1.1235637116233388,2.127102930532826,Si1,PU,combo_001,0.504340134507304,0.49565986549269603,0.9913197309853921,0.1398532989399461,0.40817848669539125,266.5368936743478,12.22764057951349,0.0,0.4452947083405032,0.9999999369999999,0.8522293001157447,0.522894886923635,0.5316231595392844,0.004986695698839526,42.34693406982072,2.2185897999592035
11,boundary,gp,19.175321022306147,1.2141621006622263,2.360185989057138,1.7384895258543005,Si1,PU,combo_001,0.5015574387025783,0.4984425612974217,0.9968851225948434,0.23433986460521516,0.684721786493653,298.39643895323803,9.068142530262163,0.0,0.14496443856694977,0.9999999369999999,0.8480511152919168,0.6390421261966299,0.4317901891039869,0.28313543985308,33.33609475217301,2.865648378427169
12,boundary,gp,19.430781624445395,1.8527854234030088,1.1920041599289701,2.3375909803453325,Si1,Si1,combo_002,0.4925683996359389,0.5074316003640611,0.9851367992718778,0.12599108505344705,0.36760655624485067,270.7866408835787,11.39233203633559,0.0,0.4761537922865445,0.9999999509999999,0.8477730858693946,0.5398070412561384,0.48197880266168325,0.0003316546613853765,45.42121986636338,2.208527932152145
13,boundary,gp,17.088725514830553,1.50773746305904,1.1495492576782569,2.2798533026489607,Si1,PU,combo_001,0.4800791425322828,0.5199208574677172,0.9601582850645656,0.17500679104528719,0.5110657346104305,280.2625257873259,9.604780959603348,0.0,0.45579295205744974,0.9999999369999999,0.846321146887873,0.5696278039675925,0.4433795103362117,0.04571830724355281,38.959787303047996,1.7332184814332179
14,notp_high_tmax,gp,19.785477729628226,0.29788338629795563,1.1429981634786148,2.4638076978189773,Si1,Si1,combo_002,0.4312151046636643,0.5687848953363357,0.8624302093273286,0.027848409495441668,0.08036255326150091,323.66137820827936,11.56008742789119,0.0,0.333920280705845,0.9999999509999999,0.7195922430500191,0.842359502329076,0.3681562627688587,0.003285581906106888,48.74761233528397,0.34048016346935406
15,notp_high_tmax,gp,17.23711222857058,0.6908191111685489,2.982531148325627,0.5102747395636006,Si1,Si1,combo_002,0.4426253754235887,0.5573746245764113,0.8852507508471774,0.08061500179195243,0.2347998264340867,294.1566600102536,10.896293539098162,0.0,0.4900529442486372,0.9999999509999999,0.7723759484836208,0.6733927548021174,0.4137843965546444,0.005655684285053611,8.795662953262408,2.0603895169188213
16,misclass_repair,gp,14.121412783087523,0.6217151254610748,2.9657988185755,0.807503090243979,Si1,PU,combo_001,0.14152599597309745,0.8584740040269025,0.2830519919461949,0.2603724889750521,0.7609140768468369,287.5395935007492,9.22387383655296,0.2768399731539831,0.04282403178284184,0.9999999369999999,0.40185403257699087,0.5663907775343373,0.4506074747960993,0.7161188843862677,11.403084460954004,1.8438819845829744
17,uncertainty_sparse,gp,19.976261949089288,1.9983037984501313,1.1690552712902043,0.7551278116849941,Si1,Si1,combo_002,0.37321138342966265,0.6267886165703374,0.7464227668593253,0.14327146894658552,0.41818278737297393,249.82001237627296,14.069573792460309,0.17859077713558247,0.758572880317826,0.9999999509999999,0.7434401774804111,0.4800449024391903,0.6704811948910363,0.0001870947113735604,15.084630971262008,2.336127589217364
18,random_check,gp,12.136879932011773,1.4033877502276877,2.884900203426798,1.335458017967484,Si1,PU,combo_001,0.13643449391668128,0.8635655060833187,0.27286898783336255,0.07192872338946373,0.20937682502137303,234.26529875199446,9.57574060519226,0.24289662611120863,0.638941817144025,0.9999999369999999,0.4103748485034967,0.31397272498968165,0.36386754138456584,0.015574671772528555,16.208293618313775,4.048633606118533
