discrete_combo_id,B_Barrier_Type,D_Barrier_Outer_Type,n_total,n_notp,n_tp,notp_ratio,tp_ratio,notp_tmax_min,notp_tmax_mean,notp_tmax_max
combo_001,Si1,PU,64,26,38,0.40625,0.59375,227.5587315,276.60949214615385,307.4379503
combo_002,Si1,Si1,50,20,30,0.4,0.6,223.556,273.149223545,320.7654914
