trial_number,seed,score,min_over_groups_min_distance,global_mean_nn_distance,mean_group_min_distance
29,75485,0.6350237742622138,0.7081075859416237,0.4644948803435908,0.7596094773177435
109,68987,0.6293825164299556,0.7049458119282943,0.45306816026716545,0.7460843928430958
66,72742,0.6182275971058433,0.6933694435867023,0.44289662198383917,0.7637466590174635
52,72575,0.6138997039342311,0.6771778595899536,0.4662506740708787,0.7495418604968185
107,17573,0.6087971153167345,0.6952106117056968,0.40716562374248955,0.7618514595867929
38,44737,0.6075945431588438,0.6799536006459594,0.43875674235557405,0.7199444389765071
61,64862,0.6061417313954292,0.6750442025876014,0.44536929861369384,0.7309758224390406
88,69458,0.6057498306301665,0.6606740463682856,0.47759332724122194,0.7212131292333657
106,69647,0.605123171119186,0.6789364571374571,0.43289217040988703,0.7306986378513802
112,16057,0.6047338011947785,0.6691158102238979,0.45450911346016654,0.7275528747812372
26,77284,0.6044832905084455,0.6716027732741159,0.447871164055215,0.7290209833675174
82,75969,0.6023444050068258,0.6782769575084973,0.4251684491695927,0.7346225687990751
97,78216,0.5998851804214486,0.6630286856674922,0.452550334847347,0.7103181216396931
92,34321,0.5994227235643085,0.6590724722025529,0.4602399767417381,0.7548330010593007
2,56212,0.5986858858243429,0.6670398243506146,0.43919336259637565,0.7033409184907415
126,19801,0.5966342961717783,0.6767594656088382,0.40967556748530537,0.7666336177878685
110,68700,0.5957295579868376,0.6688262651499367,0.4251705746062731,0.7417601107898897
94,81909,0.5952047958683743,0.6638681856335299,0.4349902197496781,0.7301981120233785
4,37138,0.5947179825865094,0.6686128608836194,0.4222965998932531,0.7422116912268486
89,69976,0.5935466590638608,0.6591722708858487,0.44042023147922266,0.7513438931999448
24,64260,0.5923995933089549,0.6520245882780504,0.4532746050477318,0.7643789997357379
127,27323,0.5913857419015088,0.654842250304588,0.44332055562765754,0.7597134099980204
81,62926,0.5912952028492605,0.6632620344616503,0.42337259575368424,0.7195196104496129
96,85198,0.590319043208615,0.6508583459577846,0.44906067012721945,0.7401410262029746
77,39378,0.5886331149335462,0.6606595664635236,0.42057139469693217,0.7299409293852912
32,88335,0.5886207850375038,0.6400819064783018,0.46854483500897537,0.7035914242552137
103,66455,0.5884313010082584,0.656704117798712,0.42912806183053337,0.7029022469893209
18,10838,0.5871224505284682,0.6497634793744342,0.44096004988788107,0.7303698175361338
123,78696,0.5848552972684498,0.6532561794987914,0.42525323873098614,0.7109167587794831
8,33678,0.5844087685721375,0.6301917060303055,0.4775819145030793,0.7006042187472881
15,45854,0.5838319837653383,0.6406769323887087,0.4511937703108076,0.7255910707185981
102,70004,0.5834020096153361,0.6437720659941899,0.4425385447313441,0.6965049621940489
91,77195,0.583022033996491,0.6480977694809233,0.43117865119948245,0.7782452604164337
119,23790,0.5829995536954409,0.6583706849693067,0.4071335807230875,0.7267618291995055
114,11250,0.5826343314017403,0.6594290956824093,0.4034465480801794,0.7455928505453577
0,95542,0.5826334355938536,0.6529409217801753,0.41858263449243654,0.7291574495895665
33,73616,0.5815037022326663,0.6436072853822598,0.4365953415502816,0.7093944622945609
74,57782,0.5814512899072405,0.6457739320636845,0.43136512487553796,0.7041468302395701
25,63634,0.5814073398444362,0.6305207879857438,0.4668092941813852,0.6885455790403933
62,71343,0.5810655401445212,0.6471817714490804,0.42679433376721654,0.7524966090330194
136,42132,0.5796708170935914,0.6398237860822129,0.4393138894534743,0.741526116733982
80,29268,0.5792601234857231,0.6443030438273755,0.42749330935520086,0.7310185174283119
3,80918,0.5788380916576388,0.6413151567144356,0.4330582731917795,0.7141994591985104
28,95305,0.5785232503241362,0.6380787991534933,0.4395603030556367,0.6976927239136202
71,53586,0.5784681023951264,0.6399420684286132,0.43502884831699024,0.7390921587240291
132,68374,0.5783568160001411,0.6327443989952636,0.45145245567818876,0.7465820920814982
129,80836,0.5780443770298087,0.6249269620409681,0.46865167867043706,0.7035013361192888
72,80969,0.5775794538784643,0.6360927660473715,0.44104839215101427,0.7066509455412766
40,79976,0.5773254386688952,0.6340859774600838,0.4448841814894554,0.7264242798500143
140,77475,0.577105524821756,0.6528525158608541,0.40036254573052715,0.7356533731306114
27,77840,0.5757735733135814,0.626741290626385,0.4568488995837066,0.7123553111195566
7,52197,0.5754751235790337,0.6336455814261057,0.4397440552691992,0.730156122033492
48,86878,0.5754038704395869,0.6462503925700026,0.41009531880195016,0.7305897788869794
70,65189,0.5740968710710235,0.6373339500918003,0.4265436866892111,0.7219822108887797
11,37134,0.5740105906910733,0.6226981913525435,0.4604061891476428,0.718968058931686
130,864,0.5739013090551411,0.6469336572496458,0.403492496601297,0.7252823605784446
133,63337,0.5735059364733074,0.637044664577181,0.4252489042309359,0.737225547087784
36,83509,0.5713836908502306,0.6292455302013925,0.436372732364186,0.7462677607461042
78,67339,0.5709272357594506,0.6180680323222393,0.4609320437796102,0.7362484432727778
135,82705,0.5708828035005813,0.633857774771023,0.4239412038695507,0.7361484908652118
141,51377,0.5708115020490451,0.6269276997381776,0.4398737074410692,0.7333639620671927
10,3824,0.5707751495611938,0.6263693482499116,0.4410553526208523,0.7211571272424623
63,79103,0.56920590609744,0.6169533860607305,0.45779511951642915,0.7484145985877952
23,2491,0.5683923975187856,0.6305662701939101,0.42332002794349516,0.72976172983618
39,44606,0.5667171935340435,0.6236674815136819,0.43383318824822076,0.7079699270236413
73,87248,0.5663562445467604,0.6156660074926324,0.45130013100639216,0.7173207773256112
75,72852,0.5657104209469861,0.6232173953517992,0.4315274806690888,0.7080352573205573
100,77827,0.5653068192830811,0.6244229848547033,0.427369099615963,0.7227209800265765
42,58132,0.5650873425197633,0.613294302847667,0.4526044350879882,0.7347178821094951
117,70758,0.5642090410350329,0.6156209713048951,0.4442478704053546,0.7212778705841142
146,66685,0.5639249446530517,0.6166621266080862,0.4408715200913047,0.7343342277060606
111,74284,0.5623684132649607,0.6150967246801234,0.43933568662958083,0.696089982966448
144,47105,0.5602830840765497,0.6198461626707217,0.42130256735681515,0.727009221441574
5,54604,0.5602597789933075,0.6067888193227423,0.4516920182246263,0.7025562003680126
58,55279,0.5593776061950517,0.6052666121688544,0.4523032589228454,0.7075319302467433
116,14765,0.5585343066283961,0.6193527785912238,0.4166245387151316,0.7078828349048871
51,65289,0.5577817565836437,0.6199481166210125,0.4127269164964501,0.7105863666992752
120,68020,0.5577150187683791,0.6070346457622517,0.4426358891160099,0.7377855875331896
35,99935,0.5555691230458352,0.5997152968033718,0.4525613842782499,0.7191119749176627
147,73678,0.5554575601844456,0.5965844563301834,0.4594948025110575,0.722430137918541
68,75404,0.5551269113026677,0.6156302888918653,0.41395236359453985,0.7378075281114023
139,16629,0.5544672655940001,0.6024570285838334,0.4424911519510558,0.693350938451253
76,47159,0.5541519859797859,0.6124431877442166,0.4181391818627807,0.7149887185477753
69,61906,0.5532279164021396,0.609871324079649,0.42105996515461813,0.7008495964231289
21,8442,0.5530985484666999,0.6058428444769679,0.43002852444274114,0.7048039967394335
49,18514,0.5530753395327527,0.5992928231867167,0.4452345443401699,0.6852338524162154
16,70415,0.5527973533100599,0.5984750809662539,0.4462159887789404,0.7276086216853824
138,31389,0.5524953249885445,0.6206482493711479,0.39347183476246966,0.72169905413601
124,70859,0.552383834287916,0.609198721091353,0.41981576507989665,0.7202741645336328
54,73432,0.5522479555306409,0.6084491026786977,0.42111194551850833,0.6804502970321192
86,74271,0.5519824284001332,0.6008474634041043,0.4379640133908675,0.7216599024554728
134,75399,0.5506838416850152,0.5860994927164414,0.46804732261168763,0.72568878974247
17,26121,0.5504406682142673,0.5999325333463577,0.4349596495727231,0.6935982472400138
115,5346,0.5502704970890668,0.6061342124529902,0.4199218279065792,0.732492980228172
14,22789,0.5494745509754893,0.6042433598940282,0.4216806634988985,0.7092787075191126
118,64775,0.5479670779555235,0.5962946681160692,0.43520270091425,0.718763365356812
43,41130,0.5472840103331809,0.5912615561973369,0.44466973665015036,0.65030629762415
121,20901,0.5471273573173465,0.5946051264015175,0.43634589612094754,0.7211367483705056
60,60038,0.5466456769849135,0.5946223817087013,0.43470003262940854,0.715211588208277
87,65797,0.5462625773077852,0.5816891975259133,0.4636004634654863,0.721300638601649
31,75608,0.5447884643323986,0.6020185370092699,0.4112516280863656,0.7004355763125958
122,75337,0.5438334095268447,0.5840398426164606,0.4500183989844077,0.7210431901798697
64,76658,0.5432912425688626,0.5845835412763103,0.44694254558481833,0.703869573355383
59,82865,0.5426698072268468,0.5896522535006707,0.433044099254591,0.7161596624507005
84,84281,0.5414893728759314,0.5850133171459275,0.43993350291260697,0.6653203174583739
22,13741,0.5405325656283193,0.5887335214966852,0.428063668602132,0.6866711432731931
37,52049,0.5404692521572948,0.5782918760097752,0.4522164631681741,0.7043869212580887
125,76631,0.5388501643526441,0.5884834358264904,0.423039197580336,0.7274752568475683
50,31496,0.5385529614016554,0.5715257788121014,0.461616387443948,0.7163722377943138
83,76887,0.5382817067434381,0.5755682670231784,0.4512797327573775,0.6853254015575947
131,13457,0.53680681317278,0.5793349375726043,0.4375745229065232,0.7015446822631275
67,71473,0.5356115502495121,0.5878563323006152,0.41370705879693837,0.7031951555107865
9,59822,0.5353446857393438,0.5777462250337574,0.43640776071904547,0.7214070882665939
34,56285,0.5346590646017197,0.5679026471797912,0.4570907052528863,0.7310325759735924
47,68467,0.5337689666479416,0.5706482558088795,0.44771729193908677,0.6927459897924679
46,61947,0.5332545988329215,0.5716401327025751,0.4436883531370631,0.6736141921300786
95,35174,0.5326997329306076,0.573361289282273,0.4378227681100549,0.6838119975622791
145,70158,0.5322256894645541,0.5791886291614191,0.42264549683853553,0.6931437693661487
1,18619,0.530405622085742,0.5788751387777054,0.4173100831378277,0.6968953257379041
149,44755,0.5302696717049922,0.58177564999929,0.41008905568496407,0.7016336229333268
99,89744,0.5301935975713671,0.5652641658071218,0.4483622716879395,0.6586414225482524
55,69364,0.5289455833110247,0.5649740117323389,0.44487925032795833,0.7100205333903382
57,42271,0.5272192771496119,0.5629067383706092,0.4439485343006182,0.6916297158213063
45,49702,0.5256076779648939,0.5781181915533345,0.4030831462585324,0.676784715387867
20,29389,0.5228191188216169,0.559996291354725,0.4360723829110317,0.6477092971268945
65,67452,0.5215423018972225,0.5516656483310323,0.4512544935516664,0.7250513145372269
93,72198,0.5213797458236242,0.5524648795495266,0.4488477671298522,0.7203736890727938
30,91484,0.5206243469964849,0.5530453526698106,0.4449753337587251,0.700793789233494
56,47172,0.5204290658824714,0.5565948315290637,0.43604227937375606,0.6873547590556592
143,57156,0.5203223176407299,0.5608306398422028,0.42580289917062636,0.6746323763799347
41,50597,0.5197561971741884,0.5648891802985948,0.4144459032172404,0.684673653459842
6,83730,0.5192879070128346,0.5535224741552843,0.43940725034711864,0.6924302605910697
108,8419,0.518178022536773,0.5661184366709223,0.4063170562237582,0.7368125453486031
128,72917,0.5164790049059604,0.5567901953286398,0.42241956058637525,0.6535171105500819
79,91538,0.5140030175857466,0.5511497715091096,0.42732725843123287,0.6721409011322598
98,74795,0.5130415326802056,0.5535376950881105,0.4185504870617609,0.7002168926474588
44,34161,0.5126722048061311,0.5419559307019727,0.44434351104916736,0.668492869681994
12,38879,0.5118743978706397,0.5375210649404348,0.4520321747077844,0.6345171078950043
105,72786,0.5095545684930446,0.5504992846214561,0.41401689752675097,0.7207925273064593
13,67441,0.5076673822347164,0.5406269279751013,0.43076177550715206,0.705525262777791
104,79284,0.5074868472010745,0.5335264799177428,0.44672770419551494,0.6849318799051914
53,37313,0.5008453621112742,0.5382556686674254,0.4135546468135881,0.7082105000086316
113,16632,0.49867538958821,0.521011913007693,0.4465568349427498,0.6625147678355292
101,23463,0.4955706895375114,0.5282910619874902,0.4192231538208942,0.7017882301045055
