sampling_rank,selected_bucket,selected_model_kind,A_Cell_D,C_Barrier_Thx,E_Barrier_Outer_Thx,F_ThermalResin_Thx,B_Barrier_Type,D_Barrier_Outer_Type,discrete_combo_id,p_tp,p_notp,boundary_score,clf_uncertainty_raw,clf_uncertainty_scaled,tmax_pred_given_notp,tmax_std_given_notp,notp_window_score,local_sparsity,combo_priority,acq_boundary,acq_notp_high_tmax,acq_uncertainty_sparse
1,boundary,gp,9.106368494798886,1.3447786797727137,2.6493797087906916,0.8425615981524117,A2,Si3,combo_014,0.4821640512973815,0.5178359487026185,0.964328102594763,0.18819694507840365,0.6905697480593196,324.6646766383055,1.9863166923397333,0.0,0.6091944416633588,0.84375,0.86261109956486,0.39645599548929455,0.5098862894585382
2,boundary,gp,8.606543910977027,1.4068351099241367,1.901146022492866,2.4393988336597454,A2,Si2,combo_013,0.5164315042353849,0.48356849576461514,0.9671369915292303,0.23260454429610322,0.8536905342259932,327.49569472522364,1.8728190947441599,0.0,0.6173176207118551,0.625,0.8618955867345526,0.379939718469548,0.5206233568789869
3,boundary,gp,14.880306141765871,0.6264025896150742,2.9649636234222685,0.5893705084293096,Si3,Si3,combo_006,0.49061957565668024,0.5093804243433198,0.9812391513133605,0.14111163054450218,0.5176130095961007,412.9966710969807,3.291084443694136,0.0,0.758644385024712,0.8125,0.8618001555615153,0.7302064820026282,0.6367759185919337
4,boundary,gp,8.95711866411039,1.314325469322421,2.8840476544092963,0.6161485849763153,A2,Si3,combo_014,0.5323994622244044,0.4676005377755956,0.9352010755511913,0.18905555739959318,0.693723656834217,320.8211149398137,2.340304704071746,0.0,0.7315606489976131,0.84375,0.861355296225287,0.40994814866312623,0.5753837933808906
5,boundary,gp,14.439489401478708,0.665678554591534,2.8905974739387306,0.5287503367058006,Si3,Si3,combo_006,0.5152528062798432,0.48474719372015684,0.9694943874403137,0.14917997644636388,0.5472501651677033,407.2547647895806,3.18224555572651,0.0,0.7508133303812543,0.8125,0.8582591349257521,0.7076039851728803,0.6318189791790163
6,boundary,gp,12.79005246174711,0.9744428861142274,2.8041749907636753,0.6501261838501495,A2,Si3,combo_014,0.5189077694600002,0.48109223053999983,0.9621844610799997,0.21820688080220368,0.8008041312350375,382.3947386736623,2.1963458632098423,0.0,0.4482762062065331,0.84375,0.8573537153191882,0.5668816796981596,0.5516464030992416
7,boundary,gp,11.610852777969528,1.0647506759965437,2.811544324630713,0.8208887213867064,A2,Si3,combo_014,0.5137407820714941,0.4862592179285059,0.9725184358570118,0.2147516976103545,0.7881123350440001,365.978506892934,1.9944216086355115,0.0,0.41244331159621034,0.84375,0.8570299668200387,0.5049758737246488,0.5155676284587621
8,boundary,gp,9.47474191953195,1.3442676346369757,2.43014901290245,1.2657501137493576,A2,Si1,combo_012,0.5169849264077548,0.48301507359224516,0.9660301471844903,0.21340239949493914,0.783156008351337,335.28044111398395,1.8472086152346112,0.0,0.5674396216023306,0.71875,0.8562505155817696,0.4074742278962872,0.49918624460746097
9,boundary,gp,8.961074557115397,1.2186002309883421,1.6273709202230984,1.5130598344669361,A1,Si1,combo_008,0.485756637487718,0.514243362512282,0.971513274975436,0.19139774310139007,0.7023271206502292,326.6148998780819,1.967069938966501,0.0,0.5399135293044817,0.8125,0.8558321916942403,0.39172494980291034,0.49641855333707774
10,boundary,gp,15.710204611505088,0.9155754299691505,1.3924813296102325,2.1169999606374943,A1,Si1,combo_008,0.5035517065368955,0.4964482934631045,0.992896586926209,0.12348562753912062,0.4528680668866548,431.2944414194229,2.36333896914179,0.0,0.7162513140975126,0.8125,0.8536194718015254,0.7481366691041171,0.48709620966661765
11,boundary,gp,12.812562288738931,0.8912106303606773,2.503390962856815,0.5772964325369979,Si3,Si3,combo_006,0.4929833380083686,0.5070166619916314,0.9859666760167372,0.15223847973362048,0.5584848517866503,384.7232922155229,2.4508858539970055,0.0,0.6173154649436393,0.8125,0.8527243717782703,0.5973275350907716,0.5206078134588586
12,boundary,gp,8.008979089303804,1.4048461970043853,1.2467380746240289,1.3631132718242653,A1,Si3,combo_010,0.4595319261699302,0.5404680738300698,0.9190638523398604,0.17231104175584522,0.632216648936801,305.3317479387898,2.4655011414409085,0.0,0.8055364599722545,0.84375,0.8519595131291994,0.37404802422323646,0.581235415701772
13,boundary,gp,13.065407419540573,0.8816771067022671,2.035171136661811,1.8907213862135335,Si2,PU,combo_003,0.4974105279537664,0.5025894720462336,0.9948210559075328,0.13410007037536234,0.491857705837433,393.819559774986,1.7891213813343532,0.0,0.6261788810920265,0.78125,0.8451443664798303,0.5986572362955987,0.4078630621745219
14,boundary,gp,11.163597278218656,1.4931711356295991,1.259235334320108,1.4748095866601991,A2,Si3,combo_014,0.4991990518203304,0.5008009481796696,0.9983981036406608,0.08536852941188931,0.3128539449246636,358.9598527149265,1.9575200755992554,0.0,0.6961330576739176,0.84375,0.8373100532583172,0.5102462074521772,0.38698134219093994
15,boundary,gp,14.70906769263972,0.5647973210368975,2.7288025772960687,1.4867050021123422,Si2,PU,combo_003,0.5029184353951877,0.49708156460481234,0.9941631292096247,0.15614905267298404,0.572849414236963,414.21854046136036,2.123371553245772,0.0,0.4589169084715322,0.78125,0.8355757548453915,0.6574999426926815,0.4545925199485703
16,boundary,gp,10.906546885373471,1.2272541412141016,1.4083267079169932,1.6871897143344188,Si2,PU,combo_003,0.4943922214241283,0.5056077785758717,0.9887844428482566,0.15289785687334065,0.5609069173634045,356.3562472868855,1.7418771382349976,0.0,0.48455670971054504,0.78125,0.8338531365873179,0.4667655582313702,0.4046425045109356
17,boundary,gp,11.005729450506468,0.860081440114081,2.5624031178550064,1.1680096684747072,A1,Si2,combo_009,0.4901047961646654,0.5098952038353346,0.9802095923293308,0.15255085832964493,0.5596323004905388,360.61243281259675,1.811597954461347,0.0,0.5794478212737014,0.71875,0.8326897747219295,0.48577116874073306,0.41812275245636565
