trial_number,seed,score,min_over_groups_min_distance,global_mean_nn_distance,mean_group_min_distance
166,10609,0.6533797991660569,0.7369942974477196,0.45827930317551085,0.7740849104431191
89,10673,0.6493082038649349,0.7334837685551132,0.4528985529211854,0.7901180879474974
14,98939,0.6259424292436644,0.7024565061857407,0.4474095830454865,0.7476519386244516
200,9818,0.6235846557652872,0.6983215370269221,0.4491985994881392,0.7526784275950549
262,8960,0.6214775154680162,0.7102341471759464,0.4143787081495128,0.7752153707069431
25,90483,0.6183486937971744,0.6893220447589938,0.4527442082195957,0.7566861447594522
272,62549,0.6174357822129175,0.6867187432861506,0.4557755397087072,0.7522950645323665
33,56605,0.6159902629225207,0.6901032069301759,0.443060060237992,0.7481744567802115
159,8598,0.614165485644338,0.6854150269405035,0.4479165559532854,0.7428832714314919
130,21072,0.6128889246492544,0.6854230365060006,0.44364266365018024,0.7643555542944679
163,5329,0.6125865705861469,0.6779921656406026,0.45997351545908344,0.7469014564018148
51,14808,0.6125158489832393,0.6741874708657306,0.46861539792409307,0.7822408911881776
70,89339,0.6118663375369952,0.691501057831462,0.42605199018323947,0.7418303132663854
196,70491,0.6116746968064991,0.6943840845649131,0.41868612537019995,0.7417396448734429
31,32098,0.6093434574406542,0.6752377233236959,0.45559017038022354,0.7490726189673536
27,65447,0.607441476041104,0.6680576624086573,0.4660037078501463,0.7418071552543308
176,1297,0.6063113398034699,0.6721330349109017,0.4527273845527959,0.753113186351756
243,12449,0.6049417013362306,0.6727365594543154,0.44675369906069956,0.7172043592904003
96,19025,0.6043719069857435,0.6758623159955205,0.4375609526295973,0.7400503257825265
12,2459,0.6035217552025318,0.6868934067753337,0.4089879015326607,0.7399627693566221
232,12266,0.603393764325745,0.6732532373545365,0.44038832725856475,0.7454571147591306
55,3767,0.6032431663758502,0.6716050464846897,0.4437321127885581,0.7273343305709475
241,9250,0.6028798524826128,0.6639360274520281,0.4604154442206439,0.7057218365440854
49,62973,0.6018495635003953,0.6826470323274278,0.4133221362373193,0.7443197417143235
265,6198,0.6014329919950163,0.6610962748628426,0.46221866530342187,0.7256573575026855
78,85288,0.6008209378777608,0.675138034941307,0.4274143780628199,0.7543051729669067
103,14566,0.5996355550115392,0.6601404025340389,0.4584575774590399,0.7316174216910414
246,14566,0.5996355550115392,0.6601404025340389,0.4584575774590399,0.7316174216910414
40,77606,0.5988216085348066,0.6656248613609625,0.4429473519404427,0.7367901775584068
221,9905,0.5987865475550689,0.6743451202125995,0.42248321135416417,0.7367416695952553
