discrete_combination_id,group_min_distance
1,0.7645133616437204
2,0.7674326676014145
3,0.8041038012321137
4,0.7830404445366643
5,0.7369942974477196
6,0.7897270158784452
7,0.7742274348811248
8,0.7726402603237503
