Eval#,A_Cell_D,B_Barrier_Type,C_Barrier_Thx,F_ThermalResin_Thx,G_CoolantLPM,TP_NoTP,MaxT_TB_Center,MaxT_TB_Top,MaxT_TB_Btm,MaxT_Adj,MaxT_Adj_Y,MaxT_Adj_Z,Max_Power,Time_MaxT,Time_Max_Power,Unnamed: 16,CellD_x_Resin,discrete_combo_id,oof_predicted_label
28,12.30485762,ETI,1.214186604,2.416089212,24.12369221,1,120.0641872,102.2303714,116.0390656,573.838219,-0.216084651,0.093075609,1674.727971,133.300001,86.1,,29.729633750877998,combo_001,0
39,13.35065068,ETI,1.430194005,2.296082029,9.077405733,0,145.0149576,131.1597196,139.1000703,209.9843995,-0.494992756,0.111517761,1467.622395,246.5,93.3,,30.654189101804626,combo_001,1
41,12.09571751,ETI,1.328031224,2.548387905,4.06959172,1,127.9935738,113.6711892,126.4988497,665.8329814,-0.178496748,0.101755258,1572.552316,174.700001,85.6,,30.824580204780712,combo_001,0
