sampling_rank,selected_bucket,selected_model_kind,A_Cell_D,C_Barrier_Thx,F_ThermalResin_Thx,G_CoolantLPM,B_Barrier_Type,discrete_combo_id,p_tp,p_notp,boundary_score,clf_uncertainty_raw,clf_uncertainty_scaled,tmax_pred_given_notp,tmax_std_given_notp,notp_window_score,local_sparsity,combo_priority,acq_boundary,acq_notp_high_tmax,acq_uncertainty_sparse,acq_misclass_repair,MaxT_Adj_pred_given_notp,MaxT_Adj_std_given_notp,CellD_x_Resin
11,boundary,gp,12.366295555818748,1.36843766327388,1.558795698058662,9.468403388673536,ETI,combo_001,0.5191493963261777,0.48085060367382226,0.9617012073476445,0.20736100570560353,0.544236822549549,145.12634096087294,0.4832200877598319,0.0,0.2643950595961662,0.9999999209999999,0.8182033940823222,0.5962343065194805,0.29008603850823667,0.05233673504704418,145.12634096087294,0.4832200877598319,19.276528313332214
12,boundary,gp,13.020414740202826,1.3990183003915977,2.377978491027612,18.57607029197139,ETI,combo_001,0.4994545271294055,0.5005454728705945,0.998909054258811,0.1409125153010257,0.36601143927667285,144.60936621571366,0.46937532863271836,0.0,0.2118090916333829,0.9999999209999999,0.8168300573877495,0.582529082649596,0.20767349287135944,0.20243754602649863,144.60936621571366,0.46937532863271836,30.962266196461194
13,notp_high_tmax,gp,12.152807067659682,1.3715913191019036,2.93149796539278,9.423464099988564,ETI,combo_001,0.4625664351215022,0.5374335648784978,0.9251328702430044,0.19839816316588943,0.5201970582580048,150.22408928981076,0.9206151516578874,0.0,0.32869433180274876,0.9999999209999999,0.7964417207797171,0.689242201151747,0.31244992547168493,0.15590884368584776,150.22408928981076,0.9206151516578874,35.625929192655356
14,notp_high_tmax,gp,12.293258578303156,1.3857139388970352,2.9817485109382833,2.6307407847908078,ETI,combo_001,0.4103592749166296,0.5896407250833704,0.8207185498332592,0.19523716822824666,0.5117187688212564,148.06063396187756,1.6592668055152429,0.0,0.3470786136563107,0.9999999209999999,0.7200855170732274,0.6644382387635828,0.3450242941030195,0.18968548595658938,148.06063396187756,1.6592668055152429,36.655405460434714
15,notp_high_tmax,gp,15.731279325413423,1.5244484464618222,2.987761521102089,28.739988222550704,ETI,combo_001,0.434439396959192,0.565560603040808,0.868878793918384,0.22240327737352197,0.584582579345324,144.62792724320016,2.947451048777727,0.0,0.756309385499831,0.9999999209999999,0.8187436716990862,0.6643580958727917,0.5123266291204214,0.010118537969997541,144.62792724320016,2.947451048777727,47.001311046179055
16,notp_high_tmax,gp,15.961444100328414,1.5745641192155322,2.966912042721429,25.946996960836202,ETI,combo_001,0.3380685947154234,0.6619314052845766,0.6761371894308468,0.18946776865786766,0.49624432473043445,143.03157507059095,2.5580816472306274,0.41287603523051086,0.7441593274322891,0.9999999209999999,0.66270405588066,0.6332730298510317,0.45754073284209273,0.008917369273013573,143.03157507059095,2.5580816472306274,47.35620072048928
17,misclass_repair,gp,12.299765219446726,1.1828592371907012,2.4870232091328885,23.29556092346542,ETI,combo_001,0.9431888032587494,0.05681119674125057,0.11362239348250114,0.016163596451575776,0.031415066365116026,151.9718577661932,4.385162572291486,0.0,0.01897988705677865,0.9999999209999999,0.09096957357644135,0.7241768969710225,0.20644069669922557,0.7136386736925039,151.9718577661932,4.385162572291486,30.589801567649484
18,misclass_repair,gp,11.988738295681102,1.2478972269806843,2.5863171449238074,4.699295841480575,ETI,combo_001,0.9203113893263435,0.07968861067365651,0.15937722134731303,0.019038808731602592,0.03912684141792228,156.07383166394686,2.8937688308210436,0.0,0.005340141217327371,0.9999999209999999,0.12419272655306345,0.7723344053049849,0.14160386352228282,0.7023927310681708,156.07383166394686,2.8937688308210436,31.00667940012466
19,uncertainty_sparse,gp,10.012994347827059,1.3801498991451644,1.4369658933145792,29.94281407285408,ETI,combo_001,0.10581796908252272,0.8941820309174773,0.21163593816504545,0.36573999276971514,0.9690343687391991,132.5185520867651,3.033378024723341,0.03878646055015163,0.5309817444496172,0.9999999209999999,0.34775621778965643,0.44845849023867046,0.6247979598179701,0.009570719166967816,132.5185520867651,3.033378024723341,14.388331367779141
20,random_check,gp,15.05506445521042,2.1124397270685,2.2603840281273255,1.0366159203719294,ETI,combo_001,0.19526057251016482,0.8047394274898352,0.39052114502032964,0.04277289502642208,0.10278542268547053,126.1910938426981,0.20553797510782862,0.6350704834010988,0.31917436003396354,0.9999999209999999,0.3453729101087428,0.2948444761340235,0.11232296471289237,0.0314438134000269,126.1910938426981,0.20553797510782862,34.03022723698505
