A_Cell_D,C_Barrier_Thx,F_ThermalResin_Thx,G_CoolantLPM,B_Barrier_Type,discrete_combo_id,CellD_x_Resin,selected_model_kind,p_tp,p_notp,boundary_score,clf_uncertainty_raw,clf_uncertainty_scaled,tmax_pred_given_notp,tmax_std_given_notp,MaxT_Adj_pred_given_notp,MaxT_Adj_std_given_notp,tmax_scaled,notp_window_score,local_sparsity,combo_priority,acq_boundary,acq_notp_high_tmax,acq_uncertainty_sparse,MaxT_TB_Top_pred_given_notp,MaxT_TB_Top_std_given_notp,MaxT_TB_Btm_pred_given_notp,MaxT_TB_Btm_std_given_notp,MaxT_Adj_Y_pred_given_notp,MaxT_Adj_Y_std_given_notp,MaxT_Adj_Z_pred_given_notp,MaxT_Adj_Z_std_given_notp,Max_Power_pred_given_notp,Max_Power_std_given_notp,acq_misclass_repair
15.787244585067228,1.5119016956674938,2.828614864073593,29.580078763523854,ETI,combo_001,44.65603469608651,gp,0.48150684047822523,0.5184931595217748,0.9630136809564505,0.23383600098573318,0.6152469561465587,144.28901292771903,2.6506800878256316,144.28901292771903,2.6506800878256316,0.6893513006403553,0.0,0.6938116641523838,0.9999999209999999,0.8844131211891019,0.6494269348492906,0.49912002697617175,130.57184892442527,1.2658220163087333,129.79958712785617,6.394468886905549,-0.43786862364443974,0.12482652109513372,0.11119092424176678,0.005976705149508965,1341.283640081695,22.420937251688517,0.011733075154168032
15.539314021105966,1.4972888454480935,2.3246924771464936,29.058082914850576,ETI,combo_001,36.12412640488207,gp,0.4922606513771086,0.5077393486228914,0.9845213027542172,0.23351116872722655,0.6143757045437119,140.48389330427014,1.2246370890827991,140.48389330427014,1.2246370890827991,0.6130305680284848,0.0,0.5325577941728644,0.9999999209999999,0.8791326118917798,0.5566607357884331,0.40418384844549293,130.35073037665737,1.126144660767569,138.09320522274456,1.2859182988908233,-0.4378588442508162,0.1248265210061494,0.11164113127512698,0.004888936419446004,1346.1526040144252,19.74601045810195,0.02046881084735244
10.218542677497254,1.2718631853621059,1.9062266375944337,27.22467512970016,ETI,combo_001,19.47885824924081,gp,0.5015875367356757,0.4984124632643243,0.9968249265286486,0.24135028194059552,0.635401448672218,143.44851113760012,2.7948026286472882,143.44851113760012,2.7948026286472882,0.6724930363197921,0.0,0.4069623604938969,0.9999999209999999,0.8744078245021647,0.6088304074171651,0.45611202081543334,131.5533728021379,1.2213103558484535,135.79643539027242,1.335264824402481,-0.4716984943718407,0.09699465970446189,0.10887440944486282,0.002783138304054169,1501.1246508520694,21.582323441728406,0.04622042946807965
15.959086176230954,1.5103920756536402,2.7478082534693495,21.052873465762502,ETI,combo_001,43.852508712876016,gp,0.5151046059006923,0.4848953940993077,0.9697907881986154,0.24386448023995563,0.6421449270085837,144.19312247589113,1.5176127513214417,144.19312247589113,1.5176127513214417,0.6874279893497224,0.0,0.5416170427286858,0.9999999209999999,0.8728112546378772,0.6202863236861694,0.4299102910832621,130.60333830493488,1.2631783002472552,130.82988496944375,5.710064576701941,-0.4378686236444443,0.12482652109513372,0.11166571317068126,0.00594462083501758,1414.662334269838,17.28009063448595,0.013787524401899837
10.179767596188661,1.2763742855883606,1.6189779544563292,0.20996101173340262,ETI,combo_001,16.480819319718343,gp,0.49805414787604363,0.5019458521239564,0.9961082957520873,0.25205470299426186,0.6641124025763341,145.4696626299401,2.223056491592499,145.4696626299401,2.223056491592499,0.7130320411028134,0.0,0.36098515505626655,0.9999999209999999,0.871405268295025,0.6304156772818923,0.4334081076178465,131.21844799194918,1.2298669172542185,134.36610469212934,1.4131374384315314,-0.4559190119358335,0.11595978228907663,0.1086928082997754,0.003516845357782854,1548.1109760163895,20.12211002763176,0.01590983952111238
10.410884518297923,1.2871795380577737,2.8111604000291965,19.013383978138094,ETI,combo_001,29.26666628711616,gp,0.49834768141759467,0.5016523185824053,0.9966953628351893,0.23327655046983314,0.6137464211906641,150.7170877719401,2.0358561455074824,150.7170877719401,2.0358561455074824,0.8182816444780667,0.0,0.3972063254229911,0.9999999209999999,0.8703373683911144,0.7161916954411703,0.41232282282653543,131.89627903759063,1.2012802757996428,139.62362300397876,1.3983302406001537,-0.48376849195126437,0.06663520145484815,0.10716360295203506,0.0028082521052190078,1558.7903293918707,16.581831122921635,0.05996637511118511
15.811135465425231,1.5162817513840723,2.899223246683637,14.728542869998515,ETI,combo_001,45.84001149782494,gp,0.48195213353438504,0.518047866465615,0.9639042670687701,0.23658776830963896,0.6226276322611676,143.0370256730951,2.4041572405246887,143.0370256730951,2.4041572405246887,0.664239715736484,0.0,0.5660046587519276,0.9999999209999999,0.8692063708369071,0.6138628907072707,0.4657345936264155,130.52439004589638,1.2733640667627708,128.39219401419084,7.394650226327698,-0.437868623644444,0.12482652109513372,0.1117547119857796,0.005774236076508589,1435.7943797472246,16.454200905984766,0.02332723140387236
15.627883840607081,1.495011786302678,2.942724914836919,25.276939419762012,ETI,combo_001,45.988563143931735,gp,0.526905971662174,0.473094028337826,0.946188056675652,0.24211377529121725,0.6374492588513863,145.1803366075477,2.3576995409536146,145.1803366075477,2.3576995409536146,0.7072289189469185,0.0,0.643896134887756,0.9999999209999999,0.8680938790188741,0.6555356972021744,0.4852107247415618,130.91231792327952,1.2783132494463365,128.48413730151807,7.568956933223058,-0.437868618288727,0.12482652109513369,0.11121945772157818,0.0056783530577651795,1397.3921761605116,19.298389435846968,0.013744911297873471
14.620423400044618,1.4640629827015994,2.9404313225001157,23.64220893722948,ETI,combo_001,42.99035091370484,gp,0.4966925877481483,0.5033074122518517,0.9933851754962966,0.2209344829979161,0.5806430400277631,145.31550902065663,1.78654682964567,145.31550902065663,1.78654682964567,0.709940123486669,0.0,0.4293074159766448,0.9999999209999999,0.8679739507439861,0.6300040606596388,0.39460358029698983,131.0386329613683,1.1482768338988498,132.73523726504123,5.073944883436201,-0.3825609216416631,0.1207913681466724,0.110639836786341,0.003493032602014591,1421.7071654759307,16.530117435291285,0.03575410438898566
10.951326090882299,1.3042648254098448,1.715365418458548,29.826218523600232,ETI,combo_001,18.78552606256233,gp,0.4998809425461236,0.5001190574538764,0.9997618850922472,0.24023793095351506,0.6324179470185414,138.65325968380296,3.0566321521139472,138.65325968380296,3.0566321521139472,0.5763128527175162,0.0,0.3347217298777024,0.9999999209999999,0.8667341289102125,0.5275235491046446,0.4519159005544026,131.31477347929862,1.0925639030904524,135.02958525616836,1.236648722284197,-0.48603876472190277,0.07954569966334156,0.11088271344857292,0.001678342578968948,1447.9056293777878,22.420502932266892,0.038004368740525325
15.680550050519894,1.4962759924476217,1.9809491324266084,27.388170046041225,ETI,combo_001,31.062372018549397,gp,0.5142792179945594,0.48572078200544055,0.9714415640108811,0.23741849311724778,0.6248557678640821,137.5637143691707,0.5874394157301719,137.5637143691707,0.5874394157301719,0.5544594276335512,0.0,0.49469245716755866,0.9999999209999999,0.8657267202606059,0.49905380231750157,0.37294885655476345,130.14401437526976,1.0995809331279673,136.43717094916377,1.1189838135502839,-0.4378686229310809,0.12482652109513372,0.11229228473271546,0.004651842664785139,1359.2655381226502,18.047748202504017,0.01424152643747086
14.73735246226104,1.47494147007276,2.9915914236985337,0.18873096980264706,ETI,combo_001,44.0881372341226,gp,0.4920198566116927,0.5079801433883073,0.9840397132233853,0.226849631452725,0.5965084057276534,140.46762564304927,3.776631535976098,140.46762564304927,3.776631535976098,0.6127042813554964,0.0,0.43387808971508707,0.9999999209999999,0.8635910605441058,0.5744206974018743,0.48885683361795235,130.8689001593879,1.1787165712129304,131.15503697554666,6.0022384007286185,-0.42923299240687113,0.12417015401794779,0.11282036776394667,0.003821277787925108,1440.7366660722705,17.581955067365335,0.030011873203000885
10.138978574352901,1.2736243296035998,2.5638103637038467,12.33567987708642,ETI,combo_001,25.99441834629722,gp,0.5053773945931717,0.49462260540682834,0.9892452108136567,0.2362178184405274,0.62163536807559,154.33532673877727,1.9573064983091502,154.33532673877727,1.9573064983091502,0.8908540406287917,0.0,0.3735047526665816,0.9999999209999999,0.8626598622050861,0.7710210409617461,0.4073044305317703,131.79978809867407,1.2378360255176015,137.3631234823432,1.3798647123900318,-0.4566357887264075,0.11416775628015824,0.10715764941212007,0.0032196032535681913,1586.1651902245035,16.701933837849857,0.05769405959178445
10.136564110793564,1.2641558718182715,1.3237477558141546,23.787909042961427,ETI,combo_001,13.418253993329282,gp,0.5108100743485551,0.4891899256514449,0.9783798513028898,0.2426350871931927,0.6388474999998095,146.3609146662766,2.4130586433408747,146.3609146662766,2.4130586433408747,0.730908222428585,0.0,0.4180304332043477,0.9999999209999999,0.8625612047333276,0.6524975507082764,0.44301680442068836,131.28236046806683,1.28301662326714,131.3592397800621,2.5375335888784365,-0.4444110793130141,0.1235869615825341,0.10973408811925246,0.002852170846703067,1530.7628596998065,19.95075366866287,0.008984453277565262
15.187587309672413,1.479997231559471,2.137384237573213,25.181069521478115,ETI,combo_001,32.461709722460775,gp,0.5100089806886885,0.4899910193113115,0.979982038622623,0.2311057697511872,0.6079240432370577,139.33139659122332,0.3759530225491562,139.33139659122332,0.3759530225491562,0.5899145027856315,0.0,0.4295844643996451,0.9999999209999999,0.8614263370783505,0.5185958763716958,0.3439098209876565,130.37906637230424,1.0552229246410072,137.730039916788,1.1517436570473947,-0.31718506941324576,0.11044180536296636,0.11204881852488463,0.0036234908138460084,1389.114896688436,15.927550147326363,0.030566018244133252
