TP_NoTP,actual_label,oof_predicted_label,oof_is_error,oof_p_tp,oof_p_notp,is_boundary_band,ptp_distance_from_boundary,local_nn_dist,coverage_cell_key,A_Cell_D,C_Barrier_Thx,F_ThermalResin_Thx,G_CoolantLPM,B_Barrier_Type,discrete_combo_id,Eval#,MaxT_TB_Center,MaxT_TB_Top,MaxT_TB_Btm,MaxT_Adj,MaxT_Adj_Y,MaxT_Adj_Z,Max_Power,Time_MaxT,Time_Max_Power,Unnamed: 16,CellD_x_Resin,oof_tmax_pred,oof_MaxT_TB_Top_pred,oof_MaxT_TB_Btm_pred,oof_MaxT_Adj_Y_pred,oof_MaxT_Adj_Z_pred,oof_Max_Power_pred,oof_Time_MaxT_pred
0,0,0,False,2.9045516612313804e-05,0.9999709544833877,False,0.4999709544833877,0.1205139593422955,1_1_1_0,12.80941246,1.568575083,1.876953057,3.869547623,ETI,combo_001,11,134.5338733,127.2450259,132.0332797,196.6844954,-0.499013775,0.110469111,1306.870367,249.6,103.6,,24.04266587517089,135.7626801526522,127.0382122978282,132.36368555738628,-0.5084290528862738,0.11035786330343444,1308.9266508776373,250.5155020826099
0,0,0,False,6.822606485457072e-05,0.9999317739351454,False,0.49993177393514543,0.14732445446995154,0_1_2_3,11.00913509,1.580750537,2.374964595,26.98310887,ETI,combo_001,12,134.2584278,125.9839397,132.2505457,193.6550559,-0.503866221,0.108311476,1167.100043,263.5,104.9,,26.146306060322136,136.31122983970138,126.25963437078661,133.778529783055,-0.4044937597871825,0.10958982972533432,1232.2135533098215,265.4229938662838
0,0,0,False,0.34436583404584553,0.6556341659541545,False,0.15563416595415447,0.3338933483146959,2_3_2_2,14.16822658,2.916410365,2.176198223,18.9450193,ETI,combo_001,13,116.9335441,109.5021505,115.0962216,145.3189588,-0.479486579,0.133631258,607.1829829,393.6,167.4,,30.83286950645737,115.71743623990172,108.50460006195844,113.22164604867727,-0.5292390671694022,0.11689483237154573,580.2949308465844,395.8605462899484
0,0,0,False,0.2556520625374219,0.7443479374625781,False,0.2443479374625781,0.29228483866605276,2_3_2_0,14.00026777,2.696809283,2.110029912,0.005174258,ETI,combo_001,14,118.4186585,110.2433255,116.4533301,152.9297727,-0.48619194,0.114480678,662.1536772,375.0,137.8,,29.540983770709538,119.14565962915837,111.49480617938774,117.88811326871512,-0.22878058140736585,0.11959532324897065,656.7954371082459,371.3233327904477
0,0,0,False,0.02636667763101741,0.9736333223689826,False,0.4736333223689826,0.26635021146928817,2_2_3_0,13.54296211,2.155818269,2.560542096,0.936482072,ETI,combo_001,15,125.9990969,116.6200616,125.1861887,171.0002819,-0.487549984,0.110243244,895.3382208,310.2,137.6,,34.67732458718798,125.7442338642244,116.33140408915175,124.5277365225379,-0.2415616574442562,0.10846646346240274,894.044662508509,312.63389560333985
1,1,1,False,0.9976330134240925,0.0023669865759075037,False,0.4976330134240925,0.20723374555437934,1_0_1_0,11.61025733,1.231815722,1.849205067,0.036113103,ETI,combo_001,16,123.8487523,106.9504149,117.8031462,635.5276768,-0.458856224,0.096901494,1686.006954,142.600001,79.8,,21.46974668380989,148.76433670708948,132.61882802809873,138.58483677403424,-0.40666597263943,0.11190076663497013,1648.7198261469648,243.62501808629267
1,1,1,False,0.9999556496163677,4.43503836322634e-05,False,0.49995564961636774,0.17358502209383156,2_0_1_1,13.1832379,1.187750686,1.816752251,13.65523939,ETI,combo_001,17,117.479339,100.5579025,111.0822544,819.6651743,-0.215695935,0.093569696,1785.873045,127.900001,81.8,,23.950677130293514,152.56134604460365,134.23066941555305,140.474513028888,-0.48078497133153597,0.11459313612363536,1727.9386499099787,238.54142013664978
0,0,0,False,0.3150252027466536,0.6849747972533464,False,0.18497479725334642,0.23413388553635348,0_3_1_2,10.87733732,2.869754123,2.072497918,21.07095349,ETI,combo_001,18,114.4900061,105.8130493,111.09182,140.2132029,-0.488577059,0.111981391,587.3623452,377.3,150.3,,22.5432589490837,114.48348264532173,105.97158688783973,111.21514502175452,-0.47484773333040076,0.1154599457269838,568.134195955257,375.63174129505535
0,0,0,False,0.0009214757192239631,0.999078524280776,False,0.49907852428077604,0.25636178431744533,2_1_2_1,13.72884534,1.907814204,2.456844555,14.2893732,ETI,combo_001,19,128.6724909,119.3778603,127.8678703,181.6940242,-0.172401393,0.108909801,1051.900488,284.2,125.2,,33.72963892001612,128.50359678423237,120.58791601134564,128.7818791818644,-0.21686145117613345,0.10901154192356646,1034.4657296769485,289.0126738231672
0,0,0,False,0.12243224339181324,0.8775677566081868,False,0.37756775660818676,0.2634532405792313,3_2_0_0,14.62355254,2.433388417,1.639075702,0.249634484,ETI,combo_001,20,121.9075184,114.2098027,118.9635266,161.6408959,-0.176090241,0.115766197,760.9502481,344.1,152.3,,23.969109645234383,120.95625927791362,113.03226776947935,116.69370426493029,-0.42121817750725393,0.11210730514049505,760.615086852816,341.3180806015296
0,0,0,False,0.12180538808081565,0.8781946119191844,False,0.37819461191918435,0.2771694947917222,3_2_3_0,14.90207674,2.393566447,2.745801424,0.09430566,ETI,combo_001,21,123.8317953,115.4377292,123.3199038,165.4671566,-0.487421365,0.110889635,791.2097597,348.6,155.2,,40.91814353324928,123.44992787739683,114.77945626206214,122.19095586583687,-0.4026482112717959,0.1105309779659417,806.0425885492161,343.1087160176704
0,0,0,False,0.12906462748605918,0.8709353725139408,False,0.3709353725139408,0.056820319638612345,2_0_2_3,13.19847239,1.461120901,2.121686619,22.8475716,ETI,combo_001,22,137.8804519,129.0650826,134.0852659,209.9820432,-0.497874166,0.111222915,1374.842575,264.6,102.4,,28.00302226110395,140.54988898706978,129.96606486431838,136.1225002235248,-0.39927322677635074,0.11136518245944688,1405.744294685138,251.4524275936596
0,0,0,False,0.17987825939758295,0.820121740602417,False,0.32012174060241705,0.3338933483146959,2_3_2_1,13.45750184,2.592039563,2.315864586,11.28892172,ETI,combo_001,23,120.228863,111.7351494,118.5145194,154.3928229,-0.177243073,0.113361222,694.0744422,355.9,132.3,,31.16575192728584,120.77441252124996,112.07218187934828,119.1588741196476,-0.2974372959356864,0.11387416034116245,701.1633350160503,363.3908759823611
0,0,0,False,0.004606013541774701,0.9953939864582253,False,0.4953939864582253,0.21699124756388846,1_0_0_0,12.38042866,1.451160741,1.313559748,0.146825804,ETI,combo_001,24,135.3784733,128.0530249,130.3009519,202.167333,-0.503708319,0.112641563,1402.684714,239.4,91.6,,16.26243275076158,137.54349074232312,128.9411948607456,129.84022575305127,-0.4769242076657869,0.1124340548395388,1404.6680657599084,236.71434534518573
1,1,1,False,0.999581467870712,0.0004185321292879962,False,0.499581467870712,0.2024739525452159,3_0_0_2,15.63504525,1.379136971,1.480843839,20.81970087,ETI,combo_001,25,123.319181,109.3668989,119.5363414,623.3387258,-0.191874234,0.102583366,1495.030216,171.200001,102.3,,23.153060430948713,141.4094807695388,131.84001855572157,134.43412746113418,-0.501446618328191,0.11786235217857959,1532.1252981186835,246.21815343548772
0,0,0,False,0.04049227071323003,0.95950772928677,False,0.45950772928677,0.3311377678802834,1_2_0_1,12.21980399,2.281497023,1.2,7.911698289,ETI,combo_001,26,118.4616501,110.9127481,108.5986688,160.607642,-0.492498888,0.113771913,786.6348253,310.9,109.3,,14.663764788,122.01007770593246,112.26044525442866,115.00352026665065,-0.5074179294967642,0.11083578143989893,808.3222835521441,311.15230044199933
0,0,0,False,0.0021280107469010545,0.997871989253099,False,0.49787198925309895,0.08636271714607997,1_1_3_2,12.75712505,1.530503559,2.837921421,22.31093137,ETI,combo_001,27,140.5068798,129.7048365,137.3001293,206.4664956,-0.498304633,0.108818914,1349.898592,268.8,97.0,,36.2037184497707,139.67514559281403,128.85540102751568,136.72315997685658,-0.5049298087801162,0.10823297125585321,1329.0668727576785,274.6226638690754
1,1,1,False,0.999934235461069,6.576453893103462e-05,False,0.49993423546106897,0.050606775631678404,1_0_2_3,12.30485762,1.214186604,2.416089212,24.12369221,ETI,combo_001,28,120.0641872,102.2303714,116.0390656,573.838219,-0.216084651,0.093075609,1674.727971,133.300001,86.1,,29.729633750877998,152.06345324804624,133.16663371404516,142.7002500585319,-0.38031969997445614,0.1125196505769082,1689.1115173006856,263.20280342389384
1,1,1,False,0.9998718744475354,0.00012812555246455304,False,0.49987187444753545,0.17358502209383156,1_0_1_1,12.92913101,1.200930259,2.042271595,10.28808177,ETI,combo_001,29,118.91894,101.4152705,113.8471016,687.7833453,-0.203833494,0.093426761,1760.032955,128.500001,81.6,,26.40479700975666,152.06990947047956,133.0773775382031,140.68207908215226,-0.4835979509215149,0.11448838886701138,1729.173794092099,244.68984820370218
0,0,0,False,0.0014330125815149586,0.998566987418485,False,0.49856698741848504,0.15624868348259716,1_0_2_0,12.72625237,1.478698659,2.136225419,5.013696117,ETI,combo_001,30,139.9672219,129.5725131,135.5075955,202.8042662,-0.500975981,0.110307988,1399.09162,247.3,94.1,,27.18614380140299,139.4819074416965,129.16938279794994,135.46797535562732,-0.5559678450607062,0.11038674228842622,1400.2447964767478,252.82545324378464
0,0,0,False,4.813214241039532e-05,0.9999518678575896,False,0.4999518678575896,0.19081793115001552,1_1_1_3,12.48968121,1.65853431,1.6786106,28.0990017,ETI,combo_001,31,133.2529062,126.1137635,130.6186557,190.5235579,-0.494677424,0.111365092,1142.369311,264.9,112.3,,20.96531126972683,131.7821236066236,124.69575437349417,128.68453652239938,-0.42591396091566586,0.11139889632271367,1177.2751934131136,257.86028508212314
0,0,0,False,0.2857129611869027,0.7142870388130973,False,0.2142870388130973,0.2821621094617264,1_3_2_0,12.59646442,2.779203713,2.467661829,0.456843482,ETI,combo_001,32,118.5720215,109.9092169,116.6232328,147.7749205,-0.176604796,0.111585332,629.2225015,377.3,154.9,,31.083814429590625,117.57007347387139,109.05597027499272,115.33686612235194,-0.45604018121824896,0.11447140083951776,614.1934877025247,379.7596042796252
0,0,0,False,0.0028720933471504395,0.9971279066528496,False,0.49712790665284956,0.15189913374545583,2_1_0_0,13.59015313,1.501512065,1.447954045,2.04826547,ETI,combo_001,33,135.7240892,128.5528372,131.3544061,201.9387965,-0.167427616,0.113634816,1374.151635,242.4,97.2,,19.677917196752908,136.45046062303285,128.56417966901475,131.20320295786283,-0.36600981102889496,0.11366754620254044,1378.7605809255715,243.502270009045
0,0,0,False,0.00010043672989468178,0.9998995632701053,False,0.4998995632701053,0.12309455139212774,2_1_1_0,13.00527803,1.727866034,1.985786039,1.732489253,ETI,combo_001,34,130.8606287,123.1317249,129.606657,188.1894146,-0.496930479,0.109268691,1165.750455,263.5,112.5,,25.82569954528742,131.22842838078319,123.61249203247927,129.51319885409927,-0.4874188312826654,0.10911905613707838,1171.1502836694979,261.7089578180886
0,0,0,False,0.0643091457477567,0.9356908542522433,False,0.4356908542522433,0.24939047305241596,0_0_0_2,11.28318555,1.35462068,1.610089625,15.66181976,ETI,combo_001,35,144.3751341,131.0303731,134.9232834,205.8155927,-0.515159906,0.111606002,1508.412612,251.5,84.3,,18.16693999100492,141.65864972710696,130.3938728665504,134.1650542709415,-0.3843960376140294,0.11095145136794575,1494.8944467797162,246.88419236927683
0,0,0,False,0.0001627592398563138,0.9998372407601437,False,0.4998372407601437,0.15189913374545583,2_1_0_0,13.28419466,1.739597821,1.563146092,0.639091823,ETI,combo_001,36,131.2136214,124.3456056,129.3294011,187.035611,-0.494149595,0.111389002,1158.988633,263.5,113.3,,20.76513696814627,129.67295846801971,123.1074310872226,126.34299810578426,-0.49820268511745425,0.1105324917721587,1161.093740031246,258.3447337055671
1,1,1,False,0.9999589170474792,4.108295252081007e-05,False,0.4999589170474792,0.164264784526583,2_0_1_0,14.22952623,1.287640737,1.787067237,6.229099074,ETI,combo_001,37,121.5992608,105.4636897,118.2500353,790.7929896,-0.19074827,0.097624115,1652.554364,145.400001,87.8,,25.429120123665125,146.4459544344264,132.49131143106962,138.39488522163424,-0.07903894084420998,0.11675794997401143,1630.2867449228652,235.39252489927466
1,1,1,False,0.9996370590272363,0.0003629409727636812,False,0.4996370590272363,0.09749836405931425,2_0_1_0,14.1017874,1.341482752,2.095596936,2.950140069,ETI,combo_001,38,120.5991325,105.0478561,117.9771069,787.9494829,-0.47018333,0.100954274,1574.540059,159.500001,91.3,,29.551662467563407,145.28117252845598,132.20680730713642,138.49801169670107,-0.37935491635174584,0.11571124937536639,1560.0579697017515,247.9974341437603
0,0,0,False,0.48698264306437977,0.5130173569356202,True,0.013017356935620228,0.05364132422883514,2_0_2_1,13.35065068,1.430194005,2.296082029,9.077405733,ETI,combo_001,39,145.0149576,131.1597196,139.1000703,209.9843995,-0.494992756,0.111517761,1467.622395,246.5,93.3,,30.654189101804626,142.48881435651253,130.59980658320015,137.15461748990032,-0.3250042278696411,0.11160879940648762,1465.9315501745593,252.8936952814316
0,0,0,False,4.635446657630382e-06,0.9999953645533424,False,0.49999536455334237,0.21178820951148877,0_1_1_1,11.4589023,1.551103938,2.025864351,8.376097639,ETI,combo_001,40,135.1740172,127.0168559,132.218416,194.1976058,-0.505656481,0.109239106,1301.501165,246.9,99.5,,23.214181671161906,136.4371846781045,127.01579019158885,133.07629007256912,-0.39633334634328443,0.10916528956657129,1298.3289755445094,257.85414940605415
1,1,1,False,0.9919808449491256,0.00801915505087436,False,0.49198084494912564,0.05298938758745848,1_0_2_0,12.09571751,1.328031224,2.548387905,4.06959172,ETI,combo_001,41,127.9935738,113.6711892,126.4988497,665.8329814,-0.178496748,0.101755258,1572.552316,174.700001,85.6,,30.824580204780712,148.1272036456269,132.15038864381185,140.6319170880736,-0.5030739373599761,0.11047027496487384,1548.8042939202762,260.85350208660327
0,0,0,False,0.16250935290395319,0.8374906470960468,False,0.3374906470960468,0.2776402865428832,1_3_1_1,11.97173635,2.565646493,1.740496388,12.01757663,ETI,combo_001,42,118.7551794,109.9631066,114.8088014,151.6153983,-0.490554284,0.113198274,682.0241471,345.2,141.8,,20.836763875263305,119.05960975403917,109.82126032799982,114.10934316038148,-0.4405550132160985,0.11200360272936555,690.305470825341,348.54012847839397
0,0,0,False,0.058040890673623835,0.9419591093263762,False,0.44195910932637616,0.1957251786003353,2_2_1_2,13.84883992,2.334902569,1.831013949,16.44410094,ETI,combo_001,43,121.5448532,112.9072987,118.6654266,162.8231479,-0.487830693,0.114168358,798.6030825,324.6,143.8,,25.357419070988044,122.53112648071583,113.81800878550949,120.55781046528944,-0.11099833436034984,0.1133094608214884,794.9982992494362,332.78207909436463
0,0,0,False,5.786538770280458e-05,0.9999421346122972,False,0.4999421346122972,0.20278743549575817,3_1_0_2,14.52152191,1.600683947,1.228783184,18.16845963,ETI,combo_001,44,132.1120744,126.575296,127.0278629,197.06383,-0.17011568,0.11378632,1277.338185,249.1,103.5,,17.843801929095562,132.083840421172,126.82176076656401,127.43231518094461,-0.38439090623272104,0.11446823142529074,1296.9307225507469,261.8306262375819
0,0,0,False,0.00014009793642344448,0.9998599020635766,False,0.49985990206357656,0.0970435668201716,1_1_1_0,12.35701602,1.54475398,1.920165113,1.166156237,ETI,combo_001,45,134.5168123,126.5414066,131.6639061,197.0939563,-0.501871474,0.109592601,1319.358642,246.8,101.2,,23.72751106238611,136.43453865645378,127.53437491973376,132.89199055960677,-0.48794519927791696,0.11027960571062362,1321.018640276649,250.91703274976584
0,0,0,False,0.10744277299954774,0.8925572270004523,False,0.39255722700045226,0.25610967743512275,0_2_2_0,11.41183321,2.481094929,2.509214957,4.468702623,ETI,combo_001,46,121.0833183,111.3644277,118.917445,154.9185571,-0.492485628,0.110522753,709.3797956,339.5,114.7,,28.634742577321322,121.30341443155089,110.94934699514884,118.66304428190494,-0.45977029633360705,0.11060191575456604,697.7475415513834,340.34654379161867
0,0,0,False,0.002992108910461866,0.9970078910895381,False,0.49700789108953813,0.1650491268331229,1_1_2_0,12.85891605,1.982615911,2.165518116,2.369970241,ETI,combo_001,47,127.2226426,117.8163342,125.7453764,176.2665006,-0.493438715,0.10900341,985.987459,289.6,125.6,,27.846215658398158,126.61685520366407,118.10451619043566,125.8087686929535,-0.4241394252691591,0.10995685114967421,986.343073446925,286.8751568349431
0,0,0,False,0.03324881821629333,0.9667511817837067,False,0.46675118178370667,0.21535727199694105,1_2_2_0,11.91172733,2.197715698,2.27665003,0.03099692,ETI,combo_001,48,125.4794822,115.9640749,123.696579,166.4296602,-0.491168612,0.108729852,838.103812,313.3,132.9,,27.11883438319632,124.21882776007557,114.10636692496377,122.38786377245431,-0.4428380414764803,0.1088348602035084,845.4064193767083,306.59101335018653
0,0,0,False,0.0002321197656556251,0.9997678802343444,False,0.4997678802343444,0.20844502364670495,1_1_2_0,11.84709055,1.844776281,2.20888605,5.321620453,ETI,combo_001,49,130.2486697,121.5177486,129.1981475,180.1714856,-0.496008237,0.108604612,1063.872438,273.2,115.4,,26.168873048981826,128.80183758962804,120.37518161656322,127.63862155879039,-0.40507873708121367,0.10734226838459526,1056.4806084942488,274.65427367008624
1,1,1,False,0.9999593148900203,4.068510997967678e-05,False,0.4999593148900203,0.14620692086429274,2_0_0_1,14.34698268,1.259593513,1.530310136,8.56371923,ETI,combo_001,50,119.9519021,103.7471295,114.6604385,538.1958972,-0.203547342,0.097719549,1684.56382,140.200001,87.5,,21.955333016220443,146.18290120071217,132.5893426045033,137.18893891165337,-0.17272856340881707,0.11808431231997034,1666.9127519993924,230.6363921359597
0,0,0,False,0.21377662401039288,0.7862233759896071,False,0.2862233759896071,0.2356921467806825,0_3_1_3,10.76713335,2.65734778,1.708659771,27.2075438,ETI,combo_001,51,116.2673587,107.706075,111.6650804,144.9339801,-0.489517303,0.113012896,609.6769197,356.2,120.6,,18.39736760413746,116.54645188478821,107.69321885075179,110.82767233028972,-0.4611904725067737,0.1173172503145298,579.6026273616162,349.1732376974795
0,0,0,False,0.0009345379685328226,0.9990654620314672,False,0.4990654620314672,0.16415484760549962,1_1_0_0,12.64840794,1.950624787,1.586906288,2.631555019,ETI,combo_001,52,127.1701666,118.3939661,123.6960732,175.5125165,-0.492224256,0.110157166,995.5813093,281.9,122.5,,20.071838093175128,125.49360598132355,117.9790726016608,122.59387468799225,-0.3850552587910584,0.11058375918860078,987.3083402978289,276.35867354660013
0,0,0,False,0.0012602256465470418,0.998739774353453,False,0.49873977435345296,0.057346255491119255,1_1_1_0,12.97830343,1.509045457,1.927776525,0.350262839,ETI,combo_001,53,136.3677307,128.2742501,132.7412609,201.8713448,-0.498151284,0.110796337,1360.977366,248.9,95.7,,25.01926868668098,137.96209358556615,128.5475828941432,134.09373905404985,-0.4352677224149013,0.11116440679270118,1365.0227606685535,248.51860823491666
1,1,1,False,0.9999897653274274,1.0234672572551062e-05,False,0.49998976532742745,0.15322518754473763,2_0_3_1,13.94898428,1.273556292,2.652977911,14.97391443,ETI,combo_001,54,118.6686711,101.5547449,116.3554877,789.0604078,-0.200362716,0.097396175,1675.920468,141.600001,86.8,,37.00634717572623,150.3833759266372,133.34046523285426,142.72989916037037,-0.4012094933064709,0.11410396610107794,1658.3031199044012,254.78253053649064
1,1,1,False,0.9994680072101119,0.000531992789888136,False,0.49946800721011186,0.15622336383526883,1_0_0_3,12.53373158,1.247558002,1.401437673,24.98180722,ETI,combo_001,55,122.9402947,106.541116,114.712342,647.5336324,-0.458771669,0.099288215,1619.206972,142.700001,88.5,,17.565243619481812,146.62828796523203,132.92351636752127,135.55549319316384,-0.49653278762016706,0.11392325384258724,1572.1817689122804,237.0904805866943
0,0,0,False,0.3677202869419034,0.6322797130580966,False,0.1322797130580966,0.31021662593018795,2_3_1_0,13.0687814,2.954513614,1.805063186,7.397919162,ETI,combo_001,56,113.6902564,106.0681158,109.8411889,141.7921046,-0.488240839,0.117323029,585.3439461,394.5,162.9,,23.58997619102154,114.79101367874158,107.42750852164906,111.65480716397414,-0.47847767286175225,0.12095898447032735,615.7844095524846,390.01822633076495
0,0,0,False,0.012948118223562233,0.9870518817764378,False,0.48705188177643777,0.2535921713239621,0_2_3_0,10.36767759,2.101450004,2.744200514,1.388242365,ETI,combo_001,57,125.6257263,114.7994426,123.7868328,167.5242308,-0.498403245,0.106988465,859.83201,296.2,121.8,,28.45098617146428,125.48620153526403,114.75994448421349,125.16357163466262,-0.39281283911237164,0.10705757572347031,874.2718344759222,295.2763045051387
1,1,1,False,0.9961384409065204,0.0038615590934796273,False,0.4961384409065204,0.14101243544091893,2_0_1_0,13.78643865,1.365638359,2.052447613,6.79220526,ETI,combo_001,58,123.9668897,108.6053277,121.4010437,780.1174093,-0.186819058,0.100619216,1541.077717,167.700001,90.7,,28.29594309896344,144.36077222485858,131.49981719348642,138.26561652871862,-0.2905449822926659,0.11403461009703267,1534.1606856107187,241.80362084130059
0,0,0,False,0.301317848847134,0.698682151152866,False,0.19868215115286603,0.443943981204943,3_3_0_2,15.22528558,2.823602269,1.291640337,17.63303486,ETI,combo_001,59,116.2213977,110.3106041,111.0514035,149.0078979,-0.178870983,0.133557641,631.0933129,378.9,165.3,,19.66559299747244,114.82626002978756,110.1748935572226,105.25803423532233,-0.31425083966720824,0.1424802473408216,631.5813380525525,382.7200329780427
1,1,1,False,0.9995155871387169,0.00048441286128309,False,0.4995155871387169,0.2512626115231145,2_0_1_3,13.39675472,1.033479274,1.949136948,29.04013412,ETI,combo_001,60,117.7829599,99.88157327,113.3275614,759.2307683,-0.226818385,0.090432111,1994.370793,112.100001,80.8,,26.112109608045397,157.92555200492046,134.80963163511447,143.44257939986844,-0.23984741408290924,0.11439038225822319,1928.391179370471,248.02363498763378
1,1,1,False,0.9986074579976503,0.0013925420023497281,False,0.49860745799765027,0.05752487384698137,3_0_0_0,14.535,1.0,1.227,0.594,ETI,combo_001,1,115.0,96.9,107.0,668.0,-0.432,0.0908,2140.0,108.0,76.7,Itr_1,17.834445000000002,156.7561378829916,132.7954751385905,137.14308549922683,-0.20935968401998872,0.11961940046795715,1927.0456673202023,218.68828483509472
0,0,0,False,0.37497058506528447,0.6250294149347155,False,0.12502941493471553,0.13770298148954915,1_3_2_3,12.105,2.997,2.207,22.8,ETI,combo_001,2,114.0,106.0,111.0,139.0,-0.488,0.115,570.0,398.0,161.0,,26.715735,114.1664065432114,105.639566402165,111.35993171518783,-0.4685379361112537,0.11353624257902085,553.9134908535307,401.23572292144195
0,0,0,False,0.38252944822636437,0.6174705517736356,False,0.11747055177363563,0.13770298148954915,1_3_2_3,12.355,2.995,2.432,24.0,ETI,combo_001,3,114.0,106.0,111.0,139.0,-0.487,0.116,546.0,409.0,135.0,,30.04736,115.20825011945448,106.68590928088241,113.19132482483255,-0.45091808245894716,0.11760162526622858,568.5783169613796,397.363332858946
0,0,0,False,0.06059850905148778,0.9394014909485122,False,0.4394014909485122,0.393591922121613,0_2_3_2,10.235,2.339,2.945,18.0,ETI,combo_001,4,123.0,112.0,122.0,158.0,-0.494,0.108,750.0,319.0,109.0,,30.142075,123.31684570126532,111.8524325622271,120.8607261653586,-0.4844742325021535,0.11006542681179823,715.6364129630316,318.1909510190451
