bin_label,bin_mid,n,error_rate,is_boundary_bin
0.0-0.2,0.1,55,0.01818181818181818,False
0.2-0.4,0.30000000000000004,39,0.2564102564102564,False
0.4-0.6,0.5,33,0.30303030303030304,True
0.6-0.8,0.7000000000000001,21,0.14285714285714285,False
0.8-1.0,0.9,56,0.03571428571428571,False
