discrete_combination_id,group_min_distance
1,0.7217060158999248
2,0.7847995466950859
3,0.7146610544109452
4,0.7923512072776913
5,0.7749000710237399
6,0.7607592168791639
7,0.7600449108788417
8,0.7473897118955628
