sampling_rank,selected_bucket,selected_model_kind,A_Cell_D,C_Barrier_Thx,E_Barrier_Outer_Thx,F_ThermalResin_Thx,B_Barrier_Type,D_Barrier_Outer_Type,discrete_combo_id,p_tp,p_notp,boundary_score,clf_uncertainty_raw,clf_uncertainty_scaled,tmax_pred_given_notp,tmax_std_given_notp,notp_window_score,local_sparsity,combo_priority,acq_boundary,acq_notp_high_tmax,acq_uncertainty_sparse,acq_misclass_repair,CellD_x_Resin,Barrier_x_Outer
1,boundary,gp,10.512525520467094,1.6230570665925557,1.3274459822975,0.666895058671209,Si1,PU,combo_001,0.504276954256488,0.495723045743512,0.991446091487024,0.21353973713785804,0.7977771925928464,333.3832696504752,1.2471474069959292,0.0,0.20846590877509674,0.9999999169999999,0.863656396110031,0.38402347706571816,0.48872773498978916,0.14537480574054673,7.0107513237544845,2.154520582087854
2,boundary,gp,10.249793039620682,1.5553887916676854,1.243939082008474,1.238341693413966,Si1,PU,combo_001,0.505365610527571,0.494634389472429,0.989268778944858,0.2283214359535871,0.8538061004610755,337.2804714071431,0.8605949563081988,0.0,0.13320276425896405,0.9999999169999999,0.8611691804018697,0.3843126981474164,0.47963207308150424,0.31274101306477187,12.692746069826557,1.9348089056733702
3,boundary,gp,13.55660240314699,0.9889485340302886,2.466286286960764,1.5196763087045688,Si1,PU,combo_001,0.5038248514858719,0.49617514851412814,0.9923502970282563,0.2198134295021979,0.8215571475125863,405.1529242142308,0.9337664412230671,0.0,0.11478795267989823,0.9999999169999999,0.8558174522428873,0.6061880872358721,0.46887949452359867,0.34191139293880735,20.601647498589905,2.439030207988851
4,boundary,gp,13.748304671968732,1.001804977419874,2.3693011222474976,1.026962517277246,Si1,PU,combo_001,0.5130870280869253,0.4869129719130747,0.9738259438261494,0.2384370687409256,0.8921486390647938,405.1251587436858,1.0327975394125295,0.0,0.08170924208658374,0.9999999169999999,0.8511666502198173,0.6040639096162282,0.4930866040961668,0.5085536762481471,14.118993574219532,2.3735776572740366
5,boundary,gp,8.268105556945805,1.2465248793973316,1.9379456962816728,2.381885018912704,Si1,Si1,combo_002,0.4969656754479246,0.5030343245520754,0.9939313508958492,0.1646580716667984,0.6124949482942895,326.80279771861234,1.8551047339569495,0.0,0.292138892271702,0.9999999259999999,0.8480110953568156,0.37861819848255146,0.4638217103353589,0.043249555748513815,19.69367676087809,2.41569752533609
6,boundary,gp,11.08666839616373,1.5771892856605543,1.3359433186469813,0.7088447331769386,Si1,PU,combo_001,0.5141889321108088,0.48581106788919115,0.9716221357783823,0.19563801173772638,0.7299220606739754,344.59044267155525,1.279904833412888,0.0,0.2503536270973106,0.9999999169999999,0.8470235567616409,0.42541877383196486,0.47273749828761624,0.17341105503284146,7.858726501099878,2.1070354884198226
7,boundary,gp,8.254613979685814,1.332088622469083,1.5890941133757468,2.181028636356466,Si1,PU,combo_001,0.5007183014914931,0.4992816985085069,0.9985633970170138,0.17647476782322752,0.6572852385382577,326.39014828705405,1.4700287981901274,0.0,0.20824280746279691,0.9999999169999999,0.8467889543748683,0.36391708617852225,0.449564114959931,0.0816112068252229,18.003549471763172,2.1168141884604275
8,boundary,gp,14.233149832504814,1.007623431178736,2.198309839866861,0.753267796155031,Si1,PU,combo_001,0.4935935977526533,0.5064064022473467,0.9871871955053066,0.20400353121341358,0.7616309275516041,410.1261963684301,1.1445697704279971,0.0,0.11991054779484316,0.9999999169999999,0.8444096047197405,0.6257375817964462,0.4581715529547687,0.3194066848773377,10.721373406675252,2.2150685036406244
9,boundary,gp,9.74425771622818,1.6224922096326966,1.1563292319786174,0.6170989955827132,Si1,PU,combo_001,0.4963369981939758,0.5036630018060242,0.9926739963879516,0.20458345350006618,0.7638290789802489,321.3666942484899,0.9796907590680342,0.0,0.08778926127583225,0.9999999169999999,0.843908509928037,0.3290713375051355,0.44669400922158825,0.257798157842385,6.013171649383513,1.876135170655866
10,boundary,gp,9.962319947005192,1.4804298337117416,1.4924489363127416,1.04429783522902,Si1,PU,combo_001,0.5074383779314875,0.4925616220685125,0.985123244137025,0.2097254363942045,0.7833193750163934,335.15674577878195,1.0412571480703519,0.0,0.09078686494265507,0.9999999169999999,0.8427215512116775,0.37542615535387186,0.4567391568751476,0.4364991358922617,10.403629154516407,2.209465930608738
11,boundary,gp,14.667629339277118,0.9811312795491274,2.2487995824800437,1.335221492979895,Si1,PU,combo_001,0.5106891083616496,0.4893108916383504,0.9786217832767008,0.2097216757533042,0.783305120592382,418.91430063854364,0.9009349065344929,0.0,0.11102241074909161,0.9999999169999999,0.8414310759265035,0.6505572873589499,0.45344721310671665,0.18689633587736457,19.584533944865303,2.2063676118081887
12,boundary,gp,9.51188101246623,1.512343463273856,1.362870891429116,0.5277514544449969,Si1,Si1,combo_002,0.4855405814557656,0.5144594185442344,0.9710811629115312,0.2153885905740097,0.8047851312694058,319.9837692690076,1.1797427937032292,0.0,0.10686520240799531,0.9999999259999999,0.8396363654947914,0.32901508423296233,0.47290346140609274,0.28611990164393925,5.019909038836802,2.0611288839390367
13,notp_high_tmax,gp,15.981583083707076,1.1873261178599823,1.2073131014193907,1.9622831027877674,Si1,PU,combo_001,0.45203531422953347,0.5479646857704665,0.9040706284590669,0.07565357435874404,0.2751301540512489,436.3979923294105,1.406439734200927,0.0,0.3088703832411793,0.9999999169999999,0.7460725103215825,0.7342354414095912,0.3280389356636501,0.1029765312763176,31.360390440957215,1.4334743777497803
14,notp_high_tmax,gp,13.94250715944043,0.9617011724860869,2.241094065152467,2.4563772045908348,Si1,Si1,combo_002,0.414058751996663,0.585941248003337,0.828117503993326,0.15415234427161312,0.5726737856761459,409.17083507928976,1.1953400844673454,0.0,0.2253897945203678,0.9999999259999999,0.7348681720937977,0.633803330701689,0.4101459227589582,0.1494724227895089,34.24805676129398,2.155262790108738
15,notp_high_tmax,gp,11.981387367533769,1.0703199704533413,1.5316370452263954,2.4874443358663356,Si1,Si1,combo_002,0.43785789281307075,0.5621421071869293,0.8757157856261415,0.10894971186743731,0.4013366370880536,387.8535731428229,1.372620129512441,0.0,0.19713720067731005,0.9999999259999999,0.7338863716621193,0.5632914327140259,0.35392747001410807,0.1874833095243927,29.80303414319234,1.6393417169919584
16,notp_high_tmax,gp,9.973421096070895,0.9445066267208482,2.9282971262243573,2.4787594225215774,Si1,Si1,combo_002,0.47867350504909467,0.5213264949509053,0.9573470100981893,0.11584495410712131,0.42747252965307353,354.7019995737738,1.5048532709407123,0.0,0.24844970666195418,0.9999999259999999,0.7929196786207828,0.46131288636109713,0.37672973657531905,0.027912729643049375,24.72171151666121,2.7657960407265216
17,notp_high_tmax,gp,9.849331778759337,1.0430027340955288,2.5600768028103156,2.491291927373016,Si1,Si1,combo_002,0.43698635421397114,0.5630136457860289,0.8739727084279423,0.13556570078265878,0.5022225237065736,351.41995758058044,1.1146860615399887,0.0,0.1452269422944074,0.9999999259999999,0.7413635657781485,0.4351954789793167,0.36982964714868116,0.07747752304949646,24.537560750441646,2.670167104825699
18,misclass_repair,gp,11.178827004782324,1.5497869737399976,1.114944267311249,1.2176710143452607,Si1,PU,combo_001,0.7413533326383686,0.25864666736163144,0.5172933347232629,0.24446077528417934,0.9149810416962207,352.09782633042215,1.0960392524651559,0.0,0.0034096122289477672,0.9999999169999999,0.5729714053914653,0.42299864523673525,0.4921823865663362,0.714949230015081,13.612133618103485,1.7279261019250596
19,misclass_repair,gp,14.129740660341518,1.066220666445663,2.1045251578892223,2.194927523380853,Si1,PU,combo_001,0.5449914091061885,0.4550085908938115,0.910017181787623,0.21200107456135295,0.7919450088354855,413.35528287528734,0.8217087768148318,0.0,0.0006615406388441929,0.9999999169999999,0.7878363103379111,0.6202551895137777,0.43634747180864686,0.7131630157179482,31.01375667361715,2.2438882163963108
20,uncertainty_sparse,gp,8.012492481605003,0.5071658009022795,1.258800718466981,2.126281011354101,Si1,PU,combo_001,0.8206915518967435,0.17930844810325652,0.35861689620651305,0.04339213118227785,0.15284560137812084,365.25178572721825,8.388656575528152,0.0,0.18380339724679337,0.9999999169999999,0.3872388160160595,0.5780905492534338,0.5810664576193613,0.014286282751848692,17.036810617254215,0.6384206745576713
21,random_check,gp,14.016496287674538,1.0777096198309026,1.1537032251620718,1.4630038680925952,Si1,PU,combo_001,0.9403974497566878,0.05960255024331218,0.11920510048662436,0.053613814088090454,0.19159011490985461,416.5123824342971,1.845775929680588,0.0,0.2681967868608328,0.9999999169999999,0.26136063176827584,0.6705539428974621,0.3124933876918703,0.07508007609180378,20.50618828597335,1.2433570641871026
