discrete_combo_id,B_Barrier_Type,D_Barrier_Outer_Type,n_total,n_notp,n_tp,notp_ratio,tp_ratio,notp_tmax_min,notp_tmax_mean,notp_tmax_max
combo_001,Si1,PU,178,100,78,0.5617977528089888,0.43820224719101125,284.0430047,360.000719343,430.888746
combo_002,Si1,Si1,145,74,71,0.5103448275862069,0.4896551724137931,290.2857717,371.6951206054054,434.7637791
