discrete_combo_id,B_Barrier_Type,D_Barrier_Outer_Type,n_total,n_notp,n_tp,notp_ratio,tp_ratio,notp_tmax_min,notp_tmax_mean,notp_tmax_max
combo_001,Si1,PU,115,49,66,0.4260869565217391,0.5739130434782609,212.714978,281.5448159020408,319.0258172
combo_002,Si1,Si1,107,50,57,0.4672897196261682,0.5327102803738317,223.556,282.71556162800005,320.7654914
