trial_number,seed,score,min_over_groups_min_distance,global_mean_nn_distance,mean_group_min_distance
9,58902,0.6333752637601743,0.715307254126373,0.4422006195723774,0.768807414209818
122,89464,0.6292354829786843,0.7066007927133405,0.44871642693115316,0.741670014492577
82,89969,0.6263917839495093,0.7114041725018178,0.42802954399412335,0.7657730910795124
92,97147,0.6221185123899219,0.6922392785002699,0.45850339146577657,0.757741784313607
86,90000,0.6139866842101087,0.6915982271792489,0.43289308394878184,0.735941498287616
27,57429,0.6099722470034495,0.6993910303383024,0.4013284192221263,0.7773788941030222
60,46658,0.6089816737019378,0.6754477390170516,0.4538941879666725,0.7079731470026578
6,33562,0.6076407001219942,0.6921630723765894,0.41042183152793904,0.7334209663404068
77,96146,0.6073302347004733,0.672251520786446,0.4558472338332038,0.7445369537236974
22,42401,0.6062207546123242,0.6803262932281168,0.4333078311754749,0.7772176051663379
81,85317,0.6058348380888714,0.679790784215283,0.433270963793911,0.726523909592045
19,41437,0.6043830873445967,0.6790910197413426,0.4300645784188565,0.7338642117992813
89,94052,0.6038428010694266,0.6644036285729247,0.46253420356126423,0.7230212436708017
70,4502,0.6014146316461004,0.6707193622582625,0.43970359355105604,0.7359025512344755
2,31281,0.6011344571953203,0.6654794513739314,0.450996137445228,0.7208007639201155
102,86886,0.5981842756355749,0.6651101844572673,0.44202382171829263,0.7406839442651356
14,49595,0.5980341070977917,0.6737113486361904,0.4214538768415283,0.7445302186136828
32,27505,0.597023257190822,0.6678137606259543,0.43184541584218017,0.7454310304515019
112,96951,0.5965163836303762,0.6599880016687318,0.4484159415408798,0.721628015551
117,51341,0.5939470420869406,0.6572948625639295,0.44613546097396645,0.7702112247331053
129,80223,0.5930168724795235,0.6575151860124581,0.44252080756934326,0.7298124229552414
15,50805,0.5927429424472721,0.6581545200000987,0.4401159281573435,0.715906556940439
1,38054,0.5912662904537106,0.6578943549306121,0.43580080667427407,0.697667392349889
49,34259,0.5904135942879367,0.6490252558583465,0.4536530506236476,0.7016313258141544
118,91883,0.5903281062777415,0.6600475827118143,0.4276493279315717,0.6884456268771477
21,39986,0.5903264689412113,0.6603501103064662,0.42693797242228326,0.7699537926814817
29,70622,0.5900063254805806,0.6557386867741044,0.43663081579569213,0.7155369320543938
52,23075,0.5887063589089088,0.6515464298209903,0.4420795267807187,0.7180177464997639
68,53855,0.5876153036170237,0.6529307714134345,0.4352125454253987,0.7172507816184106
5,79997,0.5872300910116436,0.6457124004615674,0.4507713689618214,0.7164291646697609
63,57149,0.5866751691211306,0.6521154560798478,0.4339811662174574,0.731515906412312
75,24834,0.586583743961588,0.6474196216956772,0.4446333625820464,0.6821220518203079
91,99432,0.5859125211427059,0.6437533606764623,0.450950562230608,0.7406698930491307
4,59889,0.5854459763392593,0.6490635719548951,0.4370049199027761,0.7460765726166747
73,5883,0.5853668775917857,0.6426121698051218,0.45179452909400164,0.7389841229428662
58,64381,0.5852267795610763,0.64479629125214,0.4462312522819277,0.7132425074734375
114,87708,0.5833563011795803,0.6426076391429736,0.4451031792649961,0.7188726143673705
45,24802,0.5823370414869542,0.6419423905046153,0.4432578937790784,0.7191035228623337
69,41614,0.5819749434082788,0.6437139877811769,0.43791717320484996,0.7352500558346688
101,91140,0.5818367690671025,0.6399496386501325,0.44624007337336563,0.7021669639304307
93,97132,0.5814736398434246,0.632286507041263,0.46291028304846843,0.7530031935321556
65,60774,0.5782508091699416,0.642996431924517,0.42717768940926565,0.7350851698977561
108,99984,0.5739706632131667,0.6248431773088337,0.4552681303232773,0.7189535708082736
8,74407,0.5738539032157801,0.6271758329980326,0.44943606705719125,0.7416147251141413
67,17636,0.573848450341315,0.631224876914268,0.4399701216710915,0.7124608203904014
0,32278,0.5733906974251621,0.626046478694882,0.45052720779581573,0.7191323236439814
106,83752,0.5724010572759911,0.62839403019278,0.4417507871368173,0.7096149935010787
98,95867,0.5714568561979402,0.6240771885722967,0.4486760806577753,0.7200705310266026
57,42258,0.5706411793548474,0.6308476044631949,0.4301595207687034,0.7188805474344615
79,98703,0.5698397206130916,0.6231944157395447,0.44534543198470117,0.7274802694056386
119,75386,0.5686399727885174,0.6303023658219516,0.4247610557105043,0.7029477742613874
80,75168,0.5683419524484364,0.624705386597924,0.4368272727662991,0.7361693224534493
26,44119,0.5678575642205627,0.6268879527501365,0.43011999098489034,0.7164745477436509
110,47453,0.5673841412403409,0.6284834764355777,0.4248190257847883,0.728502734257602
61,45735,0.5671548124641477,0.6255559351287967,0.4308855262466333,0.7453216959178622
127,88407,0.5669446478010828,0.621853201295586,0.43882468964724225,0.7157214889845094
25,72257,0.5668572917252979,0.6155941879089153,0.45313786729685723,0.7293202291569616
88,89293,0.5665104467789963,0.6150332159809855,0.45329065197435486,0.7116972866969011
87,85538,0.566319181241218,0.6230510803798405,0.43394474991776605,0.75293769789722
36,63352,0.5654337604340103,0.612152471473394,0.4564234346754482,0.7206788330598649
78,88765,0.5648712461775469,0.615148413845,0.44755785495348993,0.7165478131297048
121,60810,0.5647583550856272,0.6274940164520134,0.4183751452307264,0.7257855349028145
16,20331,0.5647326821916409,0.6202187539820735,0.4352651813472982,0.7384831747534102
