sampling_rank,selected_bucket,selected_model_kind,A_Cell_D,C_Barrier_Thx,E_Barrier_Outer_Thx,F_ThermalResin_Thx,B_Barrier_Type,D_Barrier_Outer_Type,discrete_combo_id,p_tp,p_notp,boundary_score,clf_uncertainty_raw,clf_uncertainty_scaled,tmax_pred_given_notp,tmax_std_given_notp,notp_window_score,local_sparsity,combo_priority,acq_boundary,acq_notp_high_tmax,acq_uncertainty_sparse,CellD_x_Resin,Barrier_x_Outer
12,boundary,hybrid,9.222489169553727,0.9989204681981361,2.1823745642229264,1.6949527760034169,A1,PU,combo_007,0.50110704,0.49889296,0.9977859,0.05629543,0.2052248080148804,337.8331353728973,0.9149136392065444,0.0,0.3587076897835774,0.40625,0.721998473401042,0.35160255250593137,0.20647799887961812,15.631683619596537,2.1800186214772688
13,boundary,hybrid,12.644329708070718,0.5305100263413067,2.8874454185171974,2.270032536893331,Si1,PU,combo_001,0.5003737,0.49962628,0.99925256,0.16361244,0.5964487344900881,397.88458964787435,0.8934920727542863,0.0,0.17435480825968921,0.09375,0.7182059915821839,0.49170846147702946,0.2671278917781544,28.703039844527485,1.5318187450366438
14,boundary,hybrid,8.283994226293506,1.297006996257222,1.2833041889325978,1.977912101756443,Si2,PU,combo_003,0.50853777,0.49146223,0.98292446,0.21051282,0.7674239527579859,320.1851970260205,0.7871012442621809,0.0,0.10652982671490138,0.03125,0.7175205801002434,0.22997768875101382,0.29872631808022915,16.38501243106643,1.664454511371779
15,boundary,hybrid,9.293218595915333,1.032306539648339,2.227811104674071,1.1320834727347502,A1,PU,combo_007,0.4790646,0.5209354,0.9581292,0.06456831,0.23538358284903566,333.15837676936667,0.910557470675134,0.0,0.46042093063626033,0.40625,0.7158949775030037,0.34685876865354326,0.2319345744326942,10.52069918094699,2.2997839724562343
16,boundary,hybrid,14.922020911693966,0.7936320384349725,1.4833534614018524,0.613420771531599,A1,PU,combo_007,0.5258597,0.4741403,0.9482806,0.12865923,0.46902689736817493,419.12628694875366,1.082967975068052,0.0,0.21789174254389304,0.40625,0.7141590917572948,0.5990468913340976,0.2914195715186337,9.153477580461967,1.1772368312919246
17,notp_high_tmax,hybrid,15.747460699294514,0.7366786403516022,2.058384008375201,2.464035311612565,A1,PU,combo_007,0.33474755,0.66525245,0.6694951,0.07515147,0.2739644773687565,429.78161060197954,1.2035156642491376,0.4350163141886394,0.5350411719145034,0.40625,0.5594589089756913,0.6673410602391556,0.2805711763823657,38.80229923129278,1.5163675326113242
18,notp_high_tmax,hybrid,13.784516701382671,0.6942770182335536,2.259951661718821,2.3258396921461935,A1,PU,combo_007,0.20577455,0.79422545,0.4115491,0.043417245,0.1582774196909894,409.4495330797035,0.9305431545805268,0.7051636377970378,0.2383617720365995,0.40625,0.3508013345599686,0.5668712887958407,0.1732717537807108,32.060576081127934,1.5690325010501076
19,notp_high_tmax,hybrid,11.956183438131415,0.596098825440381,2.989353268214394,1.5347754672512066,A1,PU,combo_007,0.2253968,0.7746032,0.45079362,0.12799044,0.4665888106408409,381.2098734660829,0.9294993999714329,0.8359787464141846,0.24637110254460737,0.40625,0.42141972496200647,0.4781618748157811,0.2822968455991366,18.35005702279928,1.7819499720089644
20,notp_high_tmax,hybrid,9.926696011873632,0.7621876413520028,2.7125426709327582,2.13684348607666,A1,PU,combo_007,0.43639168,0.5636083,0.87278336,0.13263948,0.48353688680131524,354.8041758952911,0.8471859129012679,0.0,0.20485938514018895,0.40625,0.6697531028822548,0.38841431520591535,0.2752753382172517,21.211795711235332,2.0674665004249007
21,uncertainty_sparse,hybrid,8.032389649417237,0.29055606659047734,1.8720122920300173,0.5095651578623323,A1,PU,combo_007,0.99999416,5.841255e-06,1.168251e-05,1.168251e-05,4.253818218964643e-05,350.97073951365184,4.081204883548496,0.0,0.629808233135792,0.40625,0.13211075654597934,0.4942705926986297,0.43407546235169914,4.093025899717058,0.5439245281812658
22,uncertainty_sparse,hybrid,8.144549061321811,0.29129382033411844,1.1982698048049396,2.165375437778853,A1,Si2,combo_009,0.9999963,3.695488e-06,7.390976e-06,7.486495e-06,2.7241618173015115e-05,357.14799882443594,4.374809731829876,0.0,0.4926697292127164,0.03125,0.0668082493484208,0.46948644353124364,0.38124242962243365,17.636006489171066,0.34904858923264925
23,combo_reinforce_lacking,hybrid,10.063916883061182,0.918117754055154,2.4559176963424907,1.1012900085463861,A1,Si1,combo_008,0.50384796,0.49615204,0.9923041,0.18815668,0.685924703023445,346.05973533000156,0.9178442235641807,0.0,0.22049595926522877,0.0,0.7214229016398384,0.3232932954054458,0.29329318699854573,11.08329111015657,2.254821639510275
24,combo_reinforce_lacking,hybrid,15.32486603986619,0.6037689622135423,2.8484528969938445,1.2726761419946557,A1,Si1,combo_008,0.50717366,0.49282634,0.9856527,0.16462569,0.6001425320322042,420.10410059013896,1.096229176546767,0.0,0.20838968756112372,0.0,0.7030544567497271,0.560879813028182,0.27603092762030657,19.503591388201823,1.7198074495321314
25,combo_reinforce_lacking,hybrid,15.206177628990082,0.5447867298764579,2.9340970688003383,0.5388150083304346,A1,Si1,combo_008,0.47569388,0.5243061,0.95138776,0.1583916,0.5774161544753293,414.90962212990325,1.3937686706431418,0.0,0.37420494510619573,0.0,0.7003992959170597,0.56794808670938,0.3172636161127234,8.19331672583836,1.598457147251837
26,combo_reinforce_lacking,hybrid,11.742880181110564,0.7361206601213275,2.7043425256258993,2.4268201206929394,Si3,Si3,combo_006,0.48959142,0.5104086,0.97918284,0.20201528,0.7364462036129049,388.0709322167319,0.8212342805048811,0.0,0.04040756270044274,0.0,0.6982327205842768,0.43615407356992814,0.2760675841054724,28.497857898405467,1.9907224051579149
27,combo_reinforce_lacking,hybrid,10.244482029838199,1.4607880874784427,1.205630557336796,2.3727285874562085,Si3,Si3,combo_006,0.53201157,0.46798843,0.93597686,0.20189855,0.7360206438913699,348.0121956126408,1.3569149615462457,0.0,0.22238999607431725,0.0,0.6956641039849448,0.33992121508901463,0.34699129654130545,24.3073753758785,1.761170756057587
28,combo_reinforce_lacking,hybrid,14.257592364710096,1.1058846168616094,1.3686200554737573,0.8869674724038452,Si3,Si3,combo_006,0.49020943,0.50979054,0.98041886,0.1874012,0.683170624350723,407.6800148398377,0.810491068415787,0.0,0.05663790402050061,0.0,0.6930461543204958,0.49966363293834626,0.2589777579376356,12.646020662291276,1.5135358656767108
29,combo_reinforce_lacking,hybrid,13.167350711275596,0.9751360527312664,1.5584761757613323,1.6081281469743183,Si1,Si1,combo_002,0.5079521,0.4920479,0.9840958,0.20635776,0.752276710185539,397.12158526878346,0.937547153738175,0.0,0.24765382322450946,0.0,0.72995438538071,0.4882741615189838,0.3222001729882927,21.174787299884596,1.519726306307625
30,combo_reinforce_lacking,hybrid,15.784086563674492,0.6783075422939155,2.8054449043087986,1.6977009703262407,Si1,Si1,combo_002,0.5182818,0.48171818,0.96343637,0.17974496,0.6552597951390635,423.11588795641484,1.330907131926772,0.0,0.2433037597226444,0.0,0.7025548895305772,0.5793943158066697,0.3197367300141058,26.796659074863562,1.9029544380826902
31,combo_reinforce_lacking,hybrid,9.305639609140131,0.8949442850105851,2.9649029819442245,0.8447399732879262,Si1,Si1,combo_002,0.4921326,0.5078674,0.9842652,0.12257523,0.4468476796651628,332.83084705556666,1.018875117527652,0.0,0.23760744438382958,0.0,0.682959908954782,0.2854435737875394,0.22043909592355834,7.860845754852102,2.653422979301826
32,combo_reinforce_lacking,hybrid,8.012787982583076,1.7365600068691496,1.3413631561683326,1.0434070260226855,A2,Si3,combo_014,0.4655245,0.5344755,0.931049,0.23683673,0.8633877242862843,300.8034419267365,1.080635761151072,0.0,0.28596636394777825,0.0,0.7199430216576125,0.19023286660151645,0.3785289679451105,8.360599279057322,2.3293576116897037
33,combo_reinforce_lacking,hybrid,11.156235605315846,1.0154689178342962,2.5176659005090714,2.468375501032008,A2,Si3,combo_014,0.52294,0.47706002,0.95412004,0.13674629,0.4985082342527089,373.8828956101204,1.0836257862554686,0.0,0.3590315166962818,0.0,0.6882542124476515,0.4291837387123404,0.2620252612281185,27.537778651902627,2.5566114674582554
34,combo_reinforce_lacking,hybrid,12.181262500115018,0.9258848040689601,2.808982479983043,2.2852893378202443,A2,Si3,combo_014,0.522689,0.47731102,0.95462203,0.09904793,0.3610789534059977,387.2145838638325,1.0506620081404743,0.0,0.3969918646528299,0.0,0.6727784435600742,0.4744556473404567,0.21692529791020276,27.837709312702422,2.6007941931122414
35,combo_reinforce_lacking,hybrid,8.115621707356203,1.4243929362841603,1.5097108692941263,1.452990671292501,Si3,PU,combo_005,0.4613288,0.5386712,0.9226576,0.19153856,0.698253332209207,314.1737948578786,0.9897038817811519,0.0,0.430618092486998,0.0,0.7086231155605461,0.24494297820796285,0.334998827110819,11.791922632527482,2.150421498053973
36,combo_reinforce_lacking,hybrid,10.614461537149024,1.1274361048252382,2.0700040677947418,1.8991227804829187,Si3,PU,combo_005,0.53273547,0.46726453,0.93452907,0.1727943,0.629921174042595,358.5619742389318,0.901566950647101,0.0,0.35728131962188026,0.0,0.6960863613290041,0.3762089432915954,0.29287959332903574,20.15816570775945,2.333797323166902
37,combo_reinforce_lacking,hybrid,12.949008523481524,1.3574401969734216,1.1496604100455823,1.1447434301723656,Si3,PU,combo_005,0.5016392,0.4983608,0.9967216,0.12953301,0.47221223958816105,382.9195653777683,1.2690397753640632,0.0,0.19457798213074104,0.0,0.6886899356652038,0.44570292958477814,0.24330547998750263,14.823292434501438,1.5605952534648198
