accuracy,tp_precision,tp_recall,tp_f1,confusion_matrix_labels_NoTP0_TP1,tmax_mae,tmax_rmse,tmax_r2,tmax_eval_n,model,fold,cv_model_group
0.6727272727272727,0.7272727272727273,0.5714285714285714,0.64,"[[42, 12], [24, 32]]",1.0959081972225757,1.3993286121796253,0.9987487910888645,54,gp,0,gp_cv
0.7909090909090909,0.7619047619047619,0.8571428571428571,0.8067226890756303,"[[39, 15], [8, 48]]",1.3918174198752136,1.7352394944972493,0.9979817327744954,54,gp,1,gp_cv
0.7090909090909091,0.7,0.75,0.7241379310344828,"[[36, 18], [14, 42]]",1.3619274831732322,1.8747283108352926,0.9980203639143769,54,gp,2,gp_cv
0.7636363636363637,0.8260869565217391,0.6785714285714286,0.7450980392156863,"[[46, 8], [18, 38]]",1.3230813059062985,1.6970085577260043,0.9984081943453567,54,gp,3,gp_cv
0.7090909090909091,0.7307692307692307,0.6785714285714286,0.7037037037037037,"[[40, 14], [18, 38]]",1.5260387084963252,2.281859394635943,0.9960205627773361,54,gp,4,gp_cv
0.7363636363636363,0.7872340425531915,0.6607142857142857,0.7184466019417476,"[[44, 10], [19, 37]]",2.653616690176505,3.4474695625910825,0.9924056382364843,54,mlp,0,mlp_cv
0.7727272727272727,0.7719298245614035,0.7857142857142857,0.7787610619469026,"[[41, 13], [12, 44]]",2.695515908485242,3.6515046583279447,0.9910627575783558,54,mlp,1,mlp_cv
0.8,0.8148148148148148,0.7857142857142857,0.8,"[[44, 10], [12, 44]]",2.7937925777416086,3.472409504046115,0.9932084241015964,54,mlp,2,mlp_cv
0.7818181818181819,0.8076923076923077,0.75,0.7777777777777778,"[[44, 10], [14, 42]]",2.990825955215569,4.20038768717152,0.9902478419346971,54,mlp,3,mlp_cv
0.6818181818181818,0.6666666666666666,0.75,0.7058823529411765,"[[33, 21], [14, 42]]",2.7212985897858784,3.9220525019030124,0.9882436988232405,54,mlp,4,mlp_cv
