bin_label,bin_mid,n,error_rate,is_boundary_bin
0.0-0.2,0.1,106,0.05660377358490566,False
0.2-0.4,0.30000000000000004,42,0.3333333333333333,False
0.4-0.6,0.5,34,0.4117647058823529,True
0.6-0.8,0.7000000000000001,31,0.3225806451612903,False
0.8-1.0,0.9,115,0.10434782608695652,False
