TP_NoTP,actual_label,oof_predicted_label,oof_is_error,oof_p_tp,oof_p_notp,is_boundary_band,ptp_distance_from_boundary,local_nn_dist,coverage_cell_key,A_Cell_D,C_Barrier_Thx,F_ThermalResin_Thx,G_CoolantLPM,B_Barrier_Type,discrete_combo_id,Eval#,MaxT_TB_Center,MaxT_TB_Top,MaxT_TB_Btm,MaxT_Adj,MaxT_Adj_Y,MaxT_Adj_Z,Max_Power,Time_MaxT,Time_Max_Power,Unnamed: 16,CellD_x_Resin,oof_tmax_pred,oof_MaxT_TB_Top_pred,oof_MaxT_TB_Btm_pred,oof_MaxT_Adj_Y_pred,oof_MaxT_Adj_Z_pred,oof_Max_Power_pred,oof_Time_MaxT_pred
0,0,0,False,2.1764433768112212e-05,0.9999782355662319,False,0.4999782355662319,0.23640782892788156,2_2_1_0,13.62064854,2.233007376,1.893774292,3.453895132,ETI,combo_001,1,123.7814469,114.8687825,121.4281739,166.9135213,-0.173679459,0.112040882,847.8564214,312.7,140.1,Initial,25.794434045419333,123.565992482962,114.86275324960862,122.15069940160379,-0.1626429783630943,0.10941798333658749,848.4172745561709,316.1829958678439
1,1,1,False,1.0,0.0,False,0.5,0.26671276818730405,3_0_2_1,15.4212917,1.059793309,2.327644861,12.72983229,ETI,combo_001,2,115.9605143,99.130613,113.9749824,544.9556682,-0.214512458,0.092946689,2056.781355,117.000001,81.5,,35.89529037548695,160.69655046082184,137.02173668470326,147.5548295333742,-0.21606257766922615,0.12250464503819258,1936.9222120702793,258.29342348034976
1,1,1,False,0.9867997169494629,0.01320028305053711,False,0.4867997169494629,0.09607049648201903,3_0_0_1,14.69924287,1.403003879,1.409897549,12.63060293,ETI,combo_001,3,125.5401894,112.6551433,121.0941455,718.0871019,-0.177063498,0.105172378,1497.836541,185.300001,95.1,,20.72442649456873,140.51742521838707,130.62269178587619,133.2669283574512,-0.2855736771887676,0.11575279119102454,1489.5589236861304,243.38779568317045
1,1,1,False,0.8661419153213501,0.1338580846786499,False,0.3661419153213501,0.16508913188701602,2_0_2_0,13.11039268,1.394320747,2.213860506,0.822784095,ETI,combo_001,4,128.9743768,116.486459,127.1904038,592.1842414,-0.490351437,0.107866163,1498.568107,202.500001,90.4,,29.024580572403497,144.01664623041088,130.90634283941606,137.9344259814495,-0.5184704452716207,0.11189746399874105,1497.2319478211289,249.018931289248
0,0,0,False,2.30471322026915e-08,0.9999999769528678,False,0.4999999769528678,0.2535921713239621,0_1_3_0,11.12368179,1.794243017,2.632029304,5.731029041,ETI,combo_001,5,130.0436429,120.3971253,129.3444118,182.1881694,-0.501700525,0.107203005,1084.736004,270.2,111.4,,29.27785643965117,130.95620402710574,121.70438044064112,130.1021918676491,-0.5043483899925107,0.10678878924297044,1086.6460992698826,277.8478528511425
0,0,0,False,1.709843206640192e-17,1.0,False,0.5,0.2356921467806825,1_3_1_3,12.12531974,2.726928024,1.762602773,25.79994151,ETI,combo_001,6,116.0698585,107.8407264,111.426216,145.5462318,-0.488265863,0.115023343,603.9073195,372.1,125.7,,21.37212219723564,116.70421741264141,108.4682259116799,112.44407000943853,-0.4807633272906193,0.11394736867725448,597.8782499969392,371.4133142601034
0,0,0,False,2.752537434091984e-11,0.9999999999724746,False,0.49999999997247463,0.20521313654702508,1_2_2_1,11.74369257,2.056341711,2.370376654,9.976600272,ETI,combo_001,7,125.4561819,115.1769443,123.6119816,171.1489608,-0.495937611,0.108404274,917.3473561,293.7,125.3,,27.836974699681264,126.21498908584071,116.11088895409047,124.80079060663054,-0.488402773026918,0.10842754432666599,920.6053993906698,291.8930121250159
1,1,1,False,0.999224066734314,0.0007759332656860352,False,0.49922406673431396,0.14558246541680245,2_0_2_0,14.40380371,1.11969452,2.23841178,3.197426084,ETI,combo_001,8,116.8034285,99.1699396,114.1953321,541.7288928,-0.210051338,0.096010988,1934.580784,120.300001,81.0,,32.2416439012717,156.78299174217855,135.69506655149408,144.90185169677724,-0.2974695525964004,0.1174635294413221,1844.818544166042,243.7169643246378
0,0,0,False,0.0014653560938313603,0.9985346439061686,False,0.49853464390616864,0.1626395205776675,1_0_1_2,11.72224902,1.437487493,1.970342224,19.34435109,ETI,combo_001,9,138.0473719,128.5805146,133.5062113,201.9928467,-0.509820703,0.111201797,1418.838351,239.5,90.1,,23.09684220434862,140.66346538249377,129.57693426213658,135.55944179544787,-0.4943187483510434,0.11041098056697407,1411.2100509887046,254.48045488599104
1,1,1,False,1.0,0.0,False,0.5,0.1281502352543578,3_0_1_0,14.92665386,1.303068539,1.676088367,1.535872215,ETI,combo_001,10,118.7418755,102.782789,114.8147597,827.7120641,-0.189193703,0.100010609,1629.621841,149.100001,90.6,,25.018390892981646,146.42523229530718,132.6586569107731,137.53070502202243,-0.12765481606604256,0.11835754910906443,1602.1881634026681,249.01881318018232
