A_Cell_D,C_Barrier_Thx,E_Barrier_Outer_Thx,F_ThermalResin_Thx,B_Barrier_Type,D_Barrier_Outer_Type,discrete_combo_id,CellD_x_Resin,Barrier_x_Outer,selected_model_kind,p_tp,p_notp,boundary_score,clf_uncertainty_raw,clf_uncertainty_scaled,tmax_pred_given_notp,tmax_std_given_notp,tmax_scaled,notp_window_score,local_sparsity,combo_priority,acq_boundary,acq_notp_high_tmax,acq_uncertainty_sparse
15.937527508392442,1.1553597296795892,1.3767799947838713,0.6007973718920224,A2,Si1,combo_012,9.575224641498991,1.5906761626017598,gp,0.5145839193091568,0.4854160806908432,0.9708321613816864,0.0,0.0,427.5793539348106,1.2076924963473952,0.7759176110115558,0.0,0.41455615626877834,0.21875,0.6583916709463726,0.6142068653925794,0.12206465064196093
9.447472789452947,1.3190821916449271,2.8960085135703975,0.9183950174439838,A2,PU,combo_011,8.6765119372712,3.8200732571028078,gp,0.49971232968636026,0.5002876703136397,0.9994246593727205,0.0,0.0,328.83439880008524,1.1139938265755125,0.33755893022378075,0.0,0.39827397246669044,0.09375,0.6573907288162717,0.29109584367763497,0.09341127933012136
14.951653804172471,1.1411232459945544,2.2110581045415985,2.2959236345354412,A2,Si2,combo_013,34.32785534439132,2.5230898013370755,gp,0.5002991648871538,0.49970083511284624,0.9994016702256925,0.0,0.0,417.0347849286269,1.132625634212698,0.7291070843095101,0.0,0.3872527345916245,0.09375,0.6559718424447192,0.5645013176885773,0.09324170843339558
12.526548236068535,0.8995106590693531,2.7759439471198206,0.57683792230569,A2,PU,combo_011,7.225788058155779,2.4969911694133313,gp,0.5019946229147152,0.4980053770852848,0.9960107541705696,0.0,0.0,384.58369511295916,0.9890923516185088,0.5850468950845199,0.0,0.38795973293664726,0.09375,0.6540443896809115,0.4604643772035756,0.08191848066811136
14.445823148180015,0.6003745398909021,2.900795194083736,1.837503818725126,A1,Si1,combo_008,26.5442551994086,1.7415635799657632,gp,0.49757656572001974,0.5024234342799803,0.9951531314400395,0.0,0.0,414.7200826690447,1.1045826312129503,0.7188314218461211,0.0,0.35422342551464686,0.125,0.6532170999599409,0.5564924201827836,0.09074180201381651
12.335125339818688,0.7536281942927735,2.688656666104858,2.388734200402612,Si3,Si3,combo_006,29.465335765477796,2.0262474683498324,gp,0.49907307669617973,0.5009269233038203,0.9981461533923595,0.0,0.0,394.4818193548006,0.9971632255450292,0.6289876582253526,0.0,0.46355802715845684,0.0,0.653000609731157,0.4895913602733203,0.07983839287281558
11.92896356423426,0.7550740145500667,2.084783466045908,1.0301130510351957,A1,Si2,combo_009,12.288181052841036,1.5741658211748863,gp,0.49104596152244895,0.508954038477551,0.9820919230448979,0.0,0.0,381.29681060656844,1.0216501969876892,0.5704554219894401,0.0,0.3891708653327363,0.125,0.6499014795416381,0.45423717876761793,0.08938016874598721
14.458264498173417,0.7359020637285748,2.1606449009111373,1.4234747268651118,A1,Si1,combo_008,20.580974107480948,1.590023041565128,gp,0.5038610819707907,0.4961389180292093,0.9922778360584186,0.0,0.0,415.37448310837055,1.0339753694444338,0.7217365030515197,0.0,0.3364207210534841,0.125,0.6492364543890783,0.5551393295489111,0.08244907673426925
14.994183516377351,0.6615058575320545,2.532278429550269,1.84839762859541,A1,Si1,combo_008,27.715213254396282,1.6751170140495748,gp,0.5062653553258709,0.4937346446741291,0.9874692893482582,0.0,0.0,421.04708912998944,0.990128451424136,0.7469189145364704,0.0,0.35309003553208335,0.125,0.6485007066925542,0.5734363932573094,0.08145802867981396
13.61891785066167,0.8370032906771531,1.8154717797397817,2.2289289678301083,A1,Si1,combo_008,30.355600507838354,1.5195558537737048,gp,0.5048090473457201,0.4951909526542799,0.9903819053085599,0.0,0.0,408.7945297745676,1.0338899711329539,0.692526102792432,0.0,0.33921502567197687,0.125,0.6484646494317702,0.534969536943035,0.08286142232476898
