sampling_rank,selected_bucket,selected_model_kind,A_Cell_D,C_Barrier_Thx,E_Barrier_Outer_Thx,F_ThermalResin_Thx,B_Barrier_Type,D_Barrier_Outer_Type,discrete_combo_id,p_tp,p_notp,boundary_score,clf_uncertainty_raw,clf_uncertainty_scaled,tmax_pred_given_notp,tmax_std_given_notp,notp_window_score,local_sparsity,combo_priority,acq_boundary,acq_notp_high_tmax,acq_uncertainty_sparse,CellD_x_Resin,Barrier_x_Outer
1,boundary,gp,15.937527508392442,1.1553597296795892,1.3767799947838713,0.6007973718920224,A2,Si1,combo_012,0.5145839193091568,0.4854160806908432,0.9708321613816864,0.0,0.0,427.5793539348106,1.2076924963473952,0.0,0.41455615626877834,0.21875,0.6583916709463726,0.6142068653925794,0.12206465064196093,9.575224641498991,1.5906761626017598
2,boundary,gp,9.447472789452947,1.3190821916449271,2.8960085135703975,0.9183950174439838,A2,PU,combo_011,0.49971232968636026,0.5002876703136397,0.9994246593727205,0.0,0.0,328.83439880008524,1.1139938265755125,0.0,0.39827397246669044,0.09375,0.6573907288162717,0.29109584367763497,0.09341127933012136,8.6765119372712,3.8200732571028078
3,boundary,gp,14.951653804172471,1.1411232459945544,2.2110581045415985,2.2959236345354412,A2,Si2,combo_013,0.5002991648871538,0.49970083511284624,0.9994016702256925,0.0,0.0,417.0347849286269,1.132625634212698,0.0,0.3872527345916245,0.09375,0.6559718424447192,0.5645013176885773,0.09324170843339558,34.32785534439132,2.5230898013370755
4,boundary,gp,12.526548236068535,0.8995106590693531,2.7759439471198206,0.57683792230569,A2,PU,combo_011,0.5019946229147152,0.4980053770852848,0.9960107541705696,0.0,0.0,384.58369511295916,0.9890923516185088,0.0,0.38795973293664726,0.09375,0.6540443896809115,0.4604643772035756,0.08191848066811136,7.225788058155779,2.4969911694133313
5,boundary,gp,14.445823148180015,0.6003745398909021,2.900795194083736,1.837503818725126,A1,Si1,combo_008,0.49757656572001974,0.5024234342799803,0.9951531314400395,0.0,0.0,414.7200826690447,1.1045826312129503,0.0,0.35422342551464686,0.125,0.6532170999599409,0.5564924201827836,0.09074180201381651,26.5442551994086,1.7415635799657632
6,boundary,gp,11.92896356423426,0.7550740145500667,2.084783466045908,1.0301130510351957,A1,Si2,combo_009,0.49104596152244895,0.508954038477551,0.9820919230448979,0.0,0.0,381.29681060656844,1.0216501969876892,0.0,0.3891708653327363,0.125,0.6499014795416381,0.45423717876761793,0.08938016874598721,12.288181052841036,1.5741658211748863
7,boundary,gp,14.458264498173417,0.7359020637285748,2.1606449009111373,1.4234747268651118,A1,Si1,combo_008,0.5038610819707907,0.4961389180292093,0.9922778360584186,0.0,0.0,415.37448310837055,1.0339753694444338,0.0,0.3364207210534841,0.125,0.6492364543890783,0.5551393295489111,0.08244907673426925,20.580974107480948,1.590023041565128
8,boundary,gp,14.994183516377351,0.6615058575320545,2.532278429550269,1.84839762859541,A1,Si1,combo_008,0.5062653553258709,0.4937346446741291,0.9874692893482582,0.0,0.0,421.04708912998944,0.990128451424136,0.0,0.35309003553208335,0.125,0.6485007066925542,0.5734363932573094,0.08145802867981396,27.715213254396282,1.6751170140495748
9,boundary,gp,13.61891785066167,0.8370032906771531,1.8154717797397817,2.2289289678301083,A1,Si1,combo_008,0.5048090473457201,0.4951909526542799,0.9903819053085599,0.0,0.0,408.7945297745676,1.0338899711329539,0.0,0.33921502567197687,0.125,0.6484646494317702,0.534969536943035,0.08286142232476898,30.355600507838354,1.5195558537737048
10,boundary,gp,11.188517701774403,1.4390393558461552,1.3451357328161686,0.5442132533873386,Si3,PU,combo_005,0.4910359206388364,0.5089640793611636,0.9820718412776728,0.0,0.0,348.38101321046884,1.192717995982076,0.0,0.39812608586702986,0.0625,0.6430625715082616,0.350488426466968,0.09497024959733899,6.088939619064477,1.9357032584774252
11,boundary,gp,8.701251997406017,1.5192100978976961,1.6247037907976172,1.9976808161659307,A2,Si1,combo_012,0.49175483218175486,0.5082451678182451,0.9835096643635097,0.0,0.0,325.5387919647394,0.9750060488794519,0.0,0.20889323414201258,0.21875,0.6397127626493948,0.27125454029633533,0.0726868408226318,17.382324191843487,2.468266405072406
12,boundary,gp,10.263645849071873,1.2531972205007058,2.4057635925821765,2.256343808034747,A2,Si2,combo_013,0.4956606090099349,0.5043393909900651,0.9913212180198698,0.0,0.0,353.02042082903165,0.9972198977483886,0.0,0.27329431855607206,0.09375,0.6366342753377218,0.3510995090102114,0.06536584928033524,23.158313759414852,3.014896247405776
13,boundary,gp,9.400635307865512,1.5193868338596297,1.8580927528372038,1.8802613118851104,A2,PU,combo_011,0.5010929751585231,0.49890702484147686,0.9978140496829537,0.0,0.0,332.350283585581,0.9520117984375682,0.0,0.21374956249942678,0.09375,0.6329055537800343,0.27988382185430094,0.05283430241368494,17.675650876520695,2.8231616647508426
14,boundary,gp,9.583844557122488,1.4269602469974076,1.6791867757847556,0.5480332658139052,Si3,PU,combo_005,0.49768747071487596,0.502312529285124,0.9953749414297519,0.0,0.0,325.44752522739503,1.0354649288814848,0.0,0.23723310529760355,0.0625,0.6304640610761467,0.25955540744264183,0.05831454510615692,5.252265631692657,2.3961327763285953
15,boundary,gp,8.01022439423626,1.0313250820771267,2.7742932969445144,1.7321539098315106,Si2,PU,combo_003,0.4934237474416978,0.5065762525583022,0.9868474948833956,0.0,0.0,319.80060557470586,1.122713557845101,0.0,0.2697704044967725,0.0625,0.6295387360289588,0.2472462527151031,0.07014257946057953,13.874941503104083,2.8611982621773238
