accuracy,tp_precision,tp_recall,tp_f1,confusion_matrix_labels_NoTP0_TP1,tmax_mae,tmax_rmse,tmax_r2,tmax_eval_n,model,fold,cv_model_group
0.7714285714285715,0.7735849056603774,0.7735849056603774,0.7735849056603774,"[[40, 12], [12, 41]]",1.696823287688707,2.6292055548327986,0.994642327926191,52,gp,0,gp
0.7619047619047619,0.7333333333333333,0.8301886792452831,0.7787610619469026,"[[36, 16], [9, 44]]",1.2371041359309203,1.6110175951453485,0.9982804946811972,52,gp,1,gp
0.6285714285714286,0.6666666666666666,0.5283018867924528,0.5894736842105263,"[[38, 14], [25, 28]]",1.2911763093688005,1.643515811505746,0.9984352807133746,52,gp,2,gp
0.780952380952381,0.7678571428571429,0.8113207547169812,0.7889908256880734,"[[39, 13], [10, 43]]",1.5914876399742708,1.9151018988967914,0.997752331069921,52,gp,3,gp
0.7333333333333333,0.8048780487804879,0.6226415094339622,0.7021276595744681,"[[44, 8], [20, 33]]",1.3505879530025793,1.7062692051884265,0.9983894887512533,52,gp,4,gp
0.7619047619047619,0.71875,0.8679245283018868,0.7863247863247863,"[[34, 18], [7, 46]]",2.6770576310546854,4.179270969227375,0.9864628230330792,52,mlp,0,mlp
0.8285714285714286,0.7868852459016393,0.9056603773584906,0.8421052631578947,"[[39, 13], [5, 48]]",2.654515876990684,3.2630059778489016,0.992945947380414,52,mlp,1,mlp
0.5904761904761905,0.6086956521739131,0.5283018867924528,0.5656565656565656,"[[34, 18], [25, 28]]",2.989201158548677,3.8238284240331306,0.9915299600872362,52,mlp,2,mlp
0.8095238095238095,0.7704918032786885,0.8867924528301887,0.8245614035087719,"[[38, 14], [6, 47]]",3.870919912207032,5.043571340394872,0.9844107613717316,52,mlp,3,mlp
0.7333333333333333,0.7450980392156863,0.7169811320754716,0.7307692307692307,"[[39, 13], [15, 38]]",2.9330564767878564,3.7622840061469667,0.9921698188439145,52,mlp,4,mlp
