TP_NoTP,actual_label,oof_predicted_label,oof_is_error,oof_p_tp,oof_p_notp,is_boundary_band,ptp_distance_from_boundary,local_nn_dist,coverage_cell_key,A_Cell_D,C_Barrier_Thx,F_ThermalResin_Thx,G_CoolantLPM,B_Barrier_Type,discrete_combo_id,Eval#,MaxT_TB_Center,MaxT_TB_Top,MaxT_TB_Btm,MaxT_Adj,MaxT_Adj_Y,MaxT_Adj_Z,Max_Power,Time_MaxT,Time_Max_Power,Unnamed: 16,CellD_x_Resin,oof_tmax_pred,oof_MaxT_TB_Top_pred,oof_MaxT_TB_Btm_pred,oof_MaxT_Adj_Y_pred,oof_MaxT_Adj_Z_pred,oof_Max_Power_pred,oof_Time_MaxT_pred
0,0,0,False,0.2327422376914683,0.7672577623085317,False,0.2672577623085317,0.29228483866605276,2_3_2_0,14.00026777,2.696809283,2.110029912,0.005174258,ETI,combo_001,14,118.4186585,110.2433255,116.4533301,152.9297727,-0.48619194,0.114480678,662.1536772,375.0,137.8,,29.540983770709538,118.64026052486474,111.33848474278902,116.88795801398396,-0.3530869252623197,0.11829530928819793,660.5754755216524,370.23538970431457
0,0,0,False,0.010390296236664653,0.9896097037633353,False,0.48960970376333535,0.26635021146928817,2_2_3_0,13.54296211,2.155818269,2.560542096,0.936482072,ETI,combo_001,15,125.9990969,116.6200616,125.1861887,171.0002819,-0.487549984,0.110243244,895.3382208,310.2,137.6,,34.67732458718798,125.87293939559278,116.36846883158124,124.98766293731919,-0.3705337186895813,0.1092465353794071,892.2972835869533,310.1584121057561
1,1,1,False,0.9966278206428569,0.003372179357143068,False,0.49662782064285693,0.20723374555437934,1_0_1_0,11.61025733,1.231815722,1.849205067,0.036113103,ETI,combo_001,16,123.8487523,106.9504149,117.8031462,635.5276768,-0.458856224,0.096901494,1686.006954,142.600001,79.8,,21.46974668380989,149.33358409971987,132.08789767171533,139.56331039155276,-0.3237022531366119,0.11324654253301279,1645.6908011663784,243.9048468605899
1,1,1,False,0.9995990992952102,0.00040090070478981943,False,0.4995990992952102,0.17358502209383156,2_0_1_1,13.1832379,1.187750686,1.816752251,13.65523939,ETI,combo_001,17,117.479339,100.5579025,111.0822544,819.6651743,-0.215695935,0.093569696,1785.873045,127.900001,81.8,,23.950677130293514,150.76510516112285,133.60476763982837,139.31653233001697,-0.30365869080909874,0.11620602794965638,1740.5157401298643,240.05055917516935
0,0,0,False,0.3151403965338204,0.6848596034661796,False,0.18485960346617958,0.23413388553635348,0_3_1_2,10.87733732,2.869754123,2.072497918,21.07095349,ETI,combo_001,18,114.4900061,105.8130493,111.09182,140.2132029,-0.488577059,0.111981391,587.3623452,377.3,150.3,,22.5432589490837,115.31496741965287,106.13206004841055,111.19563309648964,-0.5045357892982368,0.11754464566413632,574.2660392029754,382.46354607491446
0,0,0,False,0.0034861841284055117,0.9965138158715945,False,0.4965138158715945,0.22531005403850965,2_1_2_1,13.72884534,1.907814204,2.456844555,14.2893732,ETI,combo_001,19,128.6724909,119.3778603,127.8678703,181.6940242,-0.172401393,0.108909801,1051.900488,284.2,125.2,,33.72963892001612,129.30388712780726,120.83429776835058,128.85489339913994,-0.397255779002696,0.108854460786363,1045.4092807014833,289.50164321424734
0,0,0,False,0.23285696602658845,0.7671430339734115,False,0.26714303397341155,0.2634532405792313,3_2_0_0,14.62355254,2.433388417,1.639075702,0.249634484,ETI,combo_001,20,121.9075184,114.2098027,118.9635266,161.6408959,-0.176090241,0.115766197,760.9502481,344.1,152.3,,23.969109645234383,120.15847691999183,113.291344826271,116.25929374433754,-0.41015240555853527,0.11567621154028053,761.8061094637626,340.62718406357976
0,0,0,False,0.293171336060027,0.706828663939973,False,0.206828663939973,0.2771694947917222,3_2_3_0,14.90207674,2.393566447,2.745801424,0.09430566,ETI,combo_001,21,123.8317953,115.4377292,123.3199038,165.4671566,-0.487421365,0.110889635,791.2097597,348.6,155.2,,40.91814353324928,124.1115563818341,115.43489936536176,121.88426224526096,-0.3349561052741468,0.11449564872881321,796.513296494554,344.35680304912717
0,0,0,False,0.06966094857887128,0.9303390514211287,False,0.4303390514211287,0.056820319638612345,2_0_2_3,13.19847239,1.461120901,2.121686619,22.8475716,ETI,combo_001,22,137.8804519,129.0650826,134.0852659,209.9820432,-0.497874166,0.111222915,1374.842575,264.6,102.4,,28.00302226110395,140.7704456963303,129.87351384061313,136.15748687919486,-0.3619147600024656,0.11165985472689029,1400.3570340531992,254.18020840403128
0,0,0,False,0.26066467441967234,0.7393353255803277,False,0.23933532558032766,0.3338933483146959,2_3_2_1,13.45750184,2.592039563,2.315864586,11.28892172,ETI,combo_001,23,120.228863,111.7351494,118.5145194,154.3928229,-0.177243073,0.113361222,694.0744422,355.9,132.3,,31.16575192728584,119.91359177382643,111.40346891738207,118.86674234007131,-0.43440294153542014,0.10831563060387253,697.2545088478023,362.4613380669879
0,0,0,False,0.0019616934066561953,0.9980383065933438,False,0.4980383065933438,0.1700338051746618,1_0_0_0,12.38042866,1.451160741,1.313559748,0.146825804,ETI,combo_001,24,135.3784733,128.0530249,130.3009519,202.167333,-0.503708319,0.112641563,1402.684714,239.4,91.6,,16.26243275076158,137.02608580412505,128.9394739514693,130.29475681884418,-0.38260168716018744,0.11315273039674012,1409.1788628869624,238.68871027043053
1,1,1,False,0.9996753184281033,0.00032468157189669,False,0.4996753184281033,0.2024739525452159,3_0_0_2,15.63504525,1.379136971,1.480843839,20.81970087,ETI,combo_001,25,123.319181,109.3668989,119.5363414,623.3387258,-0.191874234,0.102583366,1495.030216,171.200001,102.3,,23.153060430948713,140.6847368277298,131.5673662752544,133.6721988134915,-0.25730843646288176,0.11790513688545651,1519.1419195218982,253.4800874078481
0,0,0,False,0.25309316367270185,0.7469068363272982,False,0.24690683632729815,0.3311377678802834,1_2_0_1,12.21980399,2.281497023,1.2,7.911698289,ETI,combo_001,26,118.4616501,110.9127481,108.5986688,160.607642,-0.492498888,0.113771913,786.6348253,310.9,109.3,,14.663764788,122.15398418083129,112.7265370759071,114.8399398302854,-0.4199508708815562,0.11124171082170084,800.8660302015427,310.4811270485022
0,0,0,False,0.004799857406396768,0.9952001425936032,False,0.49520014259360323,0.08636271714607997,1_1_3_2,12.75712505,1.530503559,2.837921421,22.31093137,ETI,combo_001,27,140.5068798,129.7048365,137.3001293,206.4664956,-0.498304633,0.108818914,1349.898592,268.8,97.0,,36.2037184497707,139.49051634290586,128.75174214740701,136.55231383290712,-0.3960655298495485,0.10800970140490512,1319.3252639225207,271.80555179561196
1,1,1,False,0.9999701958329297,2.9804167070324183e-05,False,0.4999701958329297,0.050606775631678404,1_0_2_3,12.30485762,1.214186604,2.416089212,24.12369221,ETI,combo_001,28,120.0641872,102.2303714,116.0390656,573.838219,-0.216084651,0.093075609,1674.727971,133.300001,86.1,,29.729633750877998,153.52292201163755,133.88370115312878,143.202961791944,-0.3433514643578546,0.11283304984091784,1676.2754274074314,262.5318428090123
1,1,1,False,0.9999931616088134,6.838391186647641e-06,False,0.49999316160881335,0.14586638483788186,1_0_1_1,12.92913101,1.200930259,2.042271595,10.28808177,ETI,combo_001,29,118.91894,101.4152705,113.8471016,687.7833453,-0.203833494,0.093426761,1760.032955,128.500001,81.6,,26.40479700975666,153.4369436944286,133.81221192590795,142.32377221678456,-0.3209804668850094,0.11470866077529794,1717.8586522846567,244.8683902482516
0,0,0,False,8.333524203862908e-05,0.9999166647579614,False,0.49991666475796137,0.15624868348259716,1_0_2_0,12.72625237,1.478698659,2.136225419,5.013696117,ETI,combo_001,30,139.9672219,129.5725131,135.5075955,202.8042662,-0.500975981,0.110307988,1399.09162,247.3,94.1,,27.18614380140299,139.74365572093996,129.12474182381266,135.6968074931528,-0.42490823593252985,0.11054370528118287,1399.3560493061743,251.2212359810004
0,0,0,False,0.0005004225170068821,0.9994995774829931,False,0.4994995774829931,0.13512858804121444,1_1_1_3,12.48968121,1.65853431,1.6786106,28.0990017,ETI,combo_001,31,133.2529062,126.1137635,130.6186557,190.5235579,-0.494677424,0.111365092,1142.369311,264.9,112.3,,20.96531126972683,132.01864145258534,124.55259516723292,128.45651366791927,-0.44565601428371016,0.1104205316155207,1130.9398485058905,259.4584804438629
0,0,0,False,0.3627263332363668,0.6372736667636332,False,0.13727366676363317,0.2821621094617264,1_3_2_0,12.59646442,2.779203713,2.467661829,0.456843482,ETI,combo_001,32,118.5720215,109.9092169,116.6232328,147.7749205,-0.176604796,0.111585332,629.2225015,377.3,154.9,,31.083814429590625,117.45314183112066,109.02361228258994,115.54015010078434,-0.4402078141874064,0.10867754782984343,622.4854253238514,377.7831642275388
0,0,0,False,0.0006649752600651482,0.9993350247399349,False,0.49933502473993485,0.12711077189733314,2_1_0_0,13.59015313,1.501512065,1.447954045,2.04826547,ETI,combo_001,33,135.7240892,128.5528372,131.3544061,201.9387965,-0.167427616,0.113634816,1374.151635,242.4,97.2,,19.677917196752908,136.01884793198957,128.44099510180172,130.85429131035858,-0.3635347759540154,0.11314855456392268,1373.6717893387365,241.94436817044817
0,0,0,False,0.0023013074118125587,0.9976986925881874,False,0.49769869258818744,0.12309455139212774,2_1_1_0,13.00527803,1.727866034,1.985786039,1.732489253,ETI,combo_001,34,130.8606287,123.1317249,129.606657,188.1894146,-0.496930479,0.109268691,1165.750455,263.5,112.5,,25.82569954528742,131.55322641482633,123.70648391218198,130.19860628733932,-0.425188760338945,0.10976002942469273,1168.253300196183,262.56128608514217
0,0,0,False,0.006243085932624126,0.9937569140673759,False,0.4937569140673759,0.24939047305241596,0_0_0_2,11.28318555,1.35462068,1.610089625,15.66181976,ETI,combo_001,35,144.3751341,131.0303731,134.9232834,205.8155927,-0.515159906,0.111606002,1508.412612,251.5,84.3,,18.16693999100492,142.33469696324153,130.6080737877247,134.2484554893011,-0.46851533086118224,0.1123349003623291,1502.1210201562521,245.62768075530207
0,0,0,False,9.80502636593883e-06,0.9999901949736341,False,0.49999019497363406,0.15189913374545583,2_1_0_0,13.28419466,1.739597821,1.563146092,0.639091823,ETI,combo_001,36,131.2136214,124.3456056,129.3294011,187.035611,-0.494149595,0.111389002,1158.988633,263.5,113.3,,20.76513696814627,129.21917149272682,122.96233691604186,126.31450621780317,-0.37841884010395666,0.11041911071546166,1156.0795094780335,256.60175420864766
1,1,1,False,0.9999885215909217,1.1478409078335972e-05,False,0.49998852159092166,0.10437426842009714,2_0_1_0,14.22952623,1.287640737,1.787067237,6.229099074,ETI,combo_001,37,121.5992608,105.4636897,118.2500353,790.7929896,-0.19074827,0.097624115,1652.554364,145.400001,87.8,,25.429120123665125,147.2233731438679,132.5336324789036,139.07961192264054,-0.2914344157707294,0.11490633065902806,1620.2921334719736,238.87591023240014
1,1,1,False,0.999987565334095,1.2434665904947906e-05,False,0.49998756533409505,0.09749836405931425,2_0_1_0,14.1017874,1.341482752,2.095596936,2.950140069,ETI,combo_001,38,120.5991325,105.0478561,117.9771069,787.9494829,-0.47018333,0.100954274,1574.540059,159.500001,91.3,,29.551662467563407,146.4674806824689,132.13467759905691,139.30531978433714,-0.30945906642207094,0.11422747508483785,1561.3015726054377,244.99448609770218
0,0,0,False,0.3640347786694349,0.6359652213305651,False,0.1359652213305651,0.05364132422883514,2_0_2_1,13.35065068,1.430194005,2.296082029,9.077405733,ETI,combo_001,39,145.0149576,131.1597196,139.1000703,209.9843995,-0.494992756,0.111517761,1467.622395,246.5,93.3,,30.654189101804626,142.47079595801637,130.54451696538504,137.5837754473539,-0.3647356836372555,0.11157987902943034,1460.5786212531796,254.2145063031084
0,0,0,False,5.359886813494086e-06,0.9999946401131865,False,0.4999946401131865,0.17040968178779034,0_1_1_1,11.4589023,1.551103938,2.025864351,8.376097639,ETI,combo_001,40,135.1740172,127.0168559,132.218416,194.1976058,-0.505656481,0.109239106,1301.501165,246.9,99.5,,23.214181671161906,136.83989500200263,127.02933880246928,133.41432372013358,-0.4873883575353434,0.11000823611628274,1308.636185620328,256.45076946515115
1,1,1,False,0.9994953945204088,0.0005046054795911914,False,0.4994953945204088,0.05298938758745848,1_0_2_0,12.09571751,1.328031224,2.548387905,4.06959172,ETI,combo_001,41,127.9935738,113.6711892,126.4988497,665.8329814,-0.178496748,0.101755258,1572.552316,174.700001,85.6,,30.824580204780712,147.73148618625945,132.0304437230055,140.51605222807848,-0.4000832629751472,0.11098874034131735,1556.8629739896048,259.9940439873998
0,0,0,False,0.12312098636539304,0.876879013634607,False,0.37687901363460696,0.2776402865428832,1_3_1_1,11.97173635,2.565646493,1.740496388,12.01757663,ETI,combo_001,42,118.7551794,109.9631066,114.8088014,151.6153983,-0.490554284,0.113198274,682.0241471,345.2,141.8,,20.836763875263305,118.56710272581465,109.97095382521874,113.6879755137581,-0.4226838985064698,0.1134705506926907,685.1659937025178,349.6251758919975
0,0,0,False,0.046718265044319196,0.9532817349556808,False,0.4532817349556808,0.1957251786003353,2_2_1_2,13.84883992,2.334902569,1.831013949,16.44410094,ETI,combo_001,43,121.5448532,112.9072987,118.6654266,162.8231479,-0.487830693,0.114168358,798.6030825,324.6,143.8,,25.357419070988044,122.47726038368053,113.7193866382695,120.2247284723024,-0.32818402997699825,0.1135252705189062,795.2069570749022,331.2572100338293
0,0,0,False,2.7255050099483924e-05,0.9999727449499005,False,0.4999727449499005,0.20278743549575817,3_1_0_2,14.52152191,1.600683947,1.228783184,18.16845963,ETI,combo_001,44,132.1120744,126.575296,127.0278629,197.06383,-0.17011568,0.11378632,1277.338185,249.1,103.5,,17.843801929095562,132.47225110209305,126.78402105149435,127.08796760438027,-0.3449524648324237,0.1152792443562842,1279.5482319318444,258.7941247220042
0,0,0,False,7.300540755750262e-05,0.9999269945924425,False,0.4999269945924425,0.0970435668201716,1_1_1_0,12.35701602,1.54475398,1.920165113,1.166156237,ETI,combo_001,45,134.5168123,126.5414066,131.6639061,197.0939563,-0.501871474,0.109592601,1319.358642,246.8,101.2,,23.72751106238611,136.43002297044694,127.36815806765715,132.81700793493061,-0.45045084886259257,0.11007245926019849,1320.6215615617382,250.07706310988635
0,0,0,False,0.23291423968464642,0.7670857603153536,False,0.2670857603153536,0.25610967743512275,0_2_2_0,11.41183321,2.481094929,2.509214957,4.468702623,ETI,combo_001,46,121.0833183,111.3644277,118.917445,154.9185571,-0.492485628,0.110522753,709.3797956,339.5,114.7,,28.634742577321322,120.84243740713,110.73580019649683,119.3369438442729,-0.47593364235583935,0.11020298768643179,698.3345658742207,341.9197882286083
0,0,0,False,0.06743468060483337,0.9325653193951666,False,0.4325653193951666,0.1650491268331229,1_1_2_0,12.85891605,1.982615911,2.165518116,2.369970241,ETI,combo_001,47,127.2226426,117.8163342,125.7453764,176.2665006,-0.493438715,0.10900341,985.987459,289.6,125.6,,27.846215658398158,127.18051211395151,118.49411421609757,126.46089736012237,-0.42115648436369046,0.10999662453892352,981.0694834591206,286.76354160691915
0,0,0,False,0.013104922447155332,0.9868950775528447,False,0.48689507755284467,0.11849939888399455,1_2_2_0,11.91172733,2.197715698,2.27665003,0.03099692,ETI,combo_001,48,125.4794822,115.9640749,123.696579,166.4296602,-0.491168612,0.108729852,838.103812,313.3,132.9,,27.11883438319632,124.20878101991566,113.88289375152262,121.89632063200702,-0.45433431190509244,0.10985300898705908,839.4892117179232,307.12867451517525
0,0,0,False,1.4140194366518699e-05,0.9999858598056335,False,0.4999858598056335,0.18911945169316347,1_1_2_0,11.84709055,1.844776281,2.20888605,5.321620453,ETI,combo_001,49,130.2486697,121.5177486,129.1981475,180.1714856,-0.496008237,0.108604612,1063.872438,273.2,115.4,,26.168873048981826,129.0253318815657,120.18082622112466,127.23901229357782,-0.4694038495076861,0.10751063241608495,1058.0324268451466,274.6795548926244
1,1,1,False,0.9999988731883604,1.1268116395513061e-06,False,0.49999887318836045,0.13936588068664296,2_0_0_1,14.34698268,1.259593513,1.530310136,8.56371923,ETI,combo_001,50,119.9519021,103.7471295,114.6604385,538.1958972,-0.203547342,0.097719549,1684.56382,140.200001,87.5,,21.955333016220443,147.20278510886476,132.53479831810225,136.29907373862613,-0.2831843905054842,0.11731347625866316,1642.7764952776974,235.88775886164547
0,0,0,False,0.3672620552641206,0.6327379447358794,False,0.1327379447358794,0.2356921467806825,0_3_1_3,10.76713335,2.65734778,1.708659771,27.2075438,ETI,combo_001,51,116.2673587,107.706075,111.6650804,144.9339801,-0.489517303,0.113012896,609.6769197,356.2,120.6,,18.39736760413746,117.4347018870788,107.92851901724664,111.47278653811519,-0.46314265848772107,0.11220196555053863,599.7248053215641,353.3692500013969
0,0,0,False,0.0002523292636169572,0.999747670736383,False,0.49974767073638304,0.16415484760549962,1_1_0_0,12.64840794,1.950624787,1.586906288,2.631555019,ETI,combo_001,52,127.1701666,118.3939661,123.6960732,175.5125165,-0.492224256,0.110157166,995.5813093,281.9,122.5,,20.071838093175128,125.16430263147086,117.91074896212415,121.85874843692726,-0.39654718150077983,0.1103788445456448,990.2276717597151,275.64582119047515
0,0,0,False,0.00019719318970601307,0.999802806810294,False,0.499802806810294,0.057346255491119255,1_1_1_0,12.97830343,1.509045457,1.927776525,0.350262839,ETI,combo_001,53,136.3677307,128.2742501,132.7412609,201.8713448,-0.498151284,0.110796337,1360.977366,248.9,95.7,,25.01926868668098,138.01849124279073,128.4186047860594,134.0105456771781,-0.3868876027268063,0.11097897960454466,1365.0060707746752,246.31133878457564
1,1,1,False,0.9999980463896918,1.9536103081918554e-06,False,0.4999980463896918,0.1442310504665802,2_0_3_1,13.94898428,1.273556292,2.652977911,14.97391443,ETI,combo_001,54,118.6686711,101.5547449,116.3554877,789.0604078,-0.200362716,0.097396175,1675.920468,141.600001,86.8,,37.00634717572623,152.70528676002985,133.5347264549899,144.9064591629491,-0.3206910614556386,0.11357523528180531,1659.809056392961,255.6611353841305
1,1,1,False,0.9993562147062676,0.0006437852937324351,False,0.49935621470626756,0.10996929426142105,1_0_0_3,12.53373158,1.247558002,1.401437673,24.98180722,ETI,combo_001,55,122.9402947,106.541116,114.712342,647.5336324,-0.458771669,0.099288215,1619.206972,142.700001,88.5,,17.565243619481812,147.65087719912324,132.96974643156727,136.50641658364086,-0.31234780549138197,0.11508384054474118,1615.031137419556,240.2512712397995
0,0,0,False,0.3488716848523836,0.6511283151476164,False,0.15112831514761638,0.31021662593018795,2_3_1_0,13.0687814,2.954513614,1.805063186,7.397919162,ETI,combo_001,56,113.6902564,106.0681158,109.8411889,141.7921046,-0.488240839,0.117323029,585.3439461,394.5,162.9,,23.58997619102154,114.44381330366717,107.1015933522411,111.97478330035456,-0.3721303165344691,0.12085942762778423,581.5167587946443,391.77601175307694
0,0,0,False,0.1657746603331134,0.8342253396668866,False,0.3342253396668866,0.2535921713239621,0_2_3_0,10.36767759,2.101450004,2.744200514,1.388242365,ETI,combo_001,57,125.6257263,114.7994426,123.7868328,167.5242308,-0.498403245,0.106988465,859.83201,296.2,121.8,,28.45098617146428,125.9216345162507,115.35696813066959,125.77581569356943,-0.5071573993424194,0.1057314679792679,865.7793678603241,296.42468369177766
1,1,1,False,0.9999625958189426,3.7404181057354435e-05,False,0.49996259581894265,0.1330158179551797,2_0_1_0,13.78643865,1.365638359,2.052447613,6.79220526,ETI,combo_001,58,123.9668897,108.6053277,121.4010437,780.1174093,-0.186819058,0.100619216,1541.077717,167.700001,90.7,,28.29594309896344,144.1483168282463,131.58256320215753,137.45441831060353,-0.3130159105671827,0.11387263175261483,1533.713856833799,245.587093665289
0,0,0,False,0.31614782261016217,0.6838521773898378,False,0.18385217738983783,0.443943981204943,3_3_0_2,15.22528558,2.823602269,1.291640337,17.63303486,ETI,combo_001,59,116.2213977,110.3106041,111.0514035,149.0078979,-0.178870983,0.133557641,631.0933129,378.9,165.3,,19.66559299747244,114.78071708850999,109.61028814900413,109.51112909303184,-0.3355563048407091,0.13743601333480576,629.521806121604,382.349590687679
1,1,1,False,0.9934152839949775,0.006584716005022528,False,0.49341528399497747,0.2512626115231145,2_0_1_3,13.39675472,1.033479274,1.949136948,29.04013412,ETI,combo_001,60,117.7829599,99.88157327,113.3275614,759.2307683,-0.226818385,0.090432111,1994.370793,112.100001,80.8,,26.112109608045397,160.1512210627999,135.23872830566907,147.65903881991773,-0.3113531594243164,0.1122479326299879,1894.8865167584281,252.11209338917564
1,1,1,False,0.9874224561795018,0.01257754382049825,False,0.48742245617950175,0.05752487384698137,3_0_0_0,14.535,1.0,1.227,0.594,ETI,combo_001,1,115.0,96.9,107.0,668.0,-0.432,0.0908,2140.0,108.0,76.7,Itr_1,17.834445000000002,157.90271210083552,133.16048827461526,141.84379938688392,-0.27934765538865697,0.11399756712334898,1946.163836016156,223.50760537925456
0,0,0,False,0.3325280821351271,0.6674719178648729,False,0.16747191786487292,0.13770298148954915,1_3_2_3,12.105,2.997,2.207,22.8,ETI,combo_001,2,114.0,106.0,111.0,139.0,-0.488,0.115,570.0,398.0,161.0,,26.715735,114.06508323296632,105.90938375792118,110.45128873178018,-0.4849774900588417,0.11631910095583213,550.9061998489035,402.0224553315467
0,0,0,False,0.3467455400476638,0.6532544599523362,False,0.15325445995233622,0.13770298148954915,1_3_2_3,12.355,2.995,2.432,24.0,ETI,combo_001,3,114.0,106.0,111.0,139.0,-0.487,0.116,546.0,409.0,135.0,,30.04736,114.78632000876178,106.18740126372809,112.41786572029291,-0.4437477585711249,0.11531652583302943,574.2817296769377,400.03202011835924
