discrete_combo_id,B_Barrier_Type,D_Barrier_Outer_Type,n_total,n_notp,n_tp,notp_ratio,tp_ratio,notp_tmax_min,notp_tmax_mean,notp_tmax_max
combo_001,Si1,PU,92,44,48,0.4782608695652174,0.5217391304347826,212.714978,275.8443962,307.4379503
combo_002,Si1,Si1,74,37,37,0.5,0.5,223.556,276.70128924864866,320.7654914
