bin_label,bin_mid,n,error_rate,is_boundary_bin
0.0-0.2,0.1,87,0.05747126436781609,False
0.2-0.4,0.30000000000000004,45,0.15555555555555556,False
0.4-0.6,0.5,44,0.5,True
0.6-0.8,0.7000000000000001,46,0.17391304347826086,False
0.8-1.0,0.9,87,0.05747126436781609,False
