TP_NoTP,actual_label,oof_predicted_label,oof_is_error,oof_p_tp,oof_p_notp,is_boundary_band,ptp_distance_from_boundary,local_nn_dist,coverage_cell_key,A_Cell_D,C_Barrier_Thx,E_Barrier_Outer_Thx,F_ThermalResin_Thx,B_Barrier_Type,D_Barrier_Outer_Type,discrete_combo_id,Eval#,MaxT_TB,MaxT_Adj,MaxT_Adj_Y,MaxT_Adj_Z,Max_Power,Time_MaxT,Time_Max_Power,CellD_x_Resin,Barrier_x_Outer,oof_tmax_pred
1.0,1,1,False,0.9991810444738576,0.0008189555261424175,False,0.4991810444738576,0.16019585167819164,1_0_1_2,15.2531209,0.318545961,2.013664799,1.761156763,Si1,Si1,combo_002,12.0,314.2407,563.3429,-0.002605246,0.03089078,1450.531,,,26.863137029891647,0.6414447885293267,349.9729933450641
1.0,1,1,False,0.7551085767138375,0.24489142328616254,False,0.25510857671383746,0.06251876238539773,0_0_3_1,13.49089893,0.514234953,2.940748709,1.493713682,Si1,Si1,combo_002,13.0,303.5836,871.2251,-0.008859308,0.01935923,1308.564,,,20.151540314220163,1.5122357741574257,295.2510575155306
1.0,1,1,False,0.9936306938553798,0.006369306144620168,False,0.49363069385537983,0.20204709435460916,1_0_3_3,14.84680003,0.558711947,2.934318749,2.046469012,Si1,Si1,combo_002,14.0,312.7613927,856.6004366,-0.00760242,0.02135918,1326.188874,,,30.383516188755674,1.6394389413723944,330.527920669039
1.0,1,1,False,0.998619667211301,0.0013803327886989791,False,0.498619667211301,0.20408973612526327,3_0_3_1,18.98046835,0.425420193,2.746541781,1.153626705,Si1,Si1,combo_002,15.0,314.2152,932.0463,-0.000465362,0.02931779,1479.887,,,21.896375161967285,1.1684343345555837,360.2716232665825
1.0,1,1,False,0.998417957145989,0.0015820428540109788,False,0.498417957145989,0.11401412060036484,1_0_3_3,14.6559965,0.388034242,2.795653036,2.38565829,Si1,Si1,combo_002,16.0,311.6638,562.2603,-0.004644249,0.01893424,1376.026,,,34.964199548435985,1.0848091067192587,316.90327986949546
1.0,1,1,False,0.9866156973520219,0.013384302647978075,False,0.4866156973520219,0.13496852903648526,1_0_0_0,14.03534867,0.362211251,1.238204977,0.722295272,Si1,Si1,combo_002,17.0,308.0811,609.957,-0.002392136,0.02904737,1441.175,,,10.137665985212488,0.4484917737135963,309.96150045972024
1.0,1,1,False,0.9988718940664967,0.0011281059335033206,False,0.4988718940664967,0.23089834245896126,0_0_0_2,13.74962758,0.454414648,1.133387629,1.655306154,Si1,Si1,combo_002,18.0,313.4154,705.3342,-0.002342135,0.02509431,1429.034,,,22.759843148382128,0.5150279404795896,328.4070890600638
0.0,0,0,False,0.000387672841497988,0.999612327158502,False,0.499612327158502,0.36517304819566015,2_3_2_2,16.94755646,1.765520856,2.139781437,1.688492175,Si1,Si1,combo_002,19.0,248.2692,244.1401,-0.000414539,0.05231596,1101.283,,,28.615816468080702,3.77782875430515,238.60716219717148
1.0,1,1,False,0.9629520100851323,0.037047989914867685,False,0.4629520100851323,0.18267392913304936,1_1_2_2,14.94408592,0.704220033,2.370926716,1.831402762,Si1,Si1,combo_002,20.0,314.5102,896.2173,-0.009840208,0.01712925,1305.742,,,27.36864022945331,1.6696540901821018,315.24179431933436
1.0,1,1,False,0.9961586050874303,0.00384139491256974,False,0.49615860508743026,0.16996915923373015,2_0_3_1,17.31380517,0.572657225,2.6781643,1.19229495,Si1,Si1,combo_002,21.0,308.6057,856.6134,-0.002965867,0.01906629,1374.88,,,20.643162469474888,1.5336701361320677,330.79836589120634
1.0,1,0,True,0.47331217713185225,0.5266878228681477,True,0.026687822868147748,0.14462892637448135,0_0_2_0,12.10878406,0.403154262,2.29968358,0.886933679,Si1,Si1,combo_002,22.0,292.1919,808.9561,-0.00557782,0.03376049,1349.874,,,10.739688394552356,0.9271272365284179,287.77073250160294
0.0,0,0,False,0.08207168538376663,0.9179283146162334,False,0.41792831461623337,0.23072411023019454,0_1_1_2,12.2244285,0.802911918,1.798230703,1.510630384,Si1,Si1,combo_002,23.0,272.3423,292.6169,-0.004446911,0.05228855,1265.265,,,18.466593119135542,1.4438208627522182,273.73241686593343
0.0,0,0,False,0.00023334829302257276,0.9997666517069774,False,0.4997666517069774,0.37390560759568126,1_3_0_2,14.45448597,1.659296555,1.176609765,1.722313775,Si1,Si1,combo_002,24.0,247.7642,243.5607,-0.007396457,0.05226371,1102.261,,,24.895160296675236,1.9523445296438597,247.05915764798277
1.0,1,1,False,0.9698762810902508,0.030123718909749186,False,0.4698762810902508,0.20939901429409755,2_0_3_1,16.60077623,0.330428957,2.979344658,1.038177171,Si1,Si1,combo_002,25.0,307.6193,632.0267,-0.002029348,0.02881673,1419.941,,,17.234546902865446,0.9844617478864618,329.4042171706786
0.0,0,0,False,0.000945716322462431,0.9990542836775376,False,0.49905428367753757,0.22212184910275434,0_2_3_3,12.65653163,1.207359029,2.537372765,2.289549832,Si1,Si1,combo_002,26.0,253.3885,257.1641,-0.006452528,0.05231738,1126.851,,,28.977759867169187,3.0635199177614454,253.32695651468543
1.0,1,1,False,0.9993186647327548,0.0006813352672452311,False,0.49931866473275477,0.10090413559730925,3_0_0_3,19.37542085,0.451426464,1.531075622,2.197039373,Si1,Si1,combo_002,27.0,321.5915,703.4329,-0.002376178,0.03184078,1523.726,,,42.56856247589513,0.6911680541560606,394.39986802263417
1.0,1,1,False,0.9994919904651169,0.0005080095348830582,False,0.49949199046511694,0.16607452044128682,3_0_3_2,19.53632204,0.503631177,2.720565066,1.987705996,Si1,Si1,combo_002,28.0,313.9197,595.1368,-0.00239629,0.02252513,1465.215,,,38.83246445869496,1.3701613862946627,392.9643473098663
0.0,0,0,False,0.017326997300642688,0.9826730026993573,False,0.4826730026993573,0.33753718228823854,2_3_2_3,17.55485664,1.927287788,2.30289886,2.358034251,Si1,Si1,combo_002,29.0,245.9010886,240.4765848,-0.004726937,0.05198329,1081.920726,,,41.39495322851477,4.438348849877121,255.45400234397093
0.0,0,0,False,0.0004521092427012263,0.9995478907572988,False,0.4995478907572988,0.17977079847876518,2_1_2_0,16.19381065,1.081047911,2.123741577,0.946872721,Si1,Si1,combo_002,30.0,268.5126,273.3244,-0.004352648,0.05231589,1218.421,,,15.333477553524277,2.295866395319696,263.8448342644169
1.0,1,1,False,0.9995788373836376,0.0004211626163623805,False,0.4995788373836376,0.23047153053246275,3_0_2_3,19.3339357,0.379760203,2.244487163,2.233841509,Si1,PU,combo_001,31.0,319.7139,577.3182,-0.003319389,0.03366809,1515.628,,,43.188948098996974,0.8523669006517741,400.60509307924053
1.0,1,1,False,0.9994506106334029,0.0005493893665970973,False,0.4994506106334029,0.17547362851257034,1_0_1_1,15.76814452,0.58992529,1.849159101,1.375890969,Si1,PU,combo_001,32.0,309.6729,708.7055,-0.002695375,0.02425838,1397.745,,,21.69524764295484,1.0908657189135644,336.6041392871488
1.0,1,1,False,0.9996402987339934,0.0003597012660065957,False,0.4996402987339934,0.17547362851257034,1_0_1_1,15.0600743,0.371841214,1.722946044,1.266081887,Si1,PU,combo_001,33.0,312.7722,652.7956,-0.005510278,0.03122491,1450.865,,,19.067287288104204,0.6406623486574573,344.1739657216247
1.0,1,1,False,0.9999061855648961,9.381443510392273e-05,False,0.4999061855648961,0.10090413559730925,3_0_0_3,19.17589525,0.48143976,1.383919543,2.311352583,Si1,PU,combo_001,34.0,321.7915,542.9315,-0.002351237,0.03620906,1515.397,,,44.322255017424936,0.6662738926412297,342.7253545376169
0.0,0,0,False,0.00037809632408425387,0.9996219036759157,False,0.49962190367591575,0.27436844305657476,3_2_2_0,18.44334666,1.539945902,2.449101948,0.767896213,Si1,PU,combo_001,35.0,256.4960456,251.72138,-0.007682874,0.051960224,1174.276157,,,14.162576055260198,3.771484508402817,252.4148098481287
0.0,0,0,False,0.0007321359619254508,0.9992678640380745,False,0.49926786403807455,0.28610651603858034,1_3_3_3,15.58433078,1.604103507,2.555810992,2.433815596,Si1,PU,combo_001,36.0,256.2285651,252.9201709,-0.006467791,0.052071162,1116.162572,,,37.92938730558684,4.099785375496349,257.13306843163787
1.0,1,1,False,0.973928447014714,0.026071552985285962,False,0.47392844701471404,0.19391274156231067,0_1_0_3,13.41038755,0.970650147,1.343472983,2.468896015,Si1,PU,combo_001,37.0,298.0658904,891.7861117,-0.006196085,0.042720377,1274.694509,,,33.10885238180061,1.3040422484394785,298.9945092128671
0.0,0,0,False,0.24355684306345893,0.7564431569365411,False,0.2564431569365411,0.051156397347978895,3_2_3_3,18.38118458,1.274950167,2.998720407,2.499282949,Si1,PU,combo_001,38.0,307.4379503,320.9531954,-0.00045,0.051871632,1228.938748,,,45.93978120321572,3.823219083690958,306.74783522053366
1.0,1,1,False,0.9994322378067864,0.000567762193213639,False,0.49943223780678636,0.11401412060036484,0_0_3_3,13.9146868,0.396790621,2.898239833,2.462401239,Si1,PU,combo_001,39.0,312.1656982,639.5998436,-0.00372589,0.032178139,1387.629709,,,34.263542016616945,1.1499943831430062,335.91143333627053
0.0,0,0,False,0.00821982641411978,0.9917801735858802,False,0.4917801735858802,0.0962162301684831,1_1_3_1,15.68552034,0.936078738,2.706971256,1.215077596,Si1,PU,combo_001,40.0,280.7776552,295.0692776,-0.006510796,0.052243185,1262.806178,,,19.0591243467363,2.533938237118755,286.1232398770405
1.0,1,1,False,0.9998789142168789,0.00012108578312108875,False,0.4998789142168789,0.1745002473957412,3_0_2_1,18.16369254,0.496766543,2.520782895,1.402209772,Si1,PU,combo_001,41.0,314.119188,917.6657859,-0.002224711,0.032480784,1453.797808,,,25.4693071751915,1.252240604402682,363.9464048315915
1.0,1,1,False,0.9716618429899881,0.028338157010011855,False,0.47166184298998814,0.05797588051207281,3_1_3_2,19.63960543,1.113164337,2.817524522,1.776142947,Si1,PU,combo_001,42.0,312.0382438,859.2695123,-0.003372882,0.01975545,1290.135767,,,34.882746666357406,3.1363678165133715,330.78934714771754
1.0,1,1,False,0.9996142332655609,0.00038576673443913023,False,0.49961423326556087,0.284485341714202,3_0_0_1,19.74448488,0.305565396,1.450814086,1.094086093,Si1,PU,combo_001,43.0,321.1947251,550.5630493,-0.001453386,0.04117927,1559.850358,,,21.602166320656778,0.4433185807109681,392.5033257604815
1.0,1,1,False,0.997192328408687,0.00280767159131301,False,0.497192328408687,0.06251876238539773,0_0_3_2,13.28849916,0.439730428,2.914858397,1.564995642,Si1,PU,combo_001,44.0,304.5407958,626.6395801,-0.004199813,0.024875812,1364.420802,,,20.796443274120662,1.281751930472204,309.37974606628893
1.0,1,1,False,0.9998776921602257,0.00012230783977429383,False,0.4998776921602257,0.1457992747206453,1_1_1_3,15.39254371,0.715208286,1.952780973,2.219546279,Si1,PU,combo_001,45.0,312.032937,712.188295,-0.007137608,0.016904862,1359.481083,,,34.16446311587535,1.3966451326327423,343.9917400366413
0.0,0,0,False,0.0003484509095414978,0.9996515490904585,False,0.4996515490904585,0.29680850176587364,1_3_2_2,14.19285056,1.711925514,2.071108986,1.912440758,Si1,PU,combo_001,47.0,242.5356839,238.2127148,-0.002419699,0.052125344,1074.028516,,,27.142985883147126,3.545584315408069,241.26651575762523
1.0,1,1,False,0.9999417967070485,5.8203292951475305e-05,False,0.4999417967070485,0.16367644657108177,3_0_3_3,18.806949,0.52360949,2.647771553,2.253565455,Si1,PU,combo_001,48.0,317.9576733,931.3848563,-0.002305119,0.029966544,1469.284763,,,42.38269058034679,1.386398312502838,388.5225791125613
1.0,1,1,False,0.9993092039807152,0.0006907960192847895,False,0.4993092039807152,0.20939901429409755,2_0_3_1,16.43995072,0.317421341,2.95683611,1.454101292,Si1,PU,combo_001,49.0,312.8938056,565.8491652,-0.002009244,0.035764541,1450.413946,,,23.905353582368328,0.9385628831534235,362.63962586306224
1.0,1,1,False,0.9996595706973039,0.00034042930269606586,False,0.49965957069730393,0.1737589271871564,2_0_3_3,17.42818251,0.342979567,2.877762321,2.481106205,Si1,PU,combo_001,51.0,318.5917066,648.1992662,-0.002132773,0.03881646,1475.584031,,,43.24117176743348,0.987013674785495,327.20947415710646
1.0,1,1,False,0.9999771859954762,2.2814004523752374e-05,False,0.49997718599547625,0.2161629607171272,3_0_2_3,18.06531948,0.586532814,2.199580405,2.001884226,Si1,PU,combo_001,55.0,315.6454717,656.5237794,-0.002212415,0.039380987,1442.389153,,,36.16467810466252,1.2901260845639095,345.10619293956097
1.0,1,1,False,0.999944130062886,5.58699371140392e-05,False,0.49994413006288596,0.21911748114848675,2_0_2_3,16.80539511,0.463012307,2.17703058,2.372647564,Si1,PU,combo_001,57.0,318.2038277,858.9704841,-0.002054925,0.032467815,1453.396542,,,39.87327976979901,1.007991951255348,377.55446710930227
1.0,1,1,False,0.9999097324517834,9.026754821661598e-05,False,0.4999097324517834,0.2947897725989792,3_0_1_1,19.9471627,0.62186667,1.888690875,1.050340014,Si1,PU,combo_001,58.0,312.4201128,692.3562183,-0.002447645,0.026924095,1482.121974,,,20.95130314957828,1.1745139050956361,366.22114539610465
1.0,1,1,False,0.8889367064882663,0.11106329351173372,False,0.3889367064882663,0.13496852903648526,0_0_0_0,13.68335434,0.35276901,1.468511263,0.643335527,Si1,PU,combo_001,59.0,305.4174671,557.8587944,-0.002996404,0.024970031,1429.357469,,,8.802987975451636,0.5180452644223595,306.5813322125824
1.0,1,1,False,0.9999694364324796,3.056356752040301e-05,False,0.4999694364324796,0.10506214331878654,2_0_1_2,16.87056968,0.413451255,2.026387788,1.842738096,Si1,PU,combo_001,60.0,318.0454703,897.6877473,-0.002063071,0.033421754,1472.973026,,,31.088041450558528,0.837812574065274,375.6360891324199
1.0,1,1,False,0.7637589648956009,0.2362410351043991,False,0.2637589648956009,0.258135540435977,0_1_3_3,12.96308161,0.838110934,2.849597858,2.450983463,Si1,PU,combo_001,46.0,292.4835198,882.0806704,-0.006613467,0.029918065,1256.008597,Itr_1,,31.772298655629417,2.3882791222927797,294.4035032213053
0.0,0,0,False,0.1212537627676511,0.8787462372323489,False,0.3787462372323489,0.18171200480898375,0_0_1_0,13.1239063,0.547659429,1.696203946,0.567925676,Si1,PU,combo_001,50.0,288.8643354,319.5670036,-0.004784216,0.052034768,1364.26726,,,7.453403357188159,0.9289420845339068,288.95917279678736
0.0,0,0,False,0.012150511358072436,0.9878494886419276,False,0.48784948864192756,0.2565882251198159,3_3_1_3,18.78138005,1.881554495,1.667161109,2.07016464,Si1,PU,combo_001,52.0,262.8411628,258.4785571,-0.001381154,0.051981532,1151.262718,,,38.88054886991143,3.136854478528135,264.42002742643757
0.0,0,0,False,7.726585761247406e-05,0.9999227341423875,False,0.4999227341423875,0.25147677558099,0_2_2_0,12.75205068,1.198319507,2.429543852,0.647733729,Si1,PU,combo_001,53.0,243.5700575,241.5717466,-0.005264071,0.052210705,1145.79268,,,8.259933339353386,2.911369790963521,239.62724808328937
0.0,0,0,False,0.00012076166672159161,0.9998792383332784,False,0.4998792383332784,0.17737474333072226,1_2_1_0,15.9985666,1.397432909,1.611685025,0.873635037,Si1,PU,combo_001,54.0,258.633114,255.5632158,-0.003517328,0.051993736,1176.469471,,,13.976908323537964,2.252221692877488,256.9169156206255
0.0,0,0,False,0.05534155300063048,0.9446584469993695,False,0.4446584469993695,0.32030164299528324,2_3_3_3,17.11016438,1.832971224,2.994408202,2.147021007,Si1,PU,combo_001,56.0,247.8322433,242.9064207,-0.005441852,0.052153448,1090.959253,,,36.735882357083135,5.488664067175579,262.11609245737395
1.0,1,1,False,0.9915374001197961,0.008462599880203925,False,0.4915374001197961,0.14564916476821457,3_1_1_1,19.48887372,1.07280418,1.913047099,1.421626858,Si1,Si1,combo_002,1.0,312.9253463,657.8628443,-0.005258789,0.020557085,1294.142068,,,27.705906312522373,2.0523249243440738,330.03711828685266
1.0,1,1,False,0.9746361114250703,0.02536388857492966,False,0.47463611142507034,0.08407328774643347,2_1_0_2,16.15998954,1.05771777,1.224707966,1.834446506,Si1,PU,combo_001,3.0,324.0583934,821.0070479,-0.005133047,0.014609441,1299.435835,,,29.64463634864955,1.2953953786987558,309.32721946823597
0.0,0,0,False,0.2059900209924308,0.7940099790075692,False,0.2940099790075692,0.11414930562576897,2_1_2_2,17.87451634,1.032736554,2.460078924,1.5422751,Si1,Si1,combo_002,4.0,312.1300466,333.4837263,-0.000438,0.052025067,1256.91049,,,27.56742147572513,2.540613430539788,306.65619595635155
1.0,1,1,False,0.9999171660867887,8.283391321128875e-05,False,0.4999171660867887,0.18611753827502273,3_1_0_1,19.61601396,1.051327636,1.167887765,1.375243117,Si1,PU,combo_001,5.0,308.73783,795.5817597,-0.002406251,0.036093769,1357.711572,,,26.97678818146591,1.2278326830907733,350.7553251043328
1.0,1,1,False,0.998885264848127,0.001114735151872992,False,0.498885264848127,0.17318872509129254,3_1_2_1,19.6863917,1.020742006,2.361074252,1.303241372,Si1,PU,combo_001,6.0,306.5708888,874.8059083,-0.002415049,0.024633497,1317.211614,,,25.656120128837415,2.41004766830143,337.7208204785902
0.0,0,0,False,0.0007029663910316231,0.9992970336089684,False,0.4992970336089684,0.15910620238528164,1_1_3_2,15.66787669,1.058210344,2.989506512,1.93405104,Si1,Si1,combo_002,7.0,275.8525072,288.8091117,-0.006503298,0.05221319,1198.014325,,,30.30247320688626,3.16352671445376,278.83771858988405
1.0,1,1,False,0.9126856039798668,0.08731439602013324,False,0.41268560397986676,0.08407328774643347,2_1_0_2,16.45363045,1.008649694,1.280895259,1.707004694,Si1,Si1,combo_002,8.0,311.079588,560.5963889,-0.007641624,0.025338017,1301.130906,,,28.086424411491333,1.2919746110364008,315.9068164511085
0.0,0,0,False,0.13749846716166303,0.862501532838337,False,0.36250153283833697,0.14474429167777617,2_1_3_2,16.44594853,1.039418783,2.638396516,1.751894624,Si1,PU,combo_001,9.0,294.7007925,311.8123484,-0.004421986,0.051927918,1249.818135,,,28.8115688162877,2.7423988957321597,308.49238202956946
1.0,1,0,True,0.17619330864602034,0.8238066913539797,False,0.32380669135397966,0.06875457739219755,0_1_1_3,12.17450815,0.954668269,2.0137605,2.448021916,Si1,Si1,combo_002,10.0,271.6831572,886.138147,-0.003837766,0.046348402,1216.264224,,,29.803462767720614,1.9224732507155746,271.94874781512766
1.0,1,1,False,0.6000398838205285,0.39996011617947147,False,0.10003988382052853,0.13100445199628066,1_1_1_2,15.91340396,1.072032294,1.739697257,1.910389502,Si1,PU,combo_001,11.0,316.412194,581.1649795,-0.02060031,0.026041902,1268.90539,,,30.400799866269228,1.8650116412872175,304.07175188353597
0.0,0,0,False,0.183019341119234,0.816980658880766,False,0.316980658880766,0.18267392913304936,1_1_2_2,15.25978249,1.001313411,2.469103847,1.867260402,Si1,PU,combo_001,12.0,302.7470088,327.0618502,-0.003351101,0.052264119,1250.319196,,,28.49398758670996,2.472346795152792,290.59421838755907
1.0,1,1,False,0.9925569049730711,0.007443095026928859,False,0.49255690497307114,0.18585509907514183,3_2_2_3,19.79022819,1.187194114,2.187146424,2.42816157,Si1,Si1,combo_002,14.0,314.3158915,673.0878788,-0.002428029,0.021852259,1284.530613,,,48.05387155248866,2.596567361028948,345.02679241973533
1.0,1,1,False,0.9822382872880553,0.01776171271194471,False,0.4822382872880553,0.20169097268485592,2_2_0_3,17.50806028,1.183185973,1.238193894,2.447746755,Si1,Si1,combo_002,15.0,327.4362129,664.1668643,-0.002999861,0.010713787,1273.627847,,,42.855297736714384,1.4650136472350488,314.7762373652296
1.0,1,1,False,0.996886470517893,0.0031135294821069692,False,0.49688647051789303,0.05797588051207281,3_1_3_2,19.36472206,1.07212326,2.7627171,1.832657491,Si1,PU,combo_001,16.0,311.2066824,625.5957549,-0.00237484,0.024223368,1290.580156,,,35.488902944391945,2.961973263709746,330.73048450070814
1.0,1,1,False,0.9997800855696823,0.00021991443031765812,False,0.49978008556968234,0.24184635103701818,3_1_1_3,19.42079795,0.871383295,1.900512871,2.492395438,Si1,Si1,combo_002,17.0,312.7725947,889.6352337,-0.00524007,0.03096405,1379.422525,,,48.40430821289975,1.6560751677218901,381.56031068214963
1.0,1,1,False,0.9879825984860418,0.012017401513958248,False,0.48798259848604175,0.05441330971149214,3_1_2_2,18.27718379,1.056774647,2.239840708,1.527581188,Si1,PU,combo_001,2.0,337.4758857,656.3098357,-0.004030015,0.011194488,1288.916264,Itr_2,,27.919882127222543,2.36700687353293,321.6864378387873
1.0,1,0,True,0.4795982290366041,0.5204017709633959,True,0.020401770963395904,0.10965008871565946,0_1_1_3,12.53581065,0.885879093,1.909329157,2.181687159,Si1,Si1,combo_002,13.0,279.3953433,532.026863,-0.004563679,0.037422166,1244.686509,,,27.349217122760443,1.6914347818416147,278.74065489189616
0.0,0,0,False,0.010278733902396198,0.9897212660976038,False,0.4897212660976038,0.20371592937737945,2_2_1_3,17.12711344,1.47384866,1.802604379,2.379817607,Si1,PU,combo_001,18.0,278.7939425,289.7898944,-0.004609305,0.052179721,1189.853694,,,40.75940612159834,2.656766048499282,284.19383636832464
0.0,0,0,False,0.07809777171064525,0.9219022282893548,False,0.42190222828935475,0.1315925568496823,2_2_2_3,16.17235204,1.248610739,2.155314859,2.471342702,Si1,PU,combo_001,1.0,288.9860162,305.9819531,-0.007508017,0.052280481,1210.333765,,,39.96742418822881,2.691149278873671,288.5978199331814
1.0,1,1,False,0.9823838307097503,0.017616169290249672,False,0.4823838307097503,0.15362296810707046,3_0_3_0,18.57622385,0.640512226,2.977544632,0.538406884,Si1,PU,combo_001,2.0,301.6187938,574.3403537,-0.002276277,0.03141263,1385.989332,,,10.001566799564985,1.9071537402566707,316.2876497503655
0.0,0,0,False,0.10417610195293037,0.8958238980470696,False,0.39582389804706963,0.09566646133248408,0_0_3_0,12.22053439,0.396077789,2.89705266,0.510498624,Si1,PU,combo_001,3.0,283.1548566,313.2823058,-0.004445449,0.052279966,1357.782011,,,6.238565990639679,1.1474582121893688,282.2099582554921
1.0,1,1,False,0.9927592101820437,0.0072407898179562835,False,0.4927592101820437,0.12198278204277335,3_1_3_0,19.81188328,0.745306681,2.673067517,0.595807313,Si1,PU,combo_001,4.0,303.0506776,566.3449226,-0.002430735,0.037433319,1383.566274,,,11.804064942526427,1.9922550791841809,317.54663887436044
0.0,0,0,False,0.36139349490593986,0.6386065050940601,False,0.13860650509406014,0.15462237995689757,2_2_2_3,17.5650182,1.196808624,2.523332595,2.131832183,Si1,PU,combo_001,5.0,303.9910284,320.0344705,-0.005589682,0.05199853,1232.796751,,,37.445671093740735,3.019946210916299,301.2061016568385
1.0,1,1,False,0.979866773604158,0.02013322639584203,False,0.47986677360415797,0.13769140456439508,3_0_3_0,18.54455506,0.637683672,2.687317617,0.506857123,Si1,PU,combo_001,6.0,302.8630017,865.765524,-0.00227232,0.026813376,1394.482982,,,9.399439825026692,1.7136585658388497,314.2711785791282
0.0,0,0,False,0.09963729120249809,0.9003627087975019,False,0.4003627087975019,0.1420870097455365,2_2_2_3,16.05829916,1.138745852,2.508241168,2.24787655,Si1,PU,combo_001,7.0,290.5135992,307.8111802,-0.004315382,0.052092293,1224.644834,,,36.0970741146487,2.856249225875635,289.9848436003113
0.0,0,0,False,0.21017252950355214,0.7898274704964479,False,0.28982747049644786,0.09566646133248408,0_0_3_0,12.14723223,0.440421288,2.820875121,0.67564776,Si1,PU,combo_001,8.0,281.5730928,309.9305221,-0.004417961,0.052118706,1347.673605,,,8.207250246399305,1.2423734540779758,282.4745871501089
1.0,1,1,False,0.9945100922191159,0.005489907780884096,False,0.4945100922191159,0.15746245997568128,3_2_0_1,19.95605371,1.151498521,1.281811962,1.052992431,Si1,Si1,combo_002,9.0,304.1286888,620.2596633,-0.002448756,0.031833831,1309.833857,,,21.01357350925947,1.476004578443108,327.9448744062721
