A_Cell_D,C_Barrier_Thx,E_Barrier_Outer_Thx,F_ThermalResin_Thx,B_Barrier_Type,D_Barrier_Outer_Type,discrete_combo_id,selected_model_kind,p_tp,p_notp,boundary_score,clf_uncertainty_raw,clf_uncertainty_scaled,tmax_pred_given_notp,tmax_std_given_notp,tmax_scaled,notp_window_score,local_sparsity,combo_priority,acq_boundary,acq_notp_high_tmax,acq_uncertainty_sparse
15.181523738916603,1.2658004119257371,1.8124151148672785,0.6636924393245746,A2,PU,combo_011,gp,0.5009696437967579,0.4990303562032421,0.9980607124064842,0.14274520146292444,0.765412061071025,287.8486782192925,11.153356385796508,0.4178203816417196,0.0,0.6787862848730782,0.9375,0.9147344343638293,0.4915168136567627,0.6412858771766996
12.888919250519507,1.0431420613993725,1.827250398408726,0.5353122958537432,A1,PU,combo_007,gp,0.4989184026607063,0.5010815973392937,0.9978368053214126,0.14589257562078614,0.7823820285495183,295.74356260395496,11.168783364696004,0.4826163351889269,0.0,0.6061885043965466,0.9375,0.9078904877592279,0.5297353753557976,0.6367598016454432
15.32486603986619,0.6037689622135423,2.8484528969938445,1.2726761419946557,A1,Si1,combo_008,gp,0.5017598648436268,0.4982401351563732,0.9964802703127464,0.14914066270235782,0.7998950185459265,280.04582842358377,10.905426868132164,0.35377978671156435,0.0,0.5803476175786598,0.9375,0.9064155848592522,0.43489715107840277,0.6317732843064193
14.23046505116707,1.1427717405664186,2.0960834551448615,1.049790465317396,A2,PU,combo_011,gp,0.49551399314778166,0.5044860068522183,0.9910279862955633,0.15567825324584833,0.8351443067926448,290.00434944132843,9.234240593995377,0.4355126954946557,0.0,0.560922665354797,0.9375,0.9059821876974935,0.47704124481542004,0.5952542271985298
12.928320939824395,1.0029666884904307,1.6987540529874448,0.9707927890561125,A1,PU,combo_007,gp,0.49545471031899346,0.5045452896810065,0.9909094206379869,0.15806610937864501,0.8480191157236588,296.48185727805867,9.482515130835228,0.48867576621749415,0.0,0.5295647652731764,0.9375,0.903844730210481,0.5130696936878274,0.6018820381231804
14.419169337974026,0.963274981067548,2.847979939230971,0.6612261832248469,A2,PU,combo_011,gp,0.49962867760247165,0.5003713223975284,0.9992573552049433,0.13743928994024793,0.7368037223520096,286.9140902076227,10.64290881956361,0.41014990561707004,0.0,0.6123147138774764,0.9375,0.902680060719121,0.47549097792795997,0.6072695140337463
12.334997593561503,0.9561278546744263,1.9703187592187974,1.3390768265703739,A1,Si1,combo_008,gp,0.49567465562169843,0.5043253443783016,0.9913493112433969,0.15404386759614114,0.8263320493578026,284.9583472647555,8.758896574311354,0.39409846994025516,0.0,0.5409315149780782,0.9375,0.9023026657531964,0.44231854969120976,0.5761035868452242
13.8784887630331,0.911131999617533,2.349003261621635,0.703316875777539,A1,Si1,combo_008,gp,0.5009874521822046,0.49901254781779536,0.9980250956355907,0.14714628217646844,0.7891417458282408,279.16773518577,10.220017317154468,0.34657298216886184,0.0,0.5368130878070541,0.9375,0.9001711124728119,0.42011533860248534,0.6026368722734605
14.376297332203432,1.015836032215983,2.6051997071403807,0.8522204877360544,A2,PU,combo_011,gp,0.48912590438883896,0.510874095611161,0.9782518087776779,0.1534551310926641,0.8231577082034623,287.6198256747061,9.508722606892778,0.41594211235673945,0.0,0.5815015370072233,0.9375,0.8992061784216586,0.46755566157652767,0.6016915307136024
12.7122008045834,1.026155054598282,1.1111857315340552,2.359871810154162,A1,Si2,combo_009,gp,0.504480245122851,0.49551975487714905,0.9910395097542981,0.12457583949182054,0.667446752121521,285.55963444389926,12.125086073491016,0.3990334346883166,0.0,0.6824114562841819,0.9375,0.8963242317982687,0.4863609853970799,0.6342556058890998
14.046450921722403,0.7269960888802902,2.229322050697572,1.5046257681899116,A1,Si3,combo_010,gp,0.5079325158305199,0.4920674841694801,0.9841349683389602,0.15175599446324528,0.8139963273518308,284.19600151821817,8.842392114691645,0.3878416437256106,0.0,0.5343738962582105,0.9375,0.8953236770373777,0.43793883091644326,0.5730978164013042
15.737149374951613,0.793074082092519,2.2909528512772326,0.8482546674158009,A1,Si3,combo_010,gp,0.49608783144000146,0.5039121685599985,0.9921756628800029,0.14748738092810496,0.790980877253962,278.931260133284,11.920602256091374,0.3446321524151387,0.0,0.5213102208144657,0.9375,0.8949899541555403,0.4305638320930132,0.6477059017844495
15.373299686385074,0.7217669073779043,2.988011760990859,0.5726079344066489,A1,Si1,combo_008,gp,0.49505905486816637,0.5049409451318336,0.9901181097363327,0.11750778505399763,0.629337316150437,276.5289313976045,13.2675930642584,0.3249154379481583,0.0,0.7105477414132041,0.9375,0.893646959745867,0.44626591569618834,0.6565463943336836
