sampling_rank,selected_bucket,selected_model_kind,A_Cell_D,C_Barrier_Thx,E_Barrier_Outer_Thx,F_ThermalResin_Thx,B_Barrier_Type,D_Barrier_Outer_Type,discrete_combo_id,p_tp,p_notp,boundary_score,clf_uncertainty_raw,clf_uncertainty_scaled,tmax_pred_given_notp,tmax_std_given_notp,notp_window_score,local_sparsity,combo_priority,acq_boundary,acq_notp_high_tmax,acq_uncertainty_sparse
1,boundary,gp,15.181523738916603,1.2658004119257371,1.8124151148672785,0.6636924393245746,A2,PU,combo_011,0.5009696437967579,0.4990303562032421,0.9980607124064842,0.14274520146292444,0.765412061071025,287.8486782192925,11.153356385796508,0.0,0.6787862848730782,0.9375,0.9147344343638293,0.4915168136567627,0.6412858771766996
2,boundary,gp,12.888919250519507,1.0431420613993725,1.827250398408726,0.5353122958537432,A1,PU,combo_007,0.4989184026607063,0.5010815973392937,0.9978368053214126,0.14589257562078614,0.7823820285495183,295.74356260395496,11.168783364696004,0.0,0.6061885043965466,0.9375,0.9078904877592279,0.5297353753557976,0.6367598016454432
3,boundary,gp,15.32486603986619,0.6037689622135423,2.8484528969938445,1.2726761419946557,A1,Si1,combo_008,0.5017598648436268,0.4982401351563732,0.9964802703127464,0.14914066270235782,0.7998950185459265,280.04582842358377,10.905426868132164,0.0,0.5803476175786598,0.9375,0.9064155848592522,0.43489715107840277,0.6317732843064193
4,boundary,gp,14.23046505116707,1.1427717405664186,2.0960834551448615,1.049790465317396,A2,PU,combo_011,0.49551399314778166,0.5044860068522183,0.9910279862955633,0.15567825324584833,0.8351443067926448,290.00434944132843,9.234240593995377,0.0,0.560922665354797,0.9375,0.9059821876974935,0.47704124481542004,0.5952542271985298
5,boundary,gp,12.928320939824395,1.0029666884904307,1.6987540529874448,0.9707927890561125,A1,PU,combo_007,0.49545471031899346,0.5045452896810065,0.9909094206379869,0.15806610937864501,0.8480191157236588,296.48185727805867,9.482515130835228,0.0,0.5295647652731764,0.9375,0.903844730210481,0.5130696936878274,0.6018820381231804
6,boundary,gp,14.419169337974026,0.963274981067548,2.847979939230971,0.6612261832248469,A2,PU,combo_011,0.49962867760247165,0.5003713223975284,0.9992573552049433,0.13743928994024793,0.7368037223520096,286.9140902076227,10.64290881956361,0.0,0.6123147138774764,0.9375,0.902680060719121,0.47549097792795997,0.6072695140337463
7,boundary,gp,12.334997593561503,0.9561278546744263,1.9703187592187974,1.3390768265703739,A1,Si1,combo_008,0.49567465562169843,0.5043253443783016,0.9913493112433969,0.15404386759614114,0.8263320493578026,284.9583472647555,8.758896574311354,0.0,0.5409315149780782,0.9375,0.9023026657531964,0.44231854969120976,0.5761035868452242
8,boundary,gp,13.8784887630331,0.911131999617533,2.349003261621635,0.703316875777539,A1,Si1,combo_008,0.5009874521822046,0.49901254781779536,0.9980250956355907,0.14714628217646844,0.7891417458282408,279.16773518577,10.220017317154468,0.0,0.5368130878070541,0.9375,0.9001711124728119,0.42011533860248534,0.6026368722734605
9,boundary,gp,14.376297332203432,1.015836032215983,2.6051997071403807,0.8522204877360544,A2,PU,combo_011,0.48912590438883896,0.510874095611161,0.9782518087776779,0.1534551310926641,0.8231577082034623,287.6198256747061,9.508722606892778,0.0,0.5815015370072233,0.9375,0.8992061784216586,0.46755566157652767,0.6016915307136024
10,boundary,gp,12.7122008045834,1.026155054598282,1.1111857315340552,2.359871810154162,A1,Si2,combo_009,0.504480245122851,0.49551975487714905,0.9910395097542981,0.12457583949182054,0.667446752121521,285.55963444389926,12.125086073491016,0.0,0.6824114562841819,0.9375,0.8963242317982687,0.4863609853970799,0.6342556058890998
11,boundary,gp,10.729505527860471,1.0990161281497888,1.683119781077061,0.7983473140282382,A1,PU,combo_007,0.5010698202819657,0.49893017971803433,0.9978603594360687,0.12442829707166887,0.6666512349868906,309.9525226989763,9.987977789882411,0.0,0.5552869237588922,0.9375,0.8840549318917531,0.5970028764814753,0.5561572725465025
12,boundary,gp,9.333668507222761,1.0831412497931832,2.0475140795512625,0.9638808711047928,A1,Si1,combo_008,0.5009415412974645,0.4990584587025355,0.998116917405071,0.10830486294680029,0.5797171308680018,296.92092416663684,10.669984164047706,0.0,0.6501925916719782,0.9375,0.8832679409243946,0.5369820313195202,0.5587152167081435
13,boundary,gp,10.307405985030863,1.215161764294939,1.558364747835484,1.0187798990605204,A1,Si1,combo_008,0.4980646800934583,0.5019353199065417,0.9961293601869166,0.1207528573382526,0.6468340510053041,291.26169712448586,10.228807003067633,0.0,0.556547129017924,0.9375,0.8802130859117963,0.49163921197218546,0.5560309224346589
14,boundary,gp,11.537942467355164,1.0889213934346471,2.2398077411724193,1.3154862624906847,A2,PU,combo_011,0.48807232282032587,0.5119276771796741,0.9761446456406517,0.1318907241348039,0.7068870437024537,306.72201335168813,8.005633883861032,0.0,0.5382067813010802,0.9375,0.8749917353274436,0.5611646975015694,0.5131811877191486
