accuracy,tp_precision,tp_recall,tp_f1,confusion_matrix_labels_NoTP0_TP1,tmax_mae,tmax_rmse,tmax_r2,tmax_eval_n,model,fold,cv_model_group
1.0,1.0,1.0,1.0,"[[14, 0], [0, 14]]",9.670234335359751,16.03994507155749,0.4780367225412201,14,gp,0,gp
1.0,1.0,1.0,1.0,"[[14, 0], [0, 14]]",9.26889071785167,12.036590612035065,0.7119936220746512,14,gp,1,gp
1.0,1.0,1.0,1.0,"[[13, 0], [0, 15]]",6.477736096601135,9.756699725583362,0.7599187477463863,13,gp,2,gp
1.0,1.0,1.0,1.0,"[[13, 0], [0, 15]]",5.417060621956785,6.640320773586934,0.7319473492310473,13,gp,3,gp
0.8928571428571429,0.875,0.9333333333333333,0.9032258064516129,"[[11, 2], [1, 14]]",5.671875349142449,7.6588045028959835,0.6422575908626381,13,gp,4,gp
