sampling_rank,selected_bucket,selected_model_kind,A_Cell_D,C_Barrier_Thx,F_ThermalResin_Thx,G_CoolantLPM,B_Barrier_Type,discrete_combo_id,p_tp,p_notp,boundary_score,clf_uncertainty_raw,clf_uncertainty_scaled,tmax_pred_given_notp,tmax_std_given_notp,notp_window_score,local_sparsity,combo_priority,acq_boundary,acq_notp_high_tmax,acq_uncertainty_sparse,acq_misclass_repair,MaxT_Adj_pred_given_notp,MaxT_Adj_std_given_notp,CellD_x_Resin
1,boundary,hybrid,15.230790034583217,1.4795224207741826,1.3401947214984382,1.039475335653409,ETI,combo_001,0.5003367,0.4996633,0.9993266,0.3471887,0.9739472464050994,137.3007477171367,1.623194289950211,0.0,0.17324756059715093,0.9999997549999997,0.8901946244476439,0.39834888729827395,0.43010071862524146,0.0873417927134032,137.3007477171367,1.623194289950211,20.412224408599442
2,boundary,hybrid,10.026237646569209,1.2467452064996496,1.276935735495928,1.9711077054302986,ETI,combo_001,0.4996306,0.5003694,0.9992612,0.3564759,1.0,145.29919496029478,1.8154551495416784,0.0,0.10106439166696062,0.9999997549999997,0.8848519765696176,0.5179361174546626,0.4530939869313348,0.035588458627760895,145.29919496029478,1.8154551495416784,12.802861143478816
3,boundary,hybrid,15.043180114473564,1.491429289024754,1.2043973136783084,8.612080624316633,ETI,combo_001,0.49692902,0.50307095,0.99385804,0.32078725,0.8998848457351551,136.13023989273177,1.628861356009972,0.0,0.14090122248048767,0.9999997549999997,0.8710100931490513,0.3777444480603643,0.3948026000295378,0.1951913673719866,136.13023989273177,1.628861356009972,18.117965719050908
4,boundary,hybrid,14.849185895341567,1.4920560981170408,1.3585889798925976,10.34391815464129,ETI,combo_001,0.4996373,0.5003627,0.9992746,0.32276067,0.905420761174796,136.8059502598573,1.609886691116515,0.0,0.08963757046103249,0.9999997549999997,0.8692178269945346,0.3820938226683543,0.38409867536098474,0.27598506796078526,136.8059502598573,1.609886691116515,20.173940317787647
5,boundary,hybrid,15.274729392496583,1.4830383434109349,1.392103770768286,0.7554641661161756,ETI,combo_001,0.4833606,0.5166394,0.9667212,0.34137714,0.9576443988826848,137.42411321818588,1.620786401534376,0.0,0.1398832625468179,0.9999997549999997,0.8599378247725761,0.3967795570269249,0.416568459902936,0.08881772517884401,137.42411321818588,1.620786401534376,21.264008384759663
6,boundary,hybrid,15.928463690629014,1.517741869677516,2.0414721716152817,6.082490935186676,ETI,combo_001,0.4883048,0.5116952,0.9766096,0.2885166,0.8093579936564101,138.60480455429143,1.6138173498709047,0.0,0.23107805388968006,0.9999997549999997,0.8564665914215625,0.423375966111598,0.37451384388097364,0.14777539832927716,138.60480455429143,1.6138173498709047,32.51751536100358
7,boundary,hybrid,13.018541026681184,1.3681364246115928,1.4178402493585207,3.503766990661843,ETI,combo_001,0.49546927,0.5045307,0.99093854,0.2745378,0.7701440958223343,141.59611743501185,1.6183719019096516,0.0,0.14794550567613832,0.9999997549999997,0.8503377779956174,0.460121022021447,0.34284159845893053,0.3797608401901807,141.59611743501185,1.6183719019096516,18.458211455553784
8,boundary,hybrid,14.60121800735705,1.4731299472439559,1.2192047604272376,9.931366787991779,ETI,combo_001,0.5266249,0.47337508,0.94675016,0.3208175,0.8999697024059683,136.76746266827163,1.6227656347667965,0.0,0.1950084694082631,0.9999997549999997,0.8438860513733211,0.3925055383339807,0.4048016653185729,0.3058391975051079,136.76746266827163,1.6227656347667965,17.801874502605617
9,boundary,hybrid,13.709671316700144,1.434573739783438,1.653377998834888,3.388833431123489,ETI,combo_001,0.5143011,0.48569888,0.97139776,0.28190333,0.7908061517482369,140.07984407201076,1.596752685002313,0.0,0.14161439491430444,0.9999997549999997,0.8385116751822909,0.43597001535541124,0.34680313163691295,0.37397116479240217,140.07984407201076,1.596752685002313,22.667268926289747
10,boundary,hybrid,12.82516832215164,1.3590321947487345,1.5331128060629748,3.0198522253419364,ETI,combo_001,0.4892347,0.5107653,0.9784694,0.26008144,0.729590549423618,142.50514263265478,1.6169887743243252,0.0,0.1458386514133549,0.9999997549999997,0.8349771780827285,0.4735058490796222,0.3260045073189603,0.2618780015457158,142.50514263265478,1.6169887743243252,19.662429794603877
11,boundary,hybrid,13.29249586031639,1.4482352723720688,2.235988219634333,29.182754598889545,ETI,combo_001,0.5192329,0.48076707,0.96153414,0.24024415,0.6739422135253937,141.51022928975453,1.598264860632368,0.0,0.256653957712302,0.9999997549999997,0.8285231781669737,0.4689965629354408,0.32327789930133594,0.20392674240498307,141.51022928975453,1.598264860632368,29.721864153205583
12,boundary,hybrid,12.679551235666597,1.4360494504347385,1.6734510201447081,26.004315357462126,ETI,combo_001,0.48766533,0.5123347,0.97533065,0.21845783,0.6128263909412828,139.78797430491863,1.5944560865383748,0.0,0.1641839373655425,0.9999997549999997,0.8175338599541577,0.4337654699798306,0.2798025097107112,0.35957937997102574,139.78797430491863,1.5944560865383748,21.21860795030336
13,boundary,hybrid,12.952650177990616,1.4456306897722666,2.3660248254145926,29.464240908348547,ETI,combo_001,0.48017472,0.5198253,0.96034944,0.22573906,0.6332519768244316,141.92901471807826,1.598025873528765,0.0,0.1885482003946309,0.9999997549999997,0.812880176300207,0.4684633880539998,0.2933470802551951,0.36449331549515734,141.92901471807826,1.598025873528765,30.64629187603654
14,boundary,hybrid,13.831621550135695,1.46692046651165,1.2689244470134697,26.182815636798768,ETI,combo_001,0.49717012,0.5028299,0.99434024,0.20021766,0.5616583618580466,137.02943143927567,1.6238722390544569,0.0,0.02891376050346289,0.9999997549999997,0.8063461083141266,0.37986697303443007,0.23641364306056445,0.20788698512368245,137.02943143927567,1.6238722390544569,17.55128272680553
15,notp_high_tmax,hybrid,12.61476119265745,1.4028926513440916,2.9527719292018615,13.570360883061557,ETI,combo_001,0.43941268,0.5605873,0.87882537,0.064091526,0.17979203594290485,145.09385427893713,1.6225703059402667,0.0,0.02688675962973118,0.9999997549999997,0.6653482203173466,0.5006621620521846,0.0830788169890697,0.6456641113361128,145.09385427893713,1.6225703059402667,37.248512743263916
16,notp_high_tmax,hybrid,13.269474101946425,1.423711391651167,2.985423587494629,11.220911779488729,ETI,combo_001,0.4176592,0.58234084,0.8353184,0.0967312,0.2713541185049127,144.1496055472122,1.624588897459596,0.0,0.14557024895246173,0.9999997549999997,0.6627808568658086,0.4984286254788788,0.14372391956359507,0.4349959498018793,144.1496055472122,1.624588897459596,39.61500097759997
