accuracy,tp_precision,tp_recall,tp_f1,confusion_matrix_labels_NoTP0_TP1,tmax_mae,tmax_rmse,tmax_r2,tmax_eval_n,model,fold,cv_model_group
0.74,0.7391304347826086,0.7083333333333334,0.723404255319149,"[[20, 6], [7, 17]]",1.7244064190528055,2.072703347825084,0.9467766996087421,26,gp,0,gp_cv
0.8775510204081632,1.0,0.75,0.8571428571428571,"[[25, 0], [6, 18]]",1.4026830929046952,1.85513774199627,0.9495522530852863,25,gp,1,gp_cv
0.8367346938775511,0.8636363636363636,0.7916666666666666,0.8260869565217391,"[[22, 3], [5, 19]]",1.4543232879109735,1.8833270811030247,0.9629123369982415,25,gp,2,gp_cv
0.8979591836734694,0.9523809523809523,0.8333333333333334,0.8888888888888888,"[[24, 1], [4, 20]]",1.319324547731157,1.6670204165528306,0.9619417749580714,25,gp,3,gp_cv
0.8979591836734694,0.9130434782608695,0.875,0.8936170212765957,"[[23, 2], [3, 21]]",1.5556230967223206,1.9001989059455329,0.9633435429235901,25,gp,4,gp_cv
0.76,0.7142857142857143,0.8333333333333334,0.7692307692307693,"[[18, 8], [4, 20]]",1.2629357572941695,1.660486919744087,0.9658415290674061,26,mlp,0,mlp_cv
0.8979591836734694,0.9130434782608695,0.875,0.8936170212765957,"[[23, 2], [3, 21]]",1.5496975210195307,1.8757687309792617,0.9484239549720584,25,mlp,1,mlp_cv
0.7959183673469388,0.75,0.875,0.8076923076923077,"[[18, 7], [3, 21]]",1.4267370648945314,1.8708175910367622,0.9634033902336531,25,mlp,2,mlp_cv
0.8775510204081632,0.8461538461538461,0.9166666666666666,0.88,"[[21, 4], [2, 22]]",1.1594716688593762,1.611280299189793,0.9644443283938442,25,mlp,3,mlp_cv
0.7959183673469388,0.7692307692307693,0.8333333333333334,0.8,"[[19, 6], [4, 20]]",1.3916587912539062,1.7040916968308508,0.9705192667967143,25,mlp,4,mlp_cv
