A_Cell_D,C_Barrier_Thx,E_Barrier_Outer_Thx,F_ThermalResin_Thx,B_Barrier_Type,D_Barrier_Outer_Type,discrete_combo_id,CellD_x_Resin,Barrier_x_Outer,selected_model_kind,p_tp,p_notp,boundary_score,clf_uncertainty_raw,clf_uncertainty_scaled,tmax_pred_given_notp,tmax_std_given_notp,tmax_scaled,notp_window_score,local_sparsity,combo_priority,acq_boundary,acq_notp_high_tmax,acq_uncertainty_sparse,MaxT_Adj_Y_pred_given_notp,MaxT_Adj_Y_std_given_notp,MaxT_Adj_Z_pred_given_notp,MaxT_Adj_Z_std_given_notp,Max_Power_pred_given_notp,Max_Power_std_given_notp,acq_misclass_repair
12.428476638553194,0.7592171923236595,2.904821360528956,1.6950370011769242,Si1,PU,combo_001,21.066727770610665,2.205390317542587,hybrid,0.5071463362442756,0.49285366375572437,0.9857073275114487,0.30233881772875487,0.8952367903897599,277.8186127151381,6.197291894089734,0.2789182300646406,0.0,0.2397582906587175,0.9999998559999999,0.8784432986390902,0.3272439120883847,0.5273852759556493,-0.006261215318356375,0.0017818108619096394,0.052136189301598544,0.00016835194809319842,1257.247493187222,5.205690644461631,0.26653532731421864
12.78617978480229,0.8841433518961221,2.7278607034433793,2.0791194353276357,Si1,PU,combo_001,26.583994894175767,2.411819905848143,hybrid,0.4905854091493467,0.5094145908506533,0.9811708182986933,0.3266790231045206,0.9673090754944291,280.4569587475163,5.968798376707428,0.29017071358678426,0.0,0.11034446496613515,0.9999998559999999,0.8680549795498917,0.32116503267798546,0.529648678315151,-0.003936980924574924,0.002077563662661068,0.052231421417362596,0.00014301647589983754,1233.657632221715,5.0172908312999125,0.4481862299286493
12.64896859939358,0.7903169429198578,2.35672917207177,1.652897103206784,Si1,PU,combo_001,20.90744355649122,1.8625629945618085,hybrid,0.5031892054773399,0.4968107945226601,0.9936215890453202,0.2782319747458027,0.8238555003136007,282.37661681739024,5.5642561335669285,0.298358009921047,0.0,0.15814848882017304,0.9999998559999999,0.863406191855068,0.3298808634307564,0.4803256538468078,-0.004329252791768748,0.0020032932800726046,0.05201418271517984,0.00010086638289146611,1270.8886468698481,4.3321531160525675,0.33009447961734284
13.689677855323758,0.7659736564367281,2.835238716482201,1.6421869932202777,Si1,PU,combo_001,22.481010915388342,2.1717181665348475,hybrid,0.49913826202856404,0.500861737971436,0.9982765240571281,0.2789568312350676,0.8260018282819869,289.68647723700076,5.273770726549833,0.3295343919844316,0.0,0.12203965512453434,0.9999998559999999,0.8618030255571072,0.3468040430654002,0.4711476280408319,-0.003660552469861594,0.0020283721041867197,0.052099679720709544,0.00017041619178518748,1274.0338546641576,3.7109788611875634,0.35073957684644347
12.873129204948457,0.9754438647246269,2.586841451271698,2.440471909264023,Si1,PU,combo_001,31.41651020900301,2.5233186226583277,hybrid,0.48153503589033875,0.5184649641096613,0.9630700717806775,0.3105420757196153,0.9195269530887609,280.789602621145,5.998213638594976,0.291589431852248,0.0,0.16709425121987873,0.9999998559999999,0.8582748664545002,0.3279636823324425,0.5218943922626317,-0.0052786811640497845,0.0017222630871680169,0.05221315561654201,6.816797758307067e-05,1216.6898546946297,5.144748756263293,0.1414875899781909
14.097909571326703,0.9690949564230079,2.8220474333122523,2.4860102048724544,Si1,PU,combo_001,35.04754706168723,2.7348319344093985,hybrid,0.5068258888399804,0.49317411116001963,0.9863482223200393,0.24467199908104018,0.7244831204640559,291.57358976013853,5.4533903377548505,0.33758288233044503,0.0,0.23830370031026032,0.9999998559999999,0.8566381331679911,0.3648616850056251,0.4558462167104651,-0.0035471584372967027,0.002082466117168743,0.0519479420420869,8.522044533064172e-05,1230.1665675959796,4.086886186080394,0.22543970976510497
13.255199786545534,0.8279884371412324,2.930548270545126,1.9126841961392844,Si1,PU,combo_001,25.353011148394458,2.4264600824956,hybrid,0.48102076657713155,0.5189792334228684,0.9620415331542631,0.3132303068263163,0.9274869088803541,284.4113273279381,5.758516867698809,0.30703600219775934,0.0,0.100035452123488,0.9999998559999999,0.8499110291983216,0.3310064374405731,0.5108976821409219,-0.004258778271901101,0.0017383413009610835,0.05222279105067167,0.00015572401575239704,1248.0320740360194,4.582787461597654,0.4491892401404896
14.486500251662505,0.6136718360985169,1.1433290791146151,0.5286532030132427,Si1,Si1,combo_002,7.65833475849353,0.7016288552450924,hybrid,0.5063942709956475,0.4936057290043525,0.987211458008705,0.21373719025732613,0.6328839606878203,299.0637673282545,6.168727700334918,0.3695283127739198,0.0,0.20732877277652847,0.9999998699999999,0.8413122150327026,0.38730122906823056,0.4302535931281348,-0.004465983168208952,0.0019939597908535172,0.05224480306309659,0.0001285732840367609,1361.4739194168865,5.129369120688346,0.12005215088780377
14.764743323674878,0.26717679215095724,2.9630160180146987,0.5395654165585294,Si1,Si1,combo_002,7.966544881818401,0.7916491147850702,hybrid,0.4924639882908757,0.5075360117091243,0.9849279765817514,0.208843473938281,0.6183934782813424,304.32469208306395,7.146361340800122,0.3919660326136367,0.0,0.19143512824562026,0.9999998699999999,0.8359755113956975,0.40575778135424606,0.4379861725857971,-0.0030356897645949397,0.001961924498052519,0.05215493021653757,0.00016629409071986526,1383.817042825885,6.0318265353597305,0.18620415697377693
12.190211399857228,1.0008748781054422,2.370040866790271,2.421078973136111,Si1,PU,combo_001,29.51346449827845,2.3721143636536293,hybrid,0.4446557771078403,0.5553442228921597,0.8893115542156806,0.3108673180252934,0.9204900080762208,274.07689032258213,6.213830211698942,0.2629598724231602,0.0,0.33368057393574374,0.9999998559999999,0.8351895889550957,0.32553870022688347,0.5505691801968782,-0.003981368103829403,0.0020532399708823386,0.05224722896920145,7.399053311692074e-05,1210.3479070337676,5.3970631142399155,0.09066040252989672
