sampling_rank,selected_bucket,selected_model_kind,A_Cell_D,C_Barrier_Thx,E_Barrier_Outer_Thx,F_ThermalResin_Thx,B_Barrier_Type,D_Barrier_Outer_Type,discrete_combo_id,p_tp,p_notp,boundary_score,clf_uncertainty_raw,clf_uncertainty_scaled,tmax_pred_given_notp,tmax_std_given_notp,notp_window_score,local_sparsity,combo_priority,acq_boundary,acq_notp_high_tmax,acq_uncertainty_sparse
1,boundary,gp,14.489751094995812,1.2831144874643423,1.5543333994479773,1.451622143986851,A2,Si3,combo_014,0.4975423803060659,0.5024576196939341,0.9950847606121318,0.19615029766709718,0.5396470063873265,408.95664496087034,1.64575749570284,0.0,0.5987256442297386,0.625,0.829047503161609,0.6336250990724112,0.42371346357153145
2,boundary,gp,15.332269802238951,1.081253354960511,1.203086467175609,2.0603148797623994,Si1,Si1,combo_002,0.5126923306940512,0.4873076693059488,0.9746153386118976,0.2592867080451323,0.7143515981804902,422.50139087344394,1.768218327975945,0.0,0.3792259901959038,0.6875,0.8230564299511303,0.6638879020613806,0.4733570550935098
3,boundary,gp,15.508309334021003,0.6494414992799924,2.8807268222601214,1.8193669653216302,Si3,Si3,combo_006,0.5028473375043587,0.4971526624956413,0.9943053249912825,0.145614585896155,0.3998097739083806,428.31859937819667,2.296839526592261,0.0,0.6685272303487402,0.625,0.8165078563255345,0.7196877328299885,0.4492900574412414
4,boundary,gp,14.927119885700332,1.0316128327661422,2.0782825517176353,0.5566649578066282,A2,Si1,combo_012,0.4964076339553589,0.5035923660446411,0.9928152679107178,0.17917838876449843,0.49268408279021925,414.03516057499706,1.9126329089686591,0.0,0.5953474001156853,0.59375,0.8162376153401598,0.6536061821053073,0.4283357414976713
5,boundary,gp,15.094707205322155,1.0552485120788258,1.960984585243404,0.5098677787567096,A2,Si1,combo_012,0.5139459299413645,0.48605407005863555,0.9721081401172711,0.18523201602293585,0.5094350585381406,415.8375417740427,1.9795017329678928,0.0,0.6691364038921489,0.59375,0.8158376186467464,0.6685227346485717,0.4518450712063975
6,boundary,gp,15.744552368602767,0.6415769129542168,2.111516015922771,1.4726900500109914,A1,Si3,combo_010,0.5110885688842011,0.48891143111579893,0.9778228622315979,0.14658106296347378,0.4024841100087764,430.73703277383726,1.9816337864252518,0.0,0.6225312129379127,0.71875,0.813190574178701,0.7231958563381479,0.4263811986926883
7,boundary,gp,11.373155950208869,1.4781827790635904,1.3734197689958858,1.4988057471278724,A2,Si2,combo_013,0.5096237016413738,0.4903762983586262,0.9807525967172523,0.23831947534255288,0.6563332248139426,361.80518671713025,1.410102693135752,0.0,0.39819314495427816,0.59375,0.8084705297505269,0.4558015882674908,0.40660401618510733
8,boundary,gp,12.688630049732852,0.9781533291962172,1.8460783452028604,2.2479328993732413,Si2,Si2,combo_004,0.4960505227857679,0.5039494772142321,0.9921010455715358,0.1594906184153614,0.43820610626971473,391.06766696648083,1.7293158211211483,0.0,0.5296811144034794,0.65625,0.8072372551419646,0.5760356416018446,0.3907599156907631
9,boundary,gp,9.765627063901697,1.5764674640040524,1.3412977903856491,2.1298052633368747,A2,PU,combo_011,0.5164570981271908,0.48354290187280924,0.9670858037456185,0.17173239094463183,0.4720802821968117,339.74332500801614,1.8326725424788317,0.0,0.6055556745597819,0.65625,0.807108319064537,0.4254064999355491,0.42416465056967395
10,boundary,gp,9.74223440047864,1.1493775921105591,1.5712777464028571,1.4517416174912023,A1,Si3,combo_010,0.4983687175808553,0.5016312824191447,0.9967374351617106,0.1593504129534559,0.4378181441121782,342.06912516718114,1.3963151002540348,0.0,0.4124964313038039,0.71875,0.8029654155292796,0.4073873136665277,0.34966289354149566
