discrete_combination_id,group_min_distance
1,0.7854508769151285
2,0.7588784842000924
3,0.7442202644419854
4,0.7688590931779321
5,0.7795178651992748
6,0.7800657200663123
7,0.7840570106370415
8,0.8054949538989122
