accuracy,tp_precision,tp_recall,tp_f1,confusion_matrix_labels_NoTP0_TP1,tmax_mae,tmax_rmse,tmax_r2,tmax_eval_n,model,fold,cv_model_group
0.8260869565217391,0.8333333333333334,0.78125,0.8064516129032258,"[[32, 5], [7, 25]]",0.9622219273384374,1.4100597319852217,0.9985372598272484,37,gp,0,gp_cv
0.7536231884057971,0.7586206896551724,0.6875,0.7213114754098361,"[[30, 7], [10, 22]]",0.9023805060608436,1.27437487176444,0.9991068601603431,37,gp,1,gp_cv
0.7246376811594203,0.7241379310344828,0.65625,0.6885245901639344,"[[29, 8], [11, 21]]",1.2367180269788554,1.8678690628259276,0.9974098827849371,37,gp,2,gp_cv
0.6911764705882353,0.6785714285714286,0.6129032258064516,0.6440677966101694,"[[28, 9], [12, 19]]",1.49954356784854,2.4302476813083893,0.9963640388440292,37,gp,3,gp_cv
0.8529411764705882,0.8181818181818182,0.8709677419354839,0.84375,"[[31, 6], [4, 27]]",0.9309051414768742,1.2727758241986147,0.9989613930004589,37,gp,4,gp_cv
0.8260869565217391,0.8571428571428571,0.75,0.8,"[[33, 4], [8, 24]]",1.9746851859797332,2.62324003828613,0.9949374627355879,37,mlp,0,mlp_cv
0.8260869565217391,0.8125,0.8125,0.8125,"[[31, 6], [6, 26]]",1.8803015022698462,2.3561592308813006,0.9969469470442172,37,mlp,1,mlp_cv
0.7971014492753623,0.78125,0.78125,0.78125,"[[30, 7], [7, 25]]",2.5375675209670576,3.3254046672612563,0.9917905216034647,37,mlp,2,mlp_cv
0.8235294117647058,0.8064516129032258,0.8064516129032258,0.8064516129032258,"[[31, 6], [6, 25]]",2.1729238603673986,3.3805615403687885,0.9929644856588956,37,mlp,3,mlp_cv
0.8529411764705882,0.8,0.9032258064516129,0.8484848484848485,"[[30, 7], [3, 28]]",1.775286533298141,2.291365568043064,0.9966338289886746,37,mlp,4,mlp_cv
