sampling_rank,selected_bucket,selected_model_kind,A_Cell_D,C_Barrier_Thx,E_Barrier_Outer_Thx,F_ThermalResin_Thx,B_Barrier_Type,D_Barrier_Outer_Type,discrete_combo_id,p_tp,p_notp,boundary_score,clf_uncertainty_raw,clf_uncertainty_scaled,tmax_pred_given_notp,tmax_std_given_notp,notp_window_score,local_sparsity,combo_priority,acq_boundary,acq_notp_high_tmax,acq_uncertainty_sparse
1,boundary,gp,15.7710041869916,1.4207047314574908,1.2854983172248338,0.7935569231861977,A2,PU,combo_011,0.5035203127123031,0.49647968728769687,0.9929593745753937,0.1979702472765198,0.667532512227356,415.6670923647996,3.0811330228566964,0.0,0.6622792705397555,0.84375,0.8829594367002814,0.717261863719539,0.6202565994392606
2,boundary,gp,9.340816249901787,1.132998242632921,2.811815186320252,1.1723061235940393,Si2,Si2,combo_004,0.4974834278882003,0.5025165721117997,0.9949668557764006,0.16976625060247408,0.5708440937298331,326.02266782840786,2.470901737315851,0.0,0.753098160933644,0.78125,0.873261283765473,0.4265709865887028,0.5452883603045215
3,boundary,gp,14.763303024794377,1.295224781400008,1.6562139447559574,1.0919936013708418,A2,PU,combo_011,0.503720154104287,0.49627984589571295,0.9925596917914259,0.18356191742047437,0.6181381429444498,408.17307273939355,2.208705818724875,0.0,0.6331123834138714,0.84375,0.8715936919428343,0.6723566287553592,0.5337222408719613
4,boundary,gp,14.100495267621646,1.438925954173647,1.271340619554305,0.7615531549396812,A2,PU,combo_011,0.5160339182840907,0.48396608171590927,0.9679321634318185,0.1974790410910455,0.6658485682892469,394.42107696256636,2.5795186687380145,0.0,0.650041595485707,0.84375,0.8662553509097466,0.6388880848167157,0.5805328989684726
5,boundary,gp,14.464436902592189,1.4110904186666875,1.335294748195723,0.5164428821076066,A2,PU,combo_011,0.5201101029017394,0.4798898970982606,0.9597797941965212,0.19770919405633328,0.6666375744178239,397.2879011905844,2.8797935353273534,0.0,0.6614040865353737,0.84375,0.8629717597428638,0.6553758979187242,0.6048410410287764
6,boundary,gp,10.849217292680828,1.5688394615090406,1.2777189583606445,0.5588071201242025,A2,PU,combo_011,0.4781077247070584,0.5218922752929416,0.9562154494141168,0.21998187266447078,0.7429923582880886,343.1333546824856,2.299519924278084,0.0,0.5756788448875115,0.84375,0.8613742238677705,0.4649890501779843,0.5755588735008221
7,boundary,gp,11.995313556929828,1.0326113889077941,1.509510301655039,0.7655821122480977,Si1,Si1,combo_002,0.5050665551728972,0.4949334448271028,0.9898668896542056,0.16536553309666288,0.5557576355654551,373.85588161844765,2.469748481415759,0.0,0.5942667872424512,0.84375,0.8556815850524829,0.5666160445644723,0.5254726409447641
8,boundary,gp,15.758093851084427,1.1354331540057232,1.5109361489992517,2.3015113524038413,Si2,PU,combo_003,0.48956582319132025,0.5104341768086798,0.9791316463826405,0.17867015648910878,0.6013682988125024,420.7255167132747,2.7279335074001154,0.0,0.5716867166081113,0.84375,0.8532567557870807,0.7165301629942368,0.5572472935323236
9,boundary,gp,13.809871556136503,1.2930478297559356,1.1064366605805376,1.846432162143687,Si2,Si2,combo_004,0.49027174079663993,0.5097282592033601,0.9805434815932799,0.1750035628208299,0.5887985503773399,395.15267824931874,2.2466520240672643,0.0,0.6315948145338606,0.78125,0.8518808679576697,0.6260113562851563,0.51667232398946
10,boundary,gp,13.290496372051688,1.0683351804358376,1.3233074496704802,0.7343553499606708,A1,PU,combo_007,0.5203550610415633,0.47964493895843674,0.9592898779168735,0.20008186538902692,0.6747715222913773,386.9314281573823,2.546384094633995,0.0,0.6190711771385294,0.78125,0.8505341557894088,0.6053968903216925,0.5671715739830692
