sampling_rank,selected_bucket,selected_model_kind,A_Cell_D,C_Barrier_Thx,E_Barrier_Outer_Thx,F_ThermalResin_Thx,B_Barrier_Type,D_Barrier_Outer_Type,discrete_combo_id,p_tp,p_notp,boundary_score,clf_uncertainty_raw,clf_uncertainty_scaled,tmax_pred_given_notp,tmax_std_given_notp,notp_window_score,local_sparsity,combo_priority,acq_boundary,acq_notp_high_tmax,acq_uncertainty_sparse
19,boundary,gp,11.876964946638667,0.9738874236494439,1.7758995877284938,1.5743878691727602,A1,Si1,combo_008,0.5374091813619515,0.4625908186380485,0.925181637276097,0.16695412063328108,0.7065089054921151,374.9216447536147,1.568985840657201,0.0,0.5699794916941257,0.9375,0.8319390287585687,0.5520376203352465,0.537402458126814
20,boundary,gp,11.047169783928052,1.4575009944789548,1.1217032138133864,1.3496063923283943,Si1,PU,combo_001,0.47177893663820925,0.5282210633617908,0.9435578732764185,0.1510334990573967,0.6389038345899326,344.5162551221654,2.962649407703722,0.0,0.6119236599153169,0.9375,0.8294040038580759,0.49203933830288243,0.6050942194055955
21,boundary,gp,10.9095234490803,1.3141278917116177,1.2510180257845904,2.0839295513864253,Si1,PU,combo_001,0.4972413248608438,0.5027586751391562,0.9944826497216877,0.1273362635281645,0.5382762755148425,353.32417469695406,2.6553503558912177,0.0,0.5912894426169053,0.9375,0.8286612722769985,0.5102528838530678,0.5480235195684509
22,notp_high_tmax,gp,15.999850824336068,0.3382267116955772,1.9241649644381715,2.487772197136473,Si1,PU,combo_001,0.4619976698355117,0.5380023301644883,0.9239953396710234,0.06717947132166972,0.28282744250393527,465.11191141034817,3.0271885242613235,0.0,0.6785187526820542,0.9375,0.7376065236300021,0.8508227913680402,0.49439587509516936
23,notp_high_tmax,gp,13.842663285565804,0.47932697314763667,2.3444250568915717,2.4855730332702146,A1,Si2,combo_009,0.36626747417830074,0.6337325258216993,0.7325349483566015,0.1453370772434228,0.6147146407957794,424.9793227405512,1.6596530698006366,0.22488350547799515,0.6044701201249542,0.9375,0.7117311466002179,0.70276265652175,0.515981911636947
24,notp_high_tmax,gp,11.987739751168602,0.47960454141696846,2.9753455456131586,2.39188912154719,A1,Si3,combo_010,0.41672077256956186,0.5832792274304381,0.8334415451391237,0.05266832788181294,0.2212075568451203,388.96822685195616,1.7585118800642559,0.0,0.4983736348282808,0.9375,0.6543944843275016,0.589065223321477,0.36837378247506863
25,notp_high_tmax,gp,9.726483444448297,0.5986571208580062,2.9771553601474627,2.1786016330846003,Si1,Si1,combo_002,0.46252503838789494,0.5374749616121051,0.9250500767757899,0.03165931910036226,0.13199524051156977,354.3171800832913,1.90694202570831,0.0,0.27413379859667164,0.9375,0.6549589027773075,0.4683763821255543,0.31257289352420947
26,uncertainty_sparse,gp,8.079987329213433,1.1712303602838277,1.4506791659723883,0.6182951337691903,Si1,PU,combo_001,0.9587477493955703,0.04125225060442972,0.08250450120885944,0.14553262122784094,0.6155449956200602,307.654485856392,4.753338760757109,0.0,0.7060873185208236,0.9375,0.38210468537325887,0.42539498874484594,0.7203374559972308
27,uncertainty_sparse,gp,8.459677696779774,0.9986505877148115,1.1700558144518591,0.668635463372123,Si1,PU,combo_001,0.9786728265529518,0.021327173447048153,0.04265434689409631,0.12643074177207975,0.5344310825221074,324.2217440046874,5.173072175342886,0.0,0.6949978151237699,0.9375,0.3396573069513515,0.4798252269591786,0.7159024859721113
28,random_check,gp,8.464429441433898,0.26655356762064786,2.515364023178747,1.3089174459154789,A1,PU,combo_007,0.9979448170493015,0.0020551829506985086,0.004110365901397017,0.02996161087563309,0.1247861196643105,351.18510872274703,3.8668173834059263,0.0,0.4653700430326205,0.9375,0.19117735185548085,0.5125612754882463,0.4583556452506297
