discrete_combo_id,B_Barrier_Type,D_Barrier_Outer_Type,n_total,n_notp,n_tp,notp_ratio,tp_ratio,notp_tmax_min,notp_tmax_mean,notp_tmax_max
combo_001,Si1,PU,46,18,28,0.391304347826087,0.6086956521739131,260.6085904,349.5579283944445,401.6741619
combo_002,Si1,Si1,53,26,27,0.49056603773584906,0.5094339622641509,282.2767013,370.5958571923077,418.7366578
