accuracy,tp_precision,tp_recall,tp_f1,confusion_matrix_labels_NoTP0_TP1,tmax_mae,tmax_rmse,tmax_r2,tmax_eval_n,model,fold,cv_model_group
0.8032786885245902,0.8,0.7407407407407407,0.7692307692307693,"[[29, 5], [7, 20]]",1.0008308004156528,1.3172594126417891,0.9987066034545168,34,gp,0,gp_cv
0.7868852459016393,0.71875,0.8518518518518519,0.7796610169491526,"[[25, 9], [4, 23]]",1.2323359799907072,1.8772205789928869,0.9971111852576676,34,gp,1,gp_cv
0.8166666666666667,0.7857142857142857,0.8148148148148148,0.8,"[[27, 6], [5, 22]]",0.8846364371562683,1.4856176224353934,0.9984832400589819,33,gp,2,gp_cv
0.7666666666666667,0.8,0.6153846153846154,0.6956521739130435,"[[30, 4], [10, 16]]",1.188552922522572,1.6463493288335278,0.9982709682909163,34,gp,3,gp_cv
0.7666666666666667,0.75,0.6923076923076923,0.72,"[[28, 6], [8, 18]]",1.2701224508069198,1.9346329422786845,0.9977519361978084,34,gp,4,gp_cv
0.7868852459016393,0.71875,0.8518518518518519,0.7796610169491526,"[[25, 9], [4, 23]]",3.8054828471622284,4.775570436631113,0.9830003654364486,34,mlp,0,mlp_cv
0.819672131147541,0.7857142857142857,0.8148148148148148,0.8,"[[28, 6], [5, 22]]",6.4665032253216905,7.690337060020305,0.951518077994568,34,mlp,1,mlp_cv
0.8,0.7272727272727273,0.8888888888888888,0.8,"[[24, 9], [3, 24]]",3.258067724005681,3.6803352836168286,0.9906915464506177,33,mlp,2,mlp_cv
0.8333333333333334,0.8636363636363636,0.7307692307692307,0.7916666666666666,"[[31, 3], [7, 19]]",4.938417289441635,5.461003465108312,0.9809759105078443,34,mlp,3,mlp_cv
0.75,0.7037037037037037,0.7307692307692307,0.7169811320754716,"[[26, 8], [7, 19]]",4.5050901562040435,5.526555820357458,0.9816548782833595,34,mlp,4,mlp_cv
