bin_label,bin_mid,n,error_rate,is_boundary_bin
0.0-0.2,0.1,27,0.0,False
0.2-0.4,0.30000000000000004,23,0.043478260869565216,False
0.4-0.6,0.5,6,0.6666666666666666,True
0.6-0.8,0.7000000000000001,3,0.0,False
0.8-1.0,0.9,60,0.0,False
