TP_NoTP,actual_label,oof_predicted_label,oof_is_error,oof_p_tp,oof_p_notp,is_boundary_band,ptp_distance_from_boundary,local_nn_dist,coverage_cell_key,A_Cell_D,C_Barrier_Thx,F_ThermalResin_Thx,G_CoolantLPM,B_Barrier_Type,discrete_combo_id,Eval#,MaxT_TB_Center,MaxT_TB_Top,MaxT_TB_Btm,MaxT_Adj,MaxT_Adj_Y,MaxT_Adj_Z,Max_Power,Time_MaxT,Time_Max_Power,Unnamed: 16,CellD_x_Resin,oof_tmax_pred,oof_MaxT_TB_Top_pred,oof_MaxT_TB_Btm_pred,oof_MaxT_Adj_Y_pred,oof_MaxT_Adj_Z_pred,oof_Max_Power_pred,oof_Time_MaxT_pred
0,0,0,False,0.174796491939901,0.825203508060099,False,0.325203508060099,0.23640782892788156,2_2_1_0,13.62064854,2.233007376,1.893774292,3.453895132,ETI,combo_001,1,123.7814469,114.8687825,121.4281739,166.9135213,-0.173679459,0.112040882,847.8564214,312.7,140.1,Initial,25.794434045419333,123.30282018513458,114.72867037219706,121.7827720213422,-0.4106251378561568,0.11231146945956906,842.8090048374198,315.5507062605013
1,1,1,False,0.9708529915419604,0.029147008458039636,False,0.47085299154196036,0.3315114605791475,3_0_2_1,15.4212917,1.059793309,2.327644861,12.72983229,ETI,combo_001,2,115.9605143,99.130613,113.9749824,544.9556682,-0.214512458,0.092946689,2056.781355,117.000001,81.5,,35.89529037548695,152.12147784734105,136.931633609995,145.29463681606288,-0.3986226937045322,0.11147919740369948,1784.3554056711803,250.16638022679274
1,1,1,False,0.9364318348075358,0.06356816519246422,False,0.4364318348075358,0.17731562284217728,3_0_0_1,14.69924287,1.403003879,1.409897549,12.63060293,ETI,combo_001,3,125.5401894,112.6551433,121.0941455,718.0871019,-0.177063498,0.105172378,1497.836541,185.300001,95.1,,20.72442649456873,140.2199009855667,130.968623720982,133.53181620142107,-0.33532796535089593,0.11493493295664545,1496.5672481627003,241.879979205932
1,1,0,True,0.4056707703248037,0.5943292296751963,True,0.0943292296751963,0.16508913188701602,2_0_2_0,13.11039268,1.394320747,2.213860506,0.822784095,ETI,combo_001,4,128.9743768,116.486459,127.1904038,592.1842414,-0.490351437,0.107866163,1498.568107,202.500001,90.4,,29.024580572403497,142.97683100380004,131.0785688244197,137.8397555541651,-0.45530825104223993,0.11166190658249402,1481.5073005580562,244.01168418463647
0,0,0,False,0.052164788596201106,0.9478352114037989,False,0.4478352114037989,0.2535921713239621,0_1_3_0,11.12368179,1.794243017,2.632029304,5.731029041,ETI,combo_001,5,130.0436429,120.3971253,129.3444118,182.1881694,-0.501700525,0.107203005,1084.736004,270.2,111.4,,29.27785643965117,130.78974652337638,121.75465464897309,129.86877687296052,-0.4738327376814611,0.10717832183164828,1089.7278261518277,269.65139731728505
0,0,0,False,0.30838752450955553,0.6916124754904445,False,0.19161247549044447,0.2356921467806825,1_3_1_3,12.12531974,2.726928024,1.762602773,25.79994151,ETI,combo_001,6,116.0698585,107.8407264,111.426216,145.5462318,-0.488265863,0.115023343,603.9073195,372.1,125.7,,21.37212219723564,115.92174133304457,107.98458955645,112.79101451525882,-0.4175893943557141,0.11420244107523837,607.0895766674898,368.0497625509776
0,0,0,False,0.10831109367018144,0.8916889063298186,False,0.39168890632981856,0.2088362639444847,1_2_2_1,11.74369257,2.056341711,2.370376654,9.976600272,ETI,combo_001,7,125.4561819,115.1769443,123.6119816,171.1489608,-0.495937611,0.108404274,917.3473561,293.7,125.3,,27.836974699681264,126.21352657489211,116.35315212794072,124.82400960345366,-0.4908754601541658,0.10951915144159997,919.3127239340838,293.836228473064
1,1,1,False,0.9706674085166469,0.0293325914833531,False,0.4706674085166469,0.14558246541680245,2_0_2_0,14.40380371,1.11969452,2.23841178,3.197426084,ETI,combo_001,8,116.8034285,99.1699396,114.1953321,541.7288928,-0.210051338,0.096010988,1934.580784,120.300001,81.0,,32.2416439012717,151.17663350804003,136.24242511743884,143.18257730244645,-0.243324878873056,0.11546561646613898,1754.0159909221215,237.82997056410233
0,0,0,False,0.09509004503752294,0.9049099549624771,False,0.40490995496247706,0.23496987585403775,1_0_1_2,11.72224902,1.437487493,1.970342224,19.34435109,ETI,combo_001,9,138.0473719,128.5805146,133.5062113,201.9928467,-0.509820703,0.111201797,1418.838351,239.5,90.1,,23.09684220434862,139.92949756798134,129.24365782115348,133.91939134280096,-0.5065023890519917,0.11035403291673891,1406.705464123753,261.7414286812912
1,1,1,False,0.9860886493863745,0.013911350613625473,False,0.4860886493863745,0.20453416615406061,3_0_1_0,14.92665386,1.303068539,1.676088367,1.535872215,ETI,combo_001,10,118.7418755,102.782789,114.8147597,827.7120641,-0.189193703,0.100010609,1629.621841,149.100001,90.6,,25.018390892981646,144.65118165730937,132.9466665310636,137.10865809266363,-0.2993217478261156,0.11706299769685309,1584.1631494340543,237.60300832633192
0,0,0,False,0.007685079065595346,0.9923149209344047,False,0.49231492093440465,0.1205139593422955,1_1_1_0,12.80941246,1.568575083,1.876953057,3.869547623,ETI,combo_001,11,134.5338733,127.2450259,132.0332797,196.6844954,-0.499013775,0.110469111,1306.870367,249.6,103.6,,24.04266587517089,135.0731825698978,127.01181253924663,131.95031722080444,-0.5047441709352595,0.11023524578313784,1304.3343037641755,251.2159684699273
