TP_NoTP,actual_label,oof_predicted_label,oof_is_error,oof_p_tp,oof_p_notp,is_boundary_band,ptp_distance_from_boundary,local_nn_dist,coverage_cell_key,A_Cell_D,C_Barrier_Thx,F_ThermalResin_Thx,G_CoolantLPM,B_Barrier_Type,discrete_combo_id,Eval#,MaxT_TB_Center,MaxT_TB_Top,MaxT_TB_Btm,MaxT_Adj,MaxT_Adj_Y,MaxT_Adj_Z,Max_Power,Time_MaxT,Time_Max_Power,Unnamed: 16,CellD_x_Resin,oof_tmax_pred,oof_MaxT_TB_Top_pred,oof_MaxT_TB_Btm_pred,oof_MaxT_Adj_Y_pred,oof_MaxT_Adj_Z_pred,oof_Max_Power_pred,oof_Time_MaxT_pred
0,0,0,False,2.065436274278909e-05,0.9999793456372572,False,0.4999793456372572,0.23640782892788156,2_2_1_0,13.62064854,2.233007376,1.893774292,3.453895132,ETI,combo_001,1,123.7814469,114.8687825,121.4281739,166.9135213,-0.173679459,0.112040882,847.8564214,312.7,140.1,Initial,25.794434045419333,123.47921241102856,114.8215492000035,120.82464187465851,-0.3778427575687858,0.11244599764619648,845.7561912070096,314.26609851210276
1,1,1,False,0.9996383786201477,0.0003616213798522949,False,0.4996383786201477,0.26671276818730405,3_0_2_1,15.4212917,1.059793309,2.327644861,12.72983229,ETI,combo_001,2,115.9605143,99.130613,113.9749824,544.9556682,-0.214512458,0.092946689,2056.781355,117.000001,81.5,,35.89529037548695,161.0135996307784,134.21447150604274,146.35435906603078,-0.31229696326294415,0.1132407088197461,1908.031298408452,242.12435131592596
1,1,1,False,0.8734250068664551,0.12657499313354492,False,0.3734250068664551,0.17731562284217728,3_0_0_1,14.69924287,1.403003879,1.409897549,12.63060293,ETI,combo_001,3,125.5401894,112.6551433,121.0941455,718.0871019,-0.177063498,0.105172378,1497.836541,185.300001,95.1,,20.72442649456873,140.55761040255055,131.03712562937693,133.29836887734834,-0.28575396569668865,0.1163863692275004,1493.1163369350143,241.1497157676339
1,1,1,False,0.8516994714736938,0.14830052852630615,False,0.35169947147369385,0.16508913188701602,2_0_2_0,13.11039268,1.394320747,2.213860506,0.822784095,ETI,combo_001,4,128.9743768,116.486459,127.1904038,592.1842414,-0.490351437,0.107866163,1498.568107,202.500001,90.4,,29.024580572403497,143.81925975013553,130.83131673311476,137.9631951059403,-0.3514911340519683,0.11211204922451411,1491.896208679572,249.197143499576
0,0,0,False,0.0018156165024265647,0.9981843834975734,False,0.49818438349757344,0.2535921713239621,0_1_3_0,11.12368179,1.794243017,2.632029304,5.731029041,ETI,combo_001,5,130.0436429,120.3971253,129.3444118,182.1881694,-0.501700525,0.107203005,1084.736004,270.2,111.4,,29.27785643965117,130.39243282612662,121.37861787392546,130.09455378551323,-0.45648372283364325,0.10623053434940456,1072.3719643528339,280.07499661273147
0,0,0,False,2.730487040025764e-06,0.99999726951296,False,0.49999726951296,0.2356921467806825,1_3_1_3,12.12531974,2.726928024,1.762602773,25.79994151,ETI,combo_001,6,116.0698585,107.8407264,111.426216,145.5462318,-0.488265863,0.115023343,603.9073195,372.1,125.7,,21.37212219723564,116.70012863782992,108.57663609865442,111.27711298792062,-0.3909399585555572,0.11234775990398996,605.716729479161,372.27708152104447
0,0,0,False,5.258386954665184e-05,0.9999474161304533,False,0.49994741613045335,0.2088362639444847,1_2_2_1,11.74369257,2.056341711,2.370376654,9.976600272,ETI,combo_001,7,125.4561819,115.1769443,123.6119816,171.1489608,-0.495937611,0.108404274,917.3473561,293.7,125.3,,27.836974699681264,125.84991424203211,116.24838446716394,124.87921238917252,-0.4433508064753447,0.10842106972376346,918.218682415338,295.30042051303707
1,1,1,False,0.9986019134521484,0.0013980865478515625,False,0.49860191345214844,0.14558246541680245,2_0_2_0,14.40380371,1.11969452,2.23841178,3.197426084,ETI,combo_001,8,116.8034285,99.1699396,114.1953321,541.7288928,-0.210051338,0.096010988,1934.580784,120.300001,81.0,,32.2416439012717,157.66747560563024,133.71854685713015,144.53350106221998,-0.3073191559789481,0.11260831810853479,1820.626584476032,239.01374374239782
0,0,0,False,0.13053686916828156,0.8694631308317184,False,0.36946313083171844,0.19606540774681339,1_0_1_2,11.72224902,1.437487493,1.970342224,19.34435109,ETI,combo_001,9,138.0473719,128.5805146,133.5062113,201.9928467,-0.509820703,0.111201797,1418.838351,239.5,90.1,,23.09684220434862,140.83589801235408,129.67033930973196,135.2556778100385,-0.4148934700576608,0.11058408792704102,1413.0415702560194,254.0275272443581
1,1,1,False,0.9940440058708191,0.005955994129180908,False,0.4940440058708191,0.1281502352543578,3_0_1_0,14.92665386,1.303068539,1.676088367,1.535872215,ETI,combo_001,10,118.7418755,102.782789,114.8147597,827.7120641,-0.189193703,0.100010609,1629.621841,149.100001,90.6,,25.018390892981646,146.8814324500617,132.3831524899749,137.3299329233025,-0.28277234039258814,0.11543750519901583,1594.99498217277,238.75070919560883
