bin_label,bin_mid,n,error_rate,is_boundary_bin
0.0-0.2,0.1,69,0.057971014492753624,False
0.2-0.4,0.30000000000000004,32,0.3125,False
0.4-0.6,0.5,50,0.38,True
0.6-0.8,0.7000000000000001,26,0.5384615384615384,False
0.8-1.0,0.9,69,0.014492753623188406,False
